Date,Time,Vehicles,CONDITION,Latitude,Longitude,Driver Age,Driver Sex
2017-03-07,0.0,1,DRY,39.745282,-105.152453,26,M
2017-03-09,636.0,2,DRY,39.708918,-105.284498,37,M
2017-03-09,1150.0,2,DRY,39.725078,-105.694518,40,M
2017-03-10,1328.0,1,DRY,39.712339,-104.212729,22,M
2017-03-10,2032.0,1,DRY,39.716024,-105.191104,33,M
2017-03-11,225.0,1,DRY,39.710399,-106.694593,23,M
2017-03-11,1330.0,1,DRY,39.738792,-104.533139,20,M
2017-03-14,430.0,1,DRY,39.733103,-105.690775,47,M
2017-03-14,520.0,2,DRY,39.738094,-104.425102,25,M
2017-03-15,2200.0,1,DRY,39.740024,-104.626372,34,F
2017-03-17,54.0,1,DRY,39.743543,-105.532325,35,M
2017-03-17,1412.0,2,DRY,39.739801,-105.159144,38,F
2017-03-18,1515.0,3,DRY,39.718502,-105.696065,35,M
2017-03-20,1432.0,2,DRY,39.711988,-105.302169,24,M
2017-03-20,1727.0,2,DRY,39.739801,-105.159144,19,M
2017-03-21,1755.0,1,DRY,39.743477,-105.682043,30,M
2017-03-22,1140.0,3,DRY,39.740137,-104.715236,46,M
2017-03-24,12.0,1,WET,39.745054,-105.538248,23,F
2017-03-24,126.0,1,SLUSHY,39.740321,-105.504953,21,F
2017-03-24,527.0,1,WET,39.738657,-104.526739,24,M
2017-03-24,1313.0,2,DRY,39.739991,-105.158904,44,F
2017-03-24,1455.0,2,DRY,39.70834,-106.692034,48,M
2017-03-24,1935.0,2,DRY,39.734252,-105.689652,74,F
2017-03-28,1735.0,1,WET,39.741349,-105.510267,31,F
2017-03-31,2125.0,1,ICY,39.708281,-105.698871,21,M
2017-04-01,1444.0,1,DRY,39.741308,-105.513778,19,M
2017-04-02,1340.0,1,DRY,39.743202,-105.452336,25,M
2017-04-03,720.0,3,DRY,39.709013,-105.286143,53,M
2017-04-03,845.0,2,DRY,39.738713,-104.529374,67,F
2017-04-03,1150.0,2,DRY,39.741308,-105.513778,76,F
2017-04-03,1907.0,2,WET,39.711757,-105.301279,31,M
2017-04-04,800.0,2,SLUSHY,39.739229,-105.159864,24,F
2017-04-04,805.0,1,ICY,39.746291,-105.460542,71,F
2017-04-04,820.0,1,ICY,39.746291,-105.460542,27,M
2017-04-04,857.0,1,FOREIGN MATERIAL,39.746357,-105.460919,52,M
2017-04-04,930.0,1,SNOWY,39.710649,-105.29701,21,F
2017-04-04,1022.0,2,ICY,39.712034,-105.302346,70,M
2017-04-04,1909.0,2,SNOWY W/VIS ICY ROAD TREATMENT,39.722891,-105.695291,24,F
2017-04-04,2239.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.718186,-105.400367,34,M
2017-04-05,508.0,1,ICY,39.73966,-104.58427,53,M
2017-04-05,1035.0,1,WET,39.7089,-105.284318,26,F
2017-04-05,1040.0,1,DRY,39.740477,-104.732566,28,F
2017-04-05,1045.0,2,WET,39.741046,-105.515331,62,M
2017-04-05,1215.0,2,DRY,39.729498,-105.172306,25,M
2017-04-05,1215.0,2,DRY,39.729498,-105.172306,22,M
2017-04-05,1622.0,2,DRY,39.721552,-105.411134,47,M
2017-04-05,1849.0,2,DRY,39.724894,-105.179757,23,F
2017-04-07,1345.0,2,DRY,39.709494,-105.697829,58,M
2017-04-10,816.0,2,DRY,39.713081,-105.314528,32,M
2017-04-10,925.0,2,DRY,39.740135,-104.715894,70,F
2017-04-11,941.0,2,DRY,39.739801,-105.159144,27,M
2017-04-13,700.0,1,DRY,39.731193,-104.301802,18,M
2017-04-16,2115.0,2,DRY,39.731256,-105.426689,44,M
2017-04-17,820.0,2,DRY,39.740135,-104.715894,61,F
2017-04-19,1400.0,2,DRY,39.74013,-104.717868,57,M
2017-04-20,313.0,2,DRY,39.738261,-104.502169,24,M
2017-04-20,1427.0,1,DRY,39.739857,-104.599877,33,F
2017-04-20,1603.0,2,WET,39.739229,-105.159864,23,F
2017-04-23,630.0,1,DRY,39.744354,-105.43495,27,F
2017-04-24,18.0,2,DRY,39.749361,-105.548535,62,M
2017-04-26,318.0,1,ICY,39.715321,-105.383174,48,F
2017-04-26,339.0,1,ICY,39.712697,-105.366282,24,M
2017-04-26,350.0,1,ICY,39.712343,-105.364483,36,F
2017-04-26,353.0,1,ICY,39.719178,-105.402112,50,M
2017-04-27,2022.0,2,DRY,39.739801,-105.159144,36,M
2017-04-28,1930.0,2,DRY,39.711111,-105.298789,0,
2017-04-29,1707.0,5,ICY,39.745222,-105.47048,33,F
2017-04-30,1150.0,1,DRY,39.730943,-105.692291,38,M
2017-05-01,645.0,1,WET,39.742843,-105.683023,28,F
2017-05-03,1537.0,2,DRY,39.739801,-105.159144,35,M
2017-05-04,845.0,1,DRY,39.740045,-104.684757,0,U
2017-05-06,1035.0,1,DRY,39.740676,-104.733128,29,M
2017-05-06,2209.0,1,DRY,39.744474,-105.456571,43,M
2017-05-07,157.0,1,DRY,39.744123,-105.153749,38,M
2017-05-07,700.0,2,DRY,39.715718,-105.696492,21,M
2017-05-07,1825.0,1,WET,39.745973,-105.67691,19,F
2017-05-08,1410.0,2,DRY,39.740112,-104.725105,60,F
2017-05-08,1629.0,2,WET,39.71234,-105.193936,48,M
2017-05-09,1528.0,2,WET,39.743543,-105.532325,41,M
2017-05-12,1900.0,1,DRY,39.738087,-104.422316,45,M
2017-05-12,2140.0,1,DRY,39.711955,-105.355138,33,M
2017-05-13,608.0,1,DRY,39.708932,-105.284645,29,F
2017-05-13,1114.0,2,DRY,39.708499,-105.196871,17,F
2017-05-13,1945.0,1,DRY,39.73942,-105.159624,24,M
2017-05-16,1745.0,2,DRY,39.740128,-104.718526,67,M
2017-05-18,200.0,1,WET,39.71234,-105.193936,21,M
2017-05-18,545.0,1,SLUSHY,39.746291,-105.460542,22,F
2017-05-18,622.0,3,SNOWY,39.71554,-105.372108,43,F
2017-05-18,811.0,1,WET,39.741,-104.733631,30,M
2017-05-18,1321.0,2,WET,39.71234,-105.193936,24,M
2017-05-18,1810.0,1,WET,39.709013,-105.286143,61,F
2017-05-22,2114.0,1,WET,39.710649,-105.29701,38,F
2017-05-25,130.0,1,DRY,39.740135,-104.715894,33,F
2017-05-26,1538.0,1,DRY,39.710985,-106.707827,19,F
2017-05-28,1135.0,2,DRY,39.743715,-105.445296,24,M
2017-05-29,2007.0,2,DRY,39.740128,-104.718526,63,F
2017-05-30,1720.0,2,DRY,39.726678,-105.422066,21,M
2017-05-31,21.0,1,WET,39.742593,-104.736523,26,M
2017-06-01,1320.0,2,DRY,39.707926,-105.347319,39,M
2017-06-01,1643.0,1,DRY,39.740321,-105.504953,39,M
2017-06-01,1651.0,2,DRY,39.708499,-105.196871,26,M
2017-06-02,345.0,1,DRY,39.71569,-105.191362,61,M
2017-06-02,1155.0,2,DRY,39.740135,-104.715894,62,M
2017-06-04,1714.0,2,DRY,39.739801,-105.159144,21,M
2017-06-04,1815.0,2,DRY,39.732641,-105.427348,42,M
2017-06-04,1910.0,2,DRY,39.724684,-105.418762,24,F
2017-06-05,806.0,3,DRY,39.739801,-105.159144,60,M
2017-06-06,45.0,1,DRY,39.738068,-104.414539,31,M
2017-06-07,602.0,1,DRY,39.740676,-104.733128,36,F
2017-06-07,828.0,2,DRY,39.734373,-105.165983,49,M
2017-06-07,1530.0,2,WET,39.740061,-104.689703,59,M
2017-06-08,2031.0,2,DRY,39.711671,-104.210986,33,M
2017-06-08,2055.0,1,DRY,39.718186,-105.400367,44,F
2017-06-10,1727.0,1,DRY,39.736441,-105.430189,48,M
2017-06-11,358.0,1,DRY,39.710187,-105.295232,33,M
2017-06-11,1611.0,2,DRY,39.72085,-105.185966,18,M
2017-06-11,1804.0,1,DRY,39.715337,-105.393546,25,M
2017-06-12,2254.0,1,DRY,39.741308,-105.513778,49,F
2017-06-15,1742.0,2,DRY,39.740135,-104.715894,17,F
2017-06-16,1430.0,1,DRY,39.740137,-104.715236,56,M
2017-06-16,2105.0,2,DRY,39.730945,-105.170301,66,M
2017-06-17,1758.0,2,DRY,39.731067,-105.169178,43,M
2017-06-18,1818.0,2,DRY,39.720565,-105.186387,44,M
2017-06-19,945.0,2,DRY,39.710828,-106.709972,41,M
2017-06-19,1030.0,2,DRY,39.748952,-105.149442,41,F
2017-06-20,300.0,1,DRY,39.738148,-104.447386,50,M
2017-06-20,745.0,1,DRY,39.718406,-105.4007,48,F
2017-06-20,1243.0,2,DRY,39.744752,-105.537234,75,M
2017-06-21,1815.0,2,DRY,39.741087,-104.733988,56,M
2017-06-22,2015.0,1,WET,39.744354,-105.43495,22,M
2017-06-23,1820.0,2,DRY,39.748676,-105.547626,50,M
2017-06-25,1400.0,2,DRY,39.743855,-105.480957,32,M
2017-06-25,1530.0,2,DRY,39.741215,-105.495956,22,M
2017-06-26,1624.0,2,DRY,39.720755,-105.186106,23,M
2017-06-26,1641.0,2,DRY,39.733897,-105.166582,51,M
2017-06-26,2342.0,1,DRY,39.711757,-105.301279,27,M
2017-06-27,1955.0,1,DRY,39.738406,-104.643247,23,F
2017-06-27,2253.0,1,DRY,39.737431,-105.431007,46,F
2017-06-28,1339.0,2,DRY,39.739801,-105.159144,24,M
2017-06-28,1630.0,2,DRY,39.740176,-104.664077,46,F
2017-06-30,1330.0,2,DRY,39.71234,-105.193936,21,F
2017-06-30,1342.0,2,DRY,39.739801,-105.159144,17,M
2017-07-01,1339.0,2,DRY,39.709824,-105.349603,34,M
2017-07-01,1820.0,2,DRY,39.718186,-105.400367,46,F
2017-07-02,620.0,1,DRY,39.742593,-104.736523,32,M
2017-07-02,1618.0,2,DRY,39.739801,-105.159144,23,M
2017-07-03,405.0,1,DRY,39.740022,-104.680544,32,M
2017-07-03,415.0,1,DRY,39.740022,-104.680544,32,F
2017-07-03,1925.0,2,DRY,39.738094,-104.427967,33,M
2017-07-03,2200.0,1,DRY,39.738115,-104.433458,21,M
2017-07-05,1120.0,2,DRY,39.746641,-105.464847,0,
2017-07-08,715.0,1,DRY,39.721164,-105.40971,56,M
2017-07-08,845.0,1,DRY,39.709095,-105.3486,62,M
2017-07-08,1130.0,2,DRY,39.721404,-105.410567,23,F
2017-07-08,1403.0,2,DRY,39.739801,-105.159144,42,M
2017-07-09,45.0,2,DRY,39.740024,-104.626372,23,F
2017-07-10,36.0,1,DRY,39.720223,-105.405909,25,M
2017-07-10,530.0,2,DRY,39.712496,-105.304125,25,M
2017-07-12,1713.0,2,DRY,39.725175,-105.179322,20,F
2017-07-13,1525.0,4,DRY,39.741215,-105.495956,53,M
2017-07-13,2045.0,1,DRY,39.714334,-104.217939,33,M
2017-07-13,2200.0,1,DRY,39.742843,-105.683023,40,M
2017-07-15,1420.0,2,DRY,39.737695,-105.431191,46,M
2017-07-16,1400.0,2,DRY,39.725703,-105.420643,56,F
2017-07-17,151.0,1,DRY,39.716247,-105.190931,22,F
2017-07-17,1055.0,1,DRY,39.711156,-105.194818,38,F
2017-07-18,528.0,1,DRY,39.721552,-105.411134,66,F
2017-07-19,2225.0,1,DRY,39.708504,-105.282568,47,F
2017-07-20,1645.0,2,DRY,39.732468,-105.168382,42,F
2017-07-22,630.0,1,DRY,39.724894,-105.179757,61,F
2017-07-22,1913.0,2,DRY,39.739705,-105.159264,25,M
2017-07-23,1240.0,2,DRY,39.743855,-105.480957,22,M
2017-07-24,653.0,2,DRY,39.717981,-105.189338,24,M
2017-07-24,1255.0,2,DRY,39.744175,-105.442504,76,M
2017-07-25,1105.0,2,DRY,39.744752,-105.537234,22,M
2017-07-26,1348.0,1,DRY,39.744355,-105.44698,20,M
2017-07-26,2007.0,1,WET,39.740122,-104.728546,43,M
2017-07-29,700.0,2,WET,39.712496,-105.304125,31,F
2017-07-29,1100.0,2,WET,39.712071,-105.697065,82,F
2017-07-30,1338.0,3,DRY,39.709494,-105.697829,57,M
2017-07-31,1550.0,2,DRY,39.736584,-104.401361,43,M
2017-08-02,1509.0,2,DRY,39.716815,-105.190482,23,M
2017-08-03,1350.0,1,DRY,39.746602,-105.462679,51,M
2017-08-04,2340.0,1,DRY,39.712034,-105.302346,28,M
2017-08-05,1730.0,1,WET,39.716358,-105.190845,60,M
2017-08-06,140.0,1,DRY,39.720186,-105.186949,20,M
2017-08-07,620.0,1,DRY,39.746291,-105.460542,37,M
2017-08-07,835.0,2,DRY,39.743543,-105.532325,48,M
2017-08-07,1430.0,1,WET,39.740321,-105.504953,18,M
2017-08-07,1522.0,2,DRY,39.739801,-105.159144,55,M
2017-08-09,1120.0,2,WET,39.734373,-105.165983,51,M
2017-08-09,1710.0,2,DRY,39.730945,-105.170301,42,M
2017-08-10,550.0,1,DRY,39.733672,-104.317934,25,F
2017-08-10,1610.0,1,WET,39.730564,-105.170781,65,M
2017-08-10,1730.0,2,DRY,39.717907,-105.189544,31,M
2017-08-10,1848.0,2,DRY,39.749919,-105.667004,0,M
2017-08-11,1420.0,2,DRY,39.72047,-105.186528,45,M
2017-08-11,1930.0,2,DRY,39.744207,-105.441796,21,M
2017-08-12,2315.0,1,DRY,39.738113,-104.43253,27,F
2017-08-15,850.0,3,DRY,39.738222,-104.482113,33,F
2017-08-15,1435.0,1,WET,39.715491,-105.389631,21,M
2017-08-16,900.0,2,DRY,39.736549,-105.687407,54,M
2017-08-19,2104.0,2,DRY,39.718021,-105.18943,87,F
2017-08-20,115.0,1,DRY,39.739801,-105.159144,45,F
2017-08-20,817.0,1,DRY,39.716247,-105.190931,56,M
2017-08-20,1747.0,2,DRY,39.723954,-105.181205,32,M
2017-08-22,1128.0,1,DRY,39.717425,-105.189965,33,M
2017-08-23,1812.0,1,WET,39.715408,-105.696539,21,F
2017-08-28,850.0,2,DRY,39.71234,-105.193936,41,M
2017-08-28,1618.0,2,DRY,39.718364,-105.189087,58,M
2017-08-29,600.0,2,DRY,39.743096,-105.492418,46,M
2017-08-29,2025.0,2,DRY,39.740135,-104.715894,22,M
2017-08-30,730.0,2,DRY,39.712567,-105.19377,62,M
2017-08-30,1940.0,1,DRY,39.744297,-105.448811,55,M
2017-09-01,1530.0,1,DRY,39.734059,-104.345001,32,F
2017-09-02,1236.0,2,DRY,39.71234,-105.193936,20,F
2017-09-03,1030.0,1,DRY,39.7089,-105.284318,53,F
2017-09-04,1550.0,2,DRY,39.731494,-105.169081,54,M
2017-09-07,753.0,2,DRY,39.717907,-105.189544,32,F
2017-09-07,1433.0,2,DRY,39.717791,-105.189655,33,F
2017-09-07,1800.0,4,DRY,39.744233,-105.485155,20,M
2017-09-10,2210.0,1,DRY,39.74364,-105.433711,22,M
2017-09-11,1402.0,2,DRY,39.739801,-105.159144,75,M
2017-09-12,840.0,2,DRY,39.740023,-104.669967,21,M
2017-09-14,1325.0,2,DRY,39.746166,-105.541346,76,M
2017-09-14,1545.0,2,WET,39.740809,-105.497492,60,M
2017-09-15,724.0,2,DRY,39.734468,-105.165863,40,M
2017-09-15,2030.0,2,DRY,39.733792,-104.349953,49,M
2017-09-16,120.0,1,DRY,39.708186,-105.281754,20,M
2017-09-18,746.0,1,DRY,39.735325,-105.164783,69,M
2017-09-20,2130.0,2,DRY,39.713418,-105.367857,53,M
2017-09-21,0.0,2,DRY,39.739801,-105.159144,45,M
2017-09-21,707.0,2,DRY,39.734373,-105.165983,19,M
2017-09-21,719.0,2,DRY,39.739896,-105.159024,36,M
2017-09-21,1546.0,2,DRY,39.716815,-105.190482,24,M
2017-09-21,1729.0,2,DRY,39.73742,-105.162144,26,M
2017-09-22,1929.0,2,DRY,39.744411,-105.488957,20,M
2017-09-23,1740.0,1,WET,39.744354,-105.43495,20,M
2017-09-23,1745.0,1,WET,39.740125,-104.72877,33,M
2017-09-23,2100.0,1,WET,39.741308,-105.513778,25,M
2017-09-25,1307.0,1,WET,39.71234,-105.193936,63,M
2017-09-26,124.0,1,WET,39.713098,-105.367276,27,M
2017-09-26,1851.0,2,WET,39.741046,-105.515331,32,F
2017-09-28,1202.0,2,DRY,39.731326,-105.169822,33,M
2017-09-29,111.0,1,WET,39.742891,-105.52762,29,M
2017-09-29,2233.0,1,DRY,39.7089,-105.284318,27,M
2017-10-01,2018.0,1,WET,39.710096,-105.350063,37,M
2017-10-03,2037.0,1,WET,39.74019,-105.158656,0,
2017-10-04,2220.0,1,DRY,39.712496,-105.304125,21,M
2017-10-05,1616.0,2,DRY,39.723014,-105.182653,24,F
2017-10-07,1134.0,2,DRY,39.719178,-105.402112,46,F
2017-10-08,2005.0,2,DRY,39.739484,-104.5705,42,M
2017-10-09,34.0,2,SNOWY,39.740039,-104.727972,21,M
2017-10-09,600.0,1,SNOWY,39.708499,-105.196871,20,M
2017-10-10,1157.0,2,DRY,39.739801,-105.159144,50,M
2017-10-10,2010.0,2,DRY,39.744123,-105.153749,37,M
2017-10-12,1200.0,2,DRY,39.708993,-105.285777,43,M
2017-10-13,957.0,4,DRY,39.747929,-105.546346,19,F
2017-10-13,1230.0,1,DRY,39.740136,-104.715401,20,F
2017-10-13,2036.0,1,DRY,39.740481,-105.432702,29,M
2017-10-13,2316.0,2,DRY,39.739801,-105.159144,19,F
2017-10-14,1730.0,2,DRY,39.739801,-105.159144,28,F
2017-10-15,2215.0,1,DRY,39.73813,-104.439958,47,M
2017-10-17,2015.0,1,DRY,39.745138,-105.440266,32,M
2017-10-21,1800.0,1,DRY,39.729349,-104.291095,74,M
2017-10-22,1035.0,1,DRY,39.744123,-105.153749,36,M
2017-10-24,549.0,1,DRY,39.719753,-105.403991,51,M
2017-10-24,800.0,2,DRY,39.734373,-105.165983,30,F
2017-10-24,849.0,1,DRY,39.736297,-104.399523,33,M
2017-10-26,1500.0,2,DRY,39.738212,-104.477099,25,F
2017-10-26,2051.0,1,SNOWY,39.743855,-105.480957,26,M
2017-10-27,958.0,2,DRY,39.739134,-105.159984,69,M
2017-10-27,2013.0,2,SNOWY,39.741215,-105.495956,0,
2017-10-28,1412.0,3,DRY,39.745222,-105.47048,29,F
2017-10-29,905.0,2,DRY,39.737502,-104.407245,44,F
2017-10-29,1145.0,2,DRY,39.72744,-104.2696,79,F
2017-10-31,1511.0,2,DRY,39.730945,-105.170301,28,F
2017-10-31,1657.0,2,DRY,39.739801,-105.159144,26,F
2017-10-31,2217.0,2,DRY,39.724894,-105.179757,65,F
2017-11-01,1440.0,2,DRY,39.719178,-105.402112,25,M
2017-11-02,835.0,1,DRY,39.712238,-105.358867,43,M
2017-11-02,954.0,2,DRY,39.739801,-105.159144,20,M
2017-11-02,1100.0,2,DRY,39.740176,-104.664077,0,
2017-11-03,2045.0,1,DRY,39.743855,-105.480957,30,M
2017-11-04,601.0,2,DRY,39.71234,-105.193936,25,M
2017-11-06,600.0,1,DRY,39.717195,-105.398869,37,F
2017-11-06,1434.0,2,DRY,39.730945,-105.170301,25,M
2017-11-07,645.0,1,ICY,39.741308,-105.513778,51,F
2017-11-07,720.0,1,WET W/VIS ICY ROAD TREATMENT,39.741308,-105.513778,49,M
2017-11-07,1830.0,3,ICY,39.746602,-105.462679,28,M
2017-11-07,1915.0,2,SNOWY,39.741308,-105.513778,0,
2017-11-08,1715.0,2,DRY,39.725833,-105.178308,67,M
2017-11-08,1805.0,2,DRY,39.725833,-105.178308,36,M
2017-11-08,1830.0,3,DRY,39.735325,-105.164783,40,M
2017-11-13,1803.0,1,DRY,39.712238,-105.358867,59,M
2017-11-15,415.0,2,DRY,39.715337,-105.393546,55,M
2017-11-15,1715.0,2,DRY,39.74019,-105.158656,25,F
2017-11-16,1906.0,1,DRY,39.72047,-105.186528,0,
2017-11-18,1200.0,1,WET,39.749919,-105.667004,21,M
2017-11-19,1240.0,3,DRY,39.726021,-105.178019,69,M
2017-11-20,1518.0,2,DRY,39.740135,-104.716059,62,M
2017-11-20,1624.0,2,DRY,39.739801,-105.159144,38,F
2017-11-21,550.0,1,WET,39.738062,-104.414106,63,F
2017-11-22,1045.0,2,DRY,39.746291,-105.460542,45,M
2017-11-22,1607.0,2,DRY,39.725175,-105.179322,20,M
2017-11-22,2100.0,1,DRY,39.735205,-105.429167,37,M
2017-11-25,1523.0,3,DRY,39.749552,-105.548763,0,
2017-11-25,2315.0,1,DRY,39.710187,-105.295232,18,F
2017-11-26,1027.0,2,DRY,39.730575,-105.692431,21,F
2017-11-28,1855.0,2,DRY,39.728618,-104.274299,53,M
2017-11-29,215.0,1,DRY,39.741215,-105.495956,19,F
2017-11-29,1700.0,2,DRY,39.747756,-105.150361,25,M
2017-12-01,550.0,1,DRY,39.742593,-104.736523,39,M
2017-12-01,1225.0,2,DRY,39.741589,-104.734833,48,M
2017-12-01,1350.0,2,DRY,39.740881,-104.733566,51,M
2017-12-01,1818.0,2,DRY,39.739801,-105.159144,22,F
2017-12-02,1742.0,3,DRY,39.723672,-105.181639,52,F
2017-12-03,1200.0,2,DRY,39.741308,-105.513778,26,M
2017-12-03,1529.0,1,DRY,39.74407,-105.4558,49,M
2017-12-03,1659.0,2,DRY,39.718021,-105.18943,58,F
2017-12-04,607.0,1,ICY W/VIS ICY ROAD TREATMENT,39.70995,-106.715141,54,M
2017-12-06,1610.0,2,DRY,39.74657,-105.151274,19,F
2017-12-07,1649.0,2,DRY,39.739801,-105.159144,35,M
2017-12-08,1729.0,2,DRY,39.749552,-105.548763,67,M
2017-12-09,740.0,2,DRY,39.724684,-105.418762,21,M
2017-12-09,1015.0,2,DRY,39.743855,-105.480957,24,M
2017-12-10,1900.0,2,DRY,39.712779,-105.193614,27,M
2017-12-11,939.0,2,DRY,39.740492,-105.158278,57,M
2017-12-11,2130.0,1,DRY,39.745138,-105.440266,20,M
2017-12-12,531.0,1,DRY,39.720693,-105.407826,36,M
2017-12-12,1646.0,2,DRY,39.719149,-105.18826,41,M
2017-12-12,1750.0,2,DRY,39.724894,-105.179757,37,F
