Date,Time,Latitude,Longitude,Vehicles,Condition,Driver Age,Driver Sex
2023-01-18,HOUR14.0,39.74014,-104.67804,1.0,Snow,29.0,F
2023-01-18,HOUR15.0,39.72685,-104.26646,1.0,Blowing Snow,38.0,M
2023-01-18,HOUR17.0,39.72023,-105.18765,2.0,Clear,27.0,M
2023-01-18,HOUR18.0,39.7400909,-104.6993598,2.0,Snow,29.0,F
2023-01-19,HOUR7.0,39.7428829,-104.7365494,2.0,Clear,26.0,M
2023-01-19,HOUR11.0,39.72981,-105.42545,2.0,Cloudy,32.0,M
2023-01-19,HOUR16.0,39.7399493,-104.6293092,1.0,Clear,49.0,M
2023-01-21,HOUR10.0,39.71111,-104.20954,1.0,Snow,37.0,M
2023-01-22,HOUR10.0,39.74614,-105.46581,2.0,Clear,29.0,F
2023-01-23,HOUR7.0,39.74271,-105.49279,1.0,Cloudy,29.0,M
2023-01-24,HOUR15.0,39.72567,-105.18252,1.0,Clear,54.0,F
2023-01-25,HOUR9.0,39.71801,-104.23073,3.0,Blowing Snow,62.0,M
2023-01-25,HOUR9.0,39.71521,-104.22056,1.0,Snow,30.0,M
2023-01-26,HOUR20.0,39.74029,-105.5056,1.0,Clear,39.0,M
2023-01-27,HOUR7.0,39.73039,-105.42597,2.0,Clear,20.0,M
2023-01-27,HOUR16.0,39.72137,-105.18505,3.0,Clear,,
2023-01-27,HOUR16.0,39.72071,-105.18614,2.0,Clear,23.0,M
2023-01-28,HOUR14.0,39.71536,-105.6965,2.0,Clear,27.0,M
2023-01-29,HOUR13.0,39.71548,-105.69658,2.0,Clear,17.0,F
2023-01-30,HOUR16.0,39.74306,-105.43322,1.0,Snow,31.0,M
2023-01-30,HOUR23.0,39.73927,-104.5552,1.0,Snow,41.0,M
2023-01-31,HOUR4.0,39.72807,-104.27204,1.0,Blowing Snow,23.0,F
2023-01-31,HOUR8.0,39.73835,-104.45437,1.0,Blowing Snow,23.0,M
2023-01-31,HOUR13.0,39.72291,-105.4151,2.0,Clear,41.0,M
2023-02-03,HOUR7.0,39.7351,-105.42894,2.0,Clear,52.0,M
2023-02-03,HOUR17.0,39.7225,-105.18329,2.0,Clear,50.0,M
2023-02-04,HOUR9.0,39.74887,-105.67013,2.0,Clear,39.0,M
2023-02-04,HOUR14.0,39.74043,-105.49849,2.0,Clear,27.0,M
2023-02-04,HOUR14.0,39.74043,-105.49849,2.0,Clear,27.0,M
2023-02-04,HOUR17.0,39.71102,-106.70707,2.0,Clear,20.0,M
2023-02-05,HOUR2.0,39.725314,-105.179109,1.0,Clear,26.0,M
2023-02-08,HOUR9.0,39.73839,-104.42536,2.0,Clear,63.0,M
2023-02-08,HOUR17.0,39.7471,-105.1508,3.0,Clear,76.0,M
2023-02-10,HOUR6.0,39.747,-105.544,2.0,Clear,56.0,M
2023-02-11,HOUR11.0,39.70887,-104.20369,1.0,Clear,64.0,M
2023-02-11,HOUR16.0,39.74038,-104.72618,1.0,Clear,54.0,F
2023-02-12,HOUR23.0,39.74129,-105.51072,1.0,Clear,36.0,M
2023-02-13,HOUR14.0,39.74359,-105.15501,3.0,Clear,33.0,M
2023-02-15,HOUR11.0,39.73835,-104.41877,4.0,Blowing Snow,,
2023-02-15,HOUR15.0,39.70846,-105.28242,2.0,Snow,39.0,F
2023-02-15,HOUR15.0,39.73827,-104.497913,1.0,Snow,45.0,M
2023-02-15,HOUR21.0,39.72936,-104.28888,1.0,Blowing Snow,35.0,M
2023-02-15,HOUR23.0,39.74022,-104.69933,1.0,Blowing Snow,41.0,M
2023-02-16,HOUR12.0,39.73565,-105.42962,2.0,Clear,55.0,M
2023-02-17,HOUR23.0,39.73954,-104.71594,2.0,Clear,29.0,M
2023-02-19,HOUR18.0,39.74013,-104.70984,2.0,Clear,,
2023-02-20,HOUR4.0,39.73842,-104.41453,1.0,Clear,45.0,M
2023-02-20,HOUR5.0,39.7129,-105.30547,2.0,Blowing Snow,29.0,M
2023-02-20,HOUR13.0,39.74492,-105.47353,2.0,Clear,43.0,M
2023-02-20,HOUR15.0,39.71233,-105.30335,4.0,Clear,42.0,M
2023-02-20,HOUR16.0,39.74503,-105.47265,2.0,Cloudy,29.0,F
2023-02-21,HOUR9.0,39.73612,-105.16426,3.0,Clear,66.0,M
2023-02-21,HOUR15.0,39.7396,-105.1586,2.0,Clear,18.0,M
2023-02-21,HOUR19.0,39.7098,-105.1957,1.0,Clear,63.0,M
2023-02-22,HOUR4.0,39.74025,-105.50448,1.0,Snow,31.0,M
2023-02-22,HOUR9.0,39.74452,-105.47734,1.0,Blowing Snow,64.0,M
2023-02-22,HOUR11.0,39.744,-105.483,2.0,Blowing Snow,36.0,M
2023-02-23,HOUR8.0,39.72292,-105.6954,2.0,Clear,,
2023-02-23,HOUR21.0,39.72969,-104.2922,3.0,Snow,46.0,M
2023-02-24,HOUR7.0,39.73631,-105.42994,2.0,Clear,65.0,M
2023-02-24,HOUR8.0,39.73416,-105.42817,2.0,Clear,31.0,M
2023-02-24,HOUR19.0,39.7424,-105.4329,1.0,Clear,32.0,M
2023-02-25,HOUR13.0,39.71663,-105.69637,2.0,Clear,33.0,F
2023-02-25,HOUR23.0,39.74097,-104.731325,3.0,Clear,25.0,F
2023-02-26,HOUR11.0,39.72056,-105.40654,2.0,Clear,20.0,F
2023-02-27,HOUR14.0,39.72486,-105.18042,3.0,Clear,56.0,M
2023-02-27,HOUR14.0,39.714325,-105.192405,2.0,Clear,39.0,M
2023-02-28,HOUR9.0,39.7265,-105.6944,3.0,Snow,57.0,M
2023-02-28,HOUR10.0,39.73318,-105.16756,2.0,Clear,21.0,M
2023-02-28,HOUR13.0,39.73301,-105.16758,2.0,Cloudy,27.0,M
2023-03-01,HOUR1.0,39.7381,-104.41564,2.0,Clear,20.0,M
2023-03-01,HOUR20.0,39.7417,-105.43314,2.0,Snow,70.0,M
2023-03-01,HOUR23.0,39.73822,-104.50513,1.0,Clear,37.0,F
2023-03-02,HOUR15.0,39.74233,-105.49381,2.0,Clear,36.0,M
2023-03-03,HOUR6.0,39.73956,-104.71598,2.0,Clear,53.0,M
2023-03-03,HOUR8.0,39.7214,-105.4098,2.0,Cloudy,37.0,M
2023-03-06,HOUR7.0,39.73948,-104.55238,2.0,Clear,29.0,M
2023-03-06,HOUR8.0,39.70941,-105.2865,2.0,Clear,38.0,M
2023-03-07,HOUR19.0,39.71914,-104.23371,1.0,Clear,53.0,F
2023-03-09,HOUR11.0,39.72359,-105.1817,2.0,Clear,74.0,F
2023-03-09,HOUR14.0,39.70856,-105.2826,1.0,Clear,27.0,F
2023-03-11,HOUR17.0,39.74027,-104.68241,1.0,Clear,25.0,M
2023-03-14,HOUR11.0,39.74129,-105.68455,1.0,Clear,71.0,M
2023-03-14,HOUR19.0,39.7149,-105.37765,1.0,Clear,48.0,M
2023-03-15,HOUR5.0,39.74047,-104.71825,2.0,Clear,65.0,M
2023-03-15,HOUR16.0,39.71601,-105.69642,5.0,Clear,31.0,M
2023-03-16,HOUR6.0,39.71249,-105.36392,2.0,Cloudy,27.0,F
2023-03-16,HOUR7.0,39.74029,-104.62572,2.0,Clear,,
2023-03-16,HOUR7.0,39.7361,-104.39476,2.0,Clear,17.0,F
2023-03-16,HOUR7.0,39.73805,-104.40259,1.0,Clear,21.0,M
2023-03-16,HOUR8.0,39.73884,-104.64487,2.0,Clear,56.0,M
2023-03-16,HOUR11.0,39.73815,-104.44015,1.0,Clear,45.0,M
2023-03-17,HOUR15.0,39.7408,-104.71649,2.0,Clear,,
2023-03-18,HOUR17.0,39.73983,-105.15916,2.0,Clear,61.0,M
2023-03-20,HOUR18.0,39.71544,-105.38352,2.0,Snow,27.0,F
2023-03-21,HOUR15.0,39.73896,-104.54946,3.0,Clear,,
2023-03-22,HOUR8.0,39.71114,-105.69736,3.0,Cloudy,36.0,M
2023-03-22,HOUR20.0,39.7098,-105.6976,3.0,Snow,33.0,M
2023-03-24,HOUR0.0,39.71312,-105.19572,2.0,Clear,21.0,M
2023-03-24,HOUR6.0,39.73999,-104.5848,1.0,Snow,37.0,M
2023-03-24,HOUR14.0,39.74057,-105.49767,2.0,Clear,,
2023-03-25,HOUR4.0,39.74203,-104.73577,1.0,Snow,26.0,F
2023-03-27,HOUR3.0,39.72492,-105.179715,1.0,Blowing Snow,43.0,M
2023-03-27,HOUR3.0,39.73814,-104.63831,1.0,Blowing Snow,62.0,M
2023-03-27,HOUR7.0,39.74021,-104.68227,1.0,Blowing Snow,26.0,M
2023-03-27,HOUR7.0,39.71477,-104.21845,1.0,Snow,41.0,M
2023-03-27,HOUR10.0,39.73289,-104.37732,1.0,Blowing Snow,26.0,M
2023-03-27,HOUR11.0,39.73913,-104.55051,1.0,Blowing Snow,49.0,M
2023-03-27,HOUR11.0,39.73683,-104.40298,2.0,Snow,25.0,F
2023-03-27,HOUR16.0,39.72003,-105.4039,1.0,Snow,51.0,M
2023-03-28,HOUR15.0,39.7309,-105.1719,2.0,Clear,44.0,M
2023-03-28,HOUR21.0,39.74031,-105.50491,2.0,Clear,19.0,M
2023-03-29,HOUR_UNKNOWN,39.74094,-105.51536,1.0,Snow,,
2023-03-31,HOUR14.0,39.74013,-104.72015,2.0,Clear,49.0,M
2023-03-31,HOUR14.0,39.73467,-105.16561,2.0,Clear,27.0,M
2023-04-01,HOUR6.0,39.72492,-105.17972,1.0,Clear,34.0,M
2023-04-01,HOUR15.0,39.73856,-105.43161,2.0,Clear,,
2023-04-04,HOUR6.0,39.73989,-104.68218,2.0,Blowing Snow,35.0,M
2023-04-04,HOUR7.0,39.74089,-104.71613,2.0,Snow,,
2023-04-04,HOUR7.0,39.73848,-104.49434,2.0,Snow,26.0,F
2023-04-04,HOUR8.0,39.74205,-105.49432,1.0,Snow,35.0,M
2023-04-04,HOUR9.0,39.73677,-105.43049,4.0,Snow,51.0,M
2023-04-04,HOUR12.0,39.72762,-105.69381,2.0,Snow,59.0,M
2023-04-05,HOUR9.0,39.74916,-105.6695,1.0,Clear,51.0,M
2023-04-05,HOUR9.0,39.71792,-105.40016,1.0,Clear,16.0,M
2023-04-06,HOUR11.0,39.7423,-105.4332,2.0,Clear,35.0,F
2023-04-06,HOUR17.0,39.7398143,-105.158383,2.0,Clear,24.0,F
2023-04-07,HOUR22.0,39.72853,-105.17377,1.0,Clear,61.0,M
2023-04-08,HOUR5.0,39.740342,-105.504974,1.0,Clear,42.0,F
2023-04-10,HOUR11.0,39.72117,-105.40986,1.0,Clear,51.0,M
2023-04-10,HOUR17.0,39.71502,-104.21921,1.0,Clear,37.0,M
2023-04-14,HOUR11.0,39.73951,-105.4322,1.0,Cloudy,22.0,F
2023-04-14,HOUR16.0,39.70896,-105.2847,2.0,Snow,62.0,M
2023-04-15,HOUR0.0,39.7317222,-105.4268083,1.0,Snow,33.0,M
2023-04-15,HOUR6.0,39.73403,-104.38363,1.0,Clear,38.0,M
2023-04-15,HOUR12.0,39.74063,-105.49754,2.0,Clear,27.0,F
2023-04-16,HOUR22.0,39.73964,-104.57869,2.0,Clear,24.0,M
2023-04-17,HOUR9.0,39.74516,-104.740832,2.0,Clear,73.0,M
2023-04-17,HOUR10.0,39.73976,-104.56638,2.0,Clear,,
2023-04-18,HOUR23.0,39.74011,-104.7203,1.0,Clear,33.0,F
2023-04-19,HOUR16.0,39.72858,-104.27287,4.0,Dust,27.0,F
2023-04-22,HOUR10.0,39.742959,-105.52759,1.0,Rain,39.0,M
2023-04-24,HOUR22.0,39.74277,-105.43331,1.0,Rain,61.0,M
2023-04-25,HOUR5.0,39.72069,-105.69613,1.0,Clear,48.0,M
2023-04-27,HOUR13.0,39.72353,-105.1844,1.0,Clear,31.0,F
2023-04-28,HOUR7.0,39.744552,-105.48903,1.0,Clear,40.0,M
2023-04-28,HOUR14.0,39.72031,-105.18742,3.0,Clear,33.0,F
2023-04-28,HOUR16.0,39.71396,-105.30962,1.0,Clear,46.0,M
2023-04-28,HOUR23.0,39.72839,-105.17436,1.0,Clear,28.0,M
2023-04-29,HOUR18.0,39.74079,-105.16024,1.0,Clear,,
2023-05-01,HOUR17.0,39.73658,-105.16374,2.0,Clear,49.0,M
2023-05-02,HOUR18.0,39.739141,-105.431852,1.0,Rain,23.0,M
2023-05-03,HOUR13.0,39.7401679,-104.730749,1.0,Clear,30.0,F
2023-05-03,HOUR15.0,39.7342,-105.1667,2.0,Clear,38.0,M
2023-05-04,HOUR16.0,39.72518,-105.17995,2.0,Rain,62.0,M
2023-05-04,HOUR20.0,39.71355,-105.19353,2.0,Clear,40.0,F
2023-05-05,HOUR15.0,39.73916,-104.55139,2.0,Dust,44.0,F
2023-05-05,HOUR16.0,39.73909,-104.53431,2.0,Dust,69.0,F
2023-05-06,HOUR15.0,39.74012,-104.71219,2.0,Clear,73.0,F
2023-05-07,HOUR2.0,39.73838,-104.51477,2.0,Clear,19.0,M
2023-05-09,HOUR19.0,39.725588,-105.182779,1.0,Cloudy,57.0,M
2023-05-10,HOUR15.0,39.74394,-105.43399,1.0,Rain,27.0,M
2023-05-11,HOUR10.0,39.74042,-104.73246,1.0,Rain,23.0,F
2023-05-11,HOUR11.0,39.728567,-105.173887,1.0,Rain,49.0,M
2023-05-11,HOUR15.0,39.73811,-104.41245,2.0,Rain,47.0,M
2023-05-11,HOUR21.0,39.73064,-105.17076,1.0,Rain,23.0,M
2023-05-12,HOUR6.0,39.72612,-105.17804,1.0,Rain,47.0,F
2023-05-12,HOUR8.0,39.72595,-105.17822,1.0,Rain,19.0,F
2023-05-12,HOUR11.0,39.72761,-105.1761,4.0,Cloudy,47.0,M
2023-05-12,HOUR18.0,39.74643,-105.43701,1.0,Cloudy,56.0,M
2023-05-14,HOUR20.0,39.71299,-105.30514,1.0,Rain,24.0,F
2023-05-16,HOUR7.0,39.71656,-105.19109,2.0,Clear,20.0,F
2023-05-16,HOUR12.0,39.74008,-104.6993,1.0,Clear,29.0,M
2023-05-16,HOUR20.0,39.74009,-104.71078,3.0,Rain,20.0,M
2023-05-17,HOUR7.0,39.73999,-104.67831,1.0,Clear,62.0,F
2023-05-18,HOUR15.0,39.7348,-105.165856,2.0,Clear,43.0,M
2023-05-19,HOUR10.0,39.709768,-105.193582,1.0,Cloudy,2.0,M
2023-05-19,HOUR13.0,39.744,-105.446,2.0,Cloudy,,
2023-05-19,HOUR20.0,39.72025,-105.18758,3.0,Cloudy,,
2023-05-20,HOUR13.0,39.71061,-106.71319,1.0,Rain,29.0,M
2023-05-23,HOUR8.0,39.74116,-105.15873,1.0,Clear,19.0,M
2023-05-23,HOUR10.0,39.73678,-104.40284,1.0,Clear,26.0,M
2023-05-23,HOUR11.0,39.71113,-106.7086,2.0,Clear,24.0,M
2023-05-25,HOUR11.0,39.73328,-105.42752,1.0,Clear,39.0,M
2023-05-25,HOUR15.0,39.73836,-104.50733,2.0,Cloudy,,
2023-05-25,HOUR22.0,39.7467,-105.43698,1.0,Clear,52.0,M
2023-05-26,HOUR1.0,39.73827,-104.52719,2.0,Clear,38.0,M
2023-05-28,HOUR2.0,39.74035,-104.61364,1.0,Clear,20.0,M
2023-06-01,HOUR1.0,39.712664,-105.193633,1.0,Clear,,
2023-06-01,HOUR12.0,39.72102,-105.40827,2.0,Cloudy,69.0,M
2023-06-01,HOUR14.0,39.71239,-105.36394,1.0,Rain,24.0,M
2023-06-03,HOUR14.0,39.71198,-105.35554,1.0,Cloudy,65.0,M
2023-06-03,HOUR14.0,39.70956,-105.69782,2.0,Rain,26.0,F
2023-06-03,HOUR21.0,39.715089,-105.370517,1.0,Rain,38.0,M
2023-06-04,HOUR6.0,39.73864,-104.64509,1.0,Rain,38.0,F
2023-06-04,HOUR7.0,39.73907,-104.53922,1.0,Rain,36.0,M
2023-06-04,HOUR8.0,39.7124,-105.30318,1.0,Rain,27.0,F
2023-06-04,HOUR9.0,39.73834,-104.41281,1.0,Rain,42.0,M
2023-06-04,HOUR13.0,39.74024,-104.69957,2.0,Rain,23.0,F
2023-06-04,HOUR13.0,39.72912,-105.42437,1.0,Cloudy,76.0,F
2023-06-04,HOUR14.0,39.745,-105.47316,3.0,Clear,35.0,M
2023-06-04,HOUR16.0,39.73831,-104.45944,1.0,Rain,30.0,M
2023-06-05,HOUR6.0,39.73444,-104.38617,1.0,Clear,61.0,F
2023-06-05,HOUR10.0,39.73423,-104.38454,2.0,Clear,64.0,F
2023-06-05,HOUR15.0,39.74126,-105.51417,1.0,Rain,53.0,M
2023-06-06,HOUR12.0,39.74336,-105.4514,1.0,Cloudy,28.0,F
2023-06-06,HOUR20.0,39.74664,-105.46401,1.0,,34.0,M
2023-06-08,HOUR8.0,39.73351,-105.16752,2.0,Clear,29.0,M
2023-06-08,HOUR20.0,39.74028,-105.1599,2.0,Rain,65.0,F
2023-06-10,HOUR0.0,39.71102,-105.29893,1.0,Clear,28.0,F
2023-06-10,HOUR20.0,39.73843,-104.45844,2.0,Cloudy,38.0,M
2023-06-11,HOUR10.0,39.74406,-105.68106,2.0,Cloudy,28.0,M
2023-06-12,HOUR10.0,39.72999,-105.1717,1.0,Rain,40.0,M
2023-06-12,HOUR16.0,39.74515,-105.44034,2.0,Cloudy,75.0,F
2023-06-12,HOUR17.0,39.73983,-104.60035,2.0,Cloudy,55.0,F
2023-06-13,HOUR7.0,39.74867,-105.67054,1.0,Cloudy,61.0,M
2023-06-14,HOUR10.0,39.717478,-105.190109,2.0,Clear,53.0,M
2023-06-14,HOUR11.0,39.7445,-105.48596,2.0,Clear,74.0,F
2023-06-16,HOUR16.0,39.743572,-105.532243,1.0,Rain,35.0,M
2023-06-18,HOUR17.0,39.7105,-105.69742,2.0,Clear,25.0,M
2023-06-20,HOUR16.0,39.73442,-105.16599,3.0,Clear,44.0,M
2023-06-21,HOUR6.0,39.74035,-104.72247,1.0,Clear,57.0,F
2023-06-21,HOUR10.0,39.7126,-105.19399,2.0,Clear,54.0,M
2023-06-23,HOUR14.0,39.73376,-105.16679,1.0,Clear,29.0,M
2023-06-24,HOUR8.0,39.73421,-105.42819,2.0,Clear,31.0,F
2023-06-25,HOUR22.0,39.73824,-104.46255,2.0,Clear,35.0,F
2023-06-26,HOUR11.0,39.724859,-105.179741,1.0,Clear,19.0,M
2023-06-27,HOUR11.0,39.74559,-105.43791,3.0,Wind,,
2023-06-27,HOUR18.0,39.71081,-106.7101,1.0,Clear,29.0,M
2023-06-30,HOUR14.0,39.72062,-105.1861,2.0,Rain,41.0,F
2023-07-01,HOUR8.0,39.74376,-105.44342,1.0,Clear,35.0,M
2023-07-02,HOUR13.0,39.73995,-104.58059,2.0,Clear,34.0,M
2023-07-02,HOUR13.0,39.71848,-105.69613,4.0,Clear,73.0,F
2023-07-04,HOUR14.0,39.73066,-105.17204,2.0,Cloudy,39.0,F
2023-07-05,HOUR22.0,39.74731,-105.67362,1.0,Rain,35.0,F
2023-07-07,HOUR10.0,39.73162,-105.17032,2.0,Clear,42.0,M
2023-07-09,HOUR6.0,39.74665,-105.46415,1.0,Clear,,
2023-07-09,HOUR18.0,39.72135,-105.18509,3.0,Clear,33.0,M
2023-07-10,HOUR6.0,39.74436,-105.44696,2.0,Cloudy,14.0,M
2023-07-10,HOUR22.0,39.73999,-104.62683,1.0,Clear,22.0,M
2023-07-13,HOUR13.0,39.74091,-104.73045,2.0,Clear,38.0,F
2023-07-14,HOUR13.0,39.74136,-105.51387,3.0,Clear,,
2023-07-14,HOUR16.0,39.74446,-105.47746,2.0,Clear,32.0,F
2023-07-15,HOUR15.0,39.72492,-105.179715,2.0,Clear,33.0,F
2023-07-15,HOUR15.0,39.72492,-105.179715,2.0,Clear,33.0,M
2023-07-15,HOUR22.0,39.73961,-104.58101,1.0,Clear,34.0,M
2023-07-16,HOUR16.0,39.73819,-104.47746,2.0,Clear,29.0,M
2023-07-17,HOUR11.0,39.74072,-105.49731,2.0,Clear,26.0,M
2023-07-18,HOUR14.0,39.7384,-104.42665,2.0,Clear,,U
2023-07-20,HOUR10.0,39.71584,-105.37439,2.0,Cloudy,,
2023-07-20,HOUR11.0,39.73988,-104.57997,2.0,Clear,,
2023-07-20,HOUR15.0,39.71214,-105.31579,1.0,Rain,27.0,M
2023-07-20,HOUR16.0,39.71357,-105.30685,2.0,Rain,19.0,F
2023-07-21,HOUR5.0,39.74131,-105.51381,1.0,Clear,72.0,M
2023-07-21,HOUR14.0,39.73058,-105.17074,6.0,Clear,44.0,M
2023-07-23,HOUR12.0,39.74532,-105.44005,1.0,Clear,43.0,M
2023-07-23,HOUR12.0,39.7292,-105.42472,2.0,Clear,,
2023-07-23,HOUR17.0,39.71408,-105.3117,1.0,Clear,,
2023-07-23,HOUR17.0,39.72476,-105.18391,1.0,Clear,60.0,F
2023-07-23,HOUR19.0,39.74501,-105.45728,2.0,Clear,,
2023-07-24,HOUR7.0,39.74347,-105.44346,1.0,Clear,30.0,M
2023-07-24,HOUR14.0,39.72279,-105.18294,3.0,Clear,76.0,M
2023-07-24,HOUR14.0,39.7254,-105.17925,3.0,Clear,76.0,M
2023-07-24,HOUR23.0,39.72555,-105.18283,1.0,Clear,40.0,M
2023-07-25,HOUR0.0,39.74253,-105.52614,2.0,Clear,,
2023-07-25,HOUR14.0,39.72675,-105.42221,1.0,Clear,39.0,M
2023-07-25,HOUR18.0,39.72492,-105.179715,3.0,Clear,45.0,M
2023-07-26,HOUR2.0,39.7395892,-104.7160112,1.0,Clear,,
2023-07-26,HOUR16.0,39.7201,-105.18736,2.0,Cloudy,18.0,M
2023-07-26,HOUR16.0,39.7200921,-105.1873433,2.0,Cloudy,18.0,M
2023-07-27,HOUR5.0,39.73856,-104.46942,1.0,Clear,41.0,M
2023-07-27,HOUR16.0,39.74024,-104.72504,2.0,Cloudy,55.0,F
2023-07-27,HOUR23.0,39.74658,-105.1517,2.0,Clear,21.0,F
2023-07-28,HOUR15.0,39.72793,-105.17562,2.0,Clear,66.0,F
2023-07-29,HOUR15.0,39.7446,-105.435278,1.0,Clear,59.0,M
2023-07-31,HOUR8.0,39.7111,-105.35155,2.0,Clear,43.0,M
2023-07-31,HOUR11.0,39.74388,-105.4503,2.0,Clear,22.0,F
2023-07-31,HOUR12.0,39.72248,-105.4134,2.0,Clear,26.0,M
2023-07-31,HOUR_UNKNOWN,39.743564,-105.532243,1.0,Clear,64.0,M
2023-08-01,HOUR16.0,39.724916,-105.179737,8.0,Rain,30.0,F
2023-08-01,HOUR17.0,39.71734,-105.19021,2.0,Cloudy,40.0,M
2023-08-02,HOUR13.0,39.71256,-105.36561,1.0,Cloudy,17.0,F
2023-08-02,HOUR17.0,39.74,-104.67885,1.0,Cloudy,76.0,F
2023-08-02,HOUR21.0,39.7494461,-104.7480946,1.0,Rain,16.0,M
2023-08-05,HOUR20.0,39.73088,-105.16947,1.0,Clear,55.0,M
2023-08-05,HOUR20.0,39.71074,-105.35141,2.0,Clear,46.0,M
2023-08-06,HOUR0.0,39.74272,-104.73675,1.0,Clear,20.0,F
2023-08-06,HOUR12.0,39.738887,-104.433266,2.0,Clear,64.0,F
2023-08-07,HOUR7.0,39.737552,-105.161993,2.0,Clear,22.0,M
2023-08-07,HOUR22.0,39.71567,-105.38361,1.0,Clear,49.0,M
2023-08-07,HOUR23.0,39.7181,-105.40028,1.0,Clear,34.0,M
2023-08-08,HOUR8.0,39.73467,-105.16607,2.0,Clear,41.0,M
2023-08-08,HOUR10.0,39.73063,-105.17233,2.0,Clear,67.0,M
2023-08-08,HOUR14.0,39.74234,-105.49391,2.0,Clear,73.0,M
2023-08-08,HOUR16.0,39.73817,-104.44017,2.0,Clear,32.0,M
2023-08-08,HOUR17.0,39.709008,-105.286147,1.0,Clear,65.0,F
2023-08-09,HOUR15.0,39.74031,-105.50494,3.0,Clear,79.0,M
2023-08-09,HOUR18.0,39.72387,-105.18065,1.0,Clear,35.0,F
2023-08-10,HOUR11.0,39.71393,-105.30962,2.0,Clear,74.0,F
