Date,Time,Latitude,Longitude,Vehicles,Condition,Driver Age,Driver Sex
2021-02-24,HOUR11.0,39.709045,-105.286876,1.0,Clear,39.0,M
2021-02-24,HOUR22.0,39.738084,-104.421545,2.0,Sleet or Hail,45.0,M
2021-02-25,HOUR9.0,39.7398,-105.159147,2.0,Clear,23.0,M
2021-02-25,HOUR18.0,39.715021,-105.382002,2.0,Clear,28.0,F
2021-02-25,HOUR18.0,39.713428,-105.367893,2.0,Clear,47.0,F
2021-02-25,HOUR18.0,39.715021,-105.382002,1.0,Clear,23.0,M
2021-02-25,HOUR20.0,39.74406,-105.48407,2.0,Rain,28.0,M
2021-02-27,HOUR6.0,39.740125,-104.719879,2.0,Clear,,
2021-02-27,HOUR16.0,39.73375,-105.166761,2.0,Clear,,
2021-02-27,HOUR16.0,39.738104,-104.430026,2.0,Clear,56.0,M
2021-02-28,HOUR2.0,39.712293,-105.361672,1.0,Clear,31.0,M
2021-03-01,HOUR12.0,39.719642,-104.238259,1.0,Clear,29.0,M
2021-03-02,HOUR15.0,39.734248,-104.328627,1.0,Clear,32.0,M
2021-03-04,HOUR8.0,39.73175,-105.16986,2.0,Clear,46.0,M
2021-03-04,HOUR12.0,39.70909,-105.31933,1.0,Sleet or Hail,44.0,M
2021-03-04,HOUR16.0,39.73287,-104.366477,1.0,Sleet or Hail,57.0,F
2021-03-05,HOUR2.0,39.739661,-104.584405,2.0,Clear,20.0,M
2021-03-05,HOUR5.0,39.739718,-104.588825,1.0,Clear,35.0,F
2021-03-06,HOUR6.0,39.736441,-105.430189,2.0,Clear,19.0,F
2021-03-06,HOUR22.0,39.74137,-105.51427,2.0,Clear,46.0,M
2021-03-07,HOUR0.0,39.74602,-104.98877,1.0,Clear,27.0,M
2021-03-07,HOUR1.0,39.71149,-105.316407,1.0,Clear,25.0,M
2021-03-07,HOUR17.0,39.738078,-104.418795,2.0,Clear,46.0,F
2021-03-08,HOUR18.0,39.74564,-105.46636,2.0,Clear,40.0,M
2021-03-10,HOUR5.0,39.711783,-106.701514,2.0,Sleet or Hail,35.0,M
2021-03-10,HOUR7.0,39.712506,-105.304211,2.0,Sleet or Hail,63.0,M
2021-03-10,HOUR7.0,39.712506,-105.304211,2.0,Sleet or Hail,31.0,M
2021-03-11,HOUR4.0,39.74006,-104.689506,1.0,Clear,62.0,M
2021-03-11,HOUR14.0,39.74477,-105.48641,1.0,Clear,51.0,M
2021-03-11,HOUR14.0,39.734671,-105.165609,2.0,Clear,27.0,M
2021-03-12,HOUR6.0,39.725705,-105.420646,1.0,Sleet or Hail,38.0,F
2021-03-12,HOUR12.0,39.724683,-105.418762,1.0,Sleet or Hail,51.0,M
2021-03-14,HOUR11.0,39.731254,-105.426701,2.0,Sleet or Hail,25.0,M
2021-03-15,HOUR9.0,39.719182,-105.402122,1.0,Clear,45.0,M
2021-03-15,HOUR10.0,39.709008,-105.286147,2.0,Clear,,
2021-03-15,HOUR15.0,39.740317,-104.719273,3.0,Clear,,
2021-03-15,HOUR18.0,39.740031,-104.673448,2.0,Clear,20.0,M
2021-03-18,HOUR0.0,39.739887,-104.627974,2.0,Clear,41.0,F
2021-03-18,HOUR6.0,39.74089,-104.71597,2.0,Clear,37.0,M
2021-03-18,HOUR8.0,39.731254,-105.426701,2.0,Clear,28.0,F
2021-03-18,HOUR8.0,39.731254,-105.426701,4.0,Clear,18.0,F
2021-03-18,HOUR19.0,39.729283,-105.692937,1.0,Clear,55.0,M
2021-03-19,HOUR23.0,39.74104,-105.51518,1.0,Clear,29.0,F
2021-03-20,HOUR2.0,39.7406,-105.50231,1.0,Clear,44.0,M
2021-03-20,HOUR14.0,39.738838,-104.535312,1.0,Clear,49.0,M
2021-03-20,HOUR17.0,39.744297,-105.448811,2.0,Clear,38.0,M
2021-03-21,HOUR18.0,39.745558,-105.439233,2.0,Sleet or Hail,45.0,F
2021-03-21,HOUR18.0,39.74482,-105.47404,2.0,,22.0,M
2021-03-21,HOUR19.0,39.74621,-105.46552,1.0,Snow,19.0,M
2021-03-21,HOUR21.0,39.738404,-104.514771,1.0,Sleet or Hail,34.0,M
2021-03-21,HOUR21.0,39.74408,-105.47925,3.0,Blowing Snow,,
2021-03-22,HOUR6.0,39.738084,-104.421545,1.0,Sleet or Hail,48.0,M
2021-03-23,HOUR12.0,39.73832,-104.42157,1.0,Snow,,
2021-03-23,HOUR18.0,39.749898,-105.667087,1.0,Sleet or Hail,32.0,M
2021-03-23,HOUR18.0,39.749898,-105.667087,1.0,Sleet or Hail,18.0,M
2021-03-23,HOUR18.0,39.745146,-105.440268,2.0,Sleet or Hail,17.0,M
2021-03-24,HOUR5.0,39.738127,-104.440155,2.0,Clear,25.0,F
2021-03-24,HOUR7.0,39.743715,-105.445294,0.0,Clear,45.0,M
2021-03-28,HOUR18.0,39.740092,-104.699352,2.0,Clear,66.0,M
2021-03-30,HOUR9.0,39.7143,-105.36915,3.0,Sleet or Hail,21.0,F
2021-03-31,HOUR0.0,39.739834,-104.598022,1.0,Sleet or Hail,24.0,F
2021-04-01,HOUR14.0,39.746291,-105.465799,1.0,Clear,17.0,F
2021-04-02,HOUR14.0,39.716698,-105.696332,3.0,Clear,38.0,M
2021-04-02,HOUR17.0,39.747929,-105.671985,2.0,Clear,27.0,M
2021-04-04,HOUR8.0,39.725314,-105.179109,2.0,Clear,,
2021-04-04,HOUR10.0,39.738127,-104.440155,2.0,Clear,58.0,M
2021-04-05,HOUR15.0,39.72074,-105.40993,1.0,Clear,40.0,M
2021-04-05,HOUR17.0,39.73706,-105.430701,3.0,Clear,,
2021-04-06,HOUR2.0,39.715184,-104.220504,1.0,Clear,55.0,M
2021-04-06,HOUR14.0,39.720599,-105.407443,3.0,Clear,31.0,M
2021-04-08,HOUR0.0,39.740189,-104.73107,1.0,Clear,28.0,F
2021-04-09,HOUR11.0,39.725705,-105.420646,2.0,Clear,19.0,F
2021-04-10,HOUR16.0,39.7432,-105.45262,2.0,Clear,,
2021-04-12,HOUR11.0,39.710915,-106.708613,2.0,Clear,60.0,M
2021-04-12,HOUR22.0,39.739483,-104.570423,1.0,Clear,50.0,M
2021-04-13,HOUR0.0,39.740391,-105.684916,1.0,Sleet or Hail,19.0,F
2021-04-13,HOUR3.0,39.72155,-105.411136,1.0,Sleet or Hail,27.0,M
2021-04-15,HOUR17.0,39.740317,-105.504952,2.0,Sleet or Hail,27.0,F
2021-04-15,HOUR17.0,39.746291,-105.460542,2.0,Sleet or Hail,,
2021-04-15,HOUR18.0,39.710874,-106.709195,1.0,Sleet or Hail,22.0,M
2021-04-16,HOUR7.0,39.738394,-104.643143,1.0,Sleet or Hail,24.0,M
2021-04-16,HOUR11.0,39.710105,-105.350078,1.0,Sleet or Hail,31.0,M
2021-04-16,HOUR23.0,39.744354,-105.434951,1.0,Sleet or Hail,27.0,M
2021-04-17,HOUR0.0,39.717893,-105.18956,1.0,Sleet or Hail,27.0,M
2021-04-17,HOUR7.0,39.734671,-105.165609,2.0,Sleet or Hail,67.0,F
2021-04-19,HOUR17.0,39.739694,-104.586981,1.0,Sleet or Hail,56.0,M
2021-04-19,HOUR17.0,39.7399,-104.58602,2.0,Fog,29.0,M
2021-04-19,HOUR18.0,39.714325,-105.192405,0.0,Sleet or Hail,23.0,M
2021-04-19,HOUR18.0,39.739718,-104.588825,2.0,Sleet or Hail,41.0,F
2021-04-20,HOUR0.0,39.740125,-104.719879,2.0,Sleet or Hail,48.0,M
2021-04-20,HOUR5.0,39.72395,-104.255677,1.0,Clear,22.0,M
2021-04-20,HOUR8.0,39.74581,-105.4661,1.0,Clear,26.0,F
2021-04-20,HOUR10.0,39.737692,-105.431195,2.0,Clear,45.0,M
2021-04-20,HOUR12.0,39.719642,-104.238259,1.0,Clear,29.0,M
2021-04-20,HOUR15.0,39.74495,-105.47428,1.0,Clear,27.0,M
2021-04-21,HOUR12.0,39.736912,-105.162803,2.0,Clear,38.0,F
2021-04-21,HOUR16.0,39.71554,-105.37211,2.0,Sleet or Hail,31.0,F
2021-04-21,HOUR21.0,39.74498,-105.46824,1.0,,25.0,F
2021-04-22,HOUR12.0,39.74531,-105.44,1.0,Clear,52.0,M
2021-04-23,HOUR7.0,39.738147,-104.449532,1.0,Clear,33.0,M
2021-04-23,HOUR15.0,39.7376944,-104.4084722,2.0,Clear,63.0,M
2021-04-24,HOUR15.0,39.72312,-105.18256,2.0,Clear,52.0,F
2021-04-25,HOUR21.0,39.717893,-105.18956,1.0,Clear,43.0,M
2021-04-27,HOUR16.0,39.738611,-104.644946,1.0,Clear,67.0,F
2021-04-27,HOUR18.0,39.708013,-106.718361,1.0,Rain,49.0,F
2021-04-28,HOUR6.0,39.719182,-105.402122,1.0,Sleet or Hail,59.0,F
2021-04-29,HOUR20.0,39.709957,-106.715142,1.0,Clear,22.0,M
2021-05-01,HOUR2.0,39.7453889,-104.7415083,1.0,Clear,22.0,M
2021-05-01,HOUR12.0,39.73919,-105.15849,2.0,Clear,60.0,F
2021-05-02,HOUR19.0,39.71399,-105.19181,2.0,Rain,19.0,M
2021-05-03,HOUR9.0,39.716195,-105.397067,1.0,Sleet or Hail,40.0,F
2021-05-04,HOUR3.0,39.74968,-105.66761,1.0,Clear,51.0,M
2021-05-08,HOUR11.0,39.70908,-105.319307,2.0,Clear,49.0,M
2021-05-09,HOUR7.0,39.738611,-104.644946,1.0,Clear,30.0,M
2021-05-09,HOUR7.0,39.739887,-104.627974,2.0,Clear,60.0,M
2021-05-10,HOUR19.0,39.715337,-105.393546,1.0,Sleet or Hail,38.0,M
2021-05-21,HOUR12.0,39.74259,-104.736544,2.0,Clear,46.0,M
2021-05-21,HOUR15.0,39.72536,-105.17964,2.0,Clear,19.0,F
2021-05-21,HOUR21.0,39.74085,-105.51607,2.0,Clear,,
2021-05-22,HOUR18.0,39.71969,-105.40302,1.0,Rain,1.0,
2021-05-28,HOUR13.0,39.71443,-105.31144,2.0,Clear,61.0,M
2021-05-29,HOUR2.0,39.73884,-104.53598,2.0,Clear,23.0,M
2021-05-30,HOUR2.0,39.73795,-104.63926,2.0,Rain,19.0,M
2021-06-01,HOUR17.0,39.729343,-104.291091,2.0,Clear,53.0,M
2021-06-02,HOUR19.0,39.73989,-104.60335,2.0,Clear,26.0,M
2021-06-03,HOUR2.0,39.743,-105.52846,1.0,Clear,36.0,M
2021-06-06,HOUR17.0,39.71045,-106.71352,2.0,Clear,,
2021-06-07,HOUR0.0,39.7101,-105.29437,1.0,Clear,41.0,M
2021-06-07,HOUR0.0,39.7101,-105.29437,1.0,Clear,26.0,M
2021-06-07,HOUR0.0,39.7101,-105.29437,1.0,Clear,23.0,F
2021-06-09,HOUR11.0,39.72126,-105.4101,2.0,Clear,61.0,M
2021-06-09,HOUR19.0,39.71258,-105.1912,1.0,Clear,29.0,M
2021-06-11,HOUR23.0,39.71187,-105.30199,2.0,Clear,30.0,M
2021-06-12,HOUR8.0,39.719182,-105.402122,2.0,Clear,69.0,F
2021-06-13,HOUR3.0,39.73501,-105.16567,1.0,Clear,21.0,F
2021-06-14,HOUR7.0,39.719642,-104.238259,2.0,Clear,19.0,M
2021-06-14,HOUR20.0,39.71327,-105.31491,1.0,Clear,18.0,F
2021-06-15,HOUR15.0,39.72909,-104.28806,1.0,Clear,45.0,M
2021-06-17,HOUR6.0,39.71683,-105.19091,1.0,Clear,45.0,F
2021-06-17,HOUR7.0,39.71564,-105.3728,2.0,Clear,30.0,
2021-06-18,HOUR9.0,39.74419,-105.44251,2.0,Clear,18.0,F
2021-06-22,HOUR7.0,39.74035,-105.1599,2.0,Clear,22.0,F
2021-06-25,HOUR21.0,39.71916,-105.40215,1.0,Rain,25.0,M
2021-06-27,HOUR0.0,39.73806,-104.44143,2.0,Clear,18.0,
2021-06-29,HOUR11.0,39.73842,-104.4376,2.0,Clear,36.0,
2021-06-29,HOUR18.0,39.749715,-105.548956,1.0,Clear,22.0,M
2021-07-01,HOUR15.0,39.73863,-104.52915,1.0,Rain,29.0,M
2021-07-01,HOUR19.0,39.72194,-105.18546,1.0,Clear,40.0,F
2021-07-01,HOUR21.0,39.74021,-104.68775,2.0,Clear,30.0,M
2021-07-02,HOUR5.0,39.74393,-105.48025,1.0,Clear,32.0,M
2021-07-02,HOUR11.0,39.73353,-104.38182,1.0,Clear,73.0,M
2021-07-03,HOUR7.0,39.73978,-104.60469,1.0,Clear,61.0,M
2021-07-03,HOUR16.0,39.71557,-105.3941,3.0,Rain,78.0,F
2021-07-04,HOUR2.0,39.71582,-105.19283,1.0,Clear,34.0,F
2021-07-05,HOUR5.0,39.7083,-105.34744,1.0,Clear,37.0,
2021-07-05,HOUR15.0,39.74018,-105.50563,2.0,Rain,21.0,
2021-07-05,HOUR19.0,39.71728,-104.22912,1.0,Rain,30.0,M
2021-07-06,HOUR18.0,39.73974,-104.71602,2.0,Clear,,
2021-07-06,HOUR18.0,39.73052,-105.17094,2.0,Clear,31.0,M
2021-07-07,HOUR8.0,39.71594,-105.38507,2.0,Clear,41.0,M
2021-07-07,HOUR13.0,39.73785,-105.68624,1.0,Clear,70.0,F
2021-07-07,HOUR23.0,39.74987,-105.66712,1.0,Clear,60.0,M
2021-07-08,HOUR9.0,39.717893,-105.18956,2.0,Clear,,
2021-07-08,HOUR23.0,39.70838,-106.69179,1.0,Clear,45.0,M
2021-07-09,HOUR14.0,39.71936,-105.40202,2.0,Clear,22.0,F
2021-07-10,HOUR3.0,39.70955,-105.29231,1.0,Clear,48.0,M
2021-07-10,HOUR13.0,39.73758,-104.43348,2.0,Clear,49.0,M
2021-07-11,HOUR22.0,39.71065,-105.29599,1.0,Clear,21.0,F
2021-07-12,HOUR0.0,39.73868,-104.53303,1.0,Clear,33.0,F
2021-07-12,HOUR10.0,39.72815,-105.17519,2.0,Clear,33.0,M
2021-07-13,HOUR6.0,39.739483,-104.570423,2.0,Clear,23.0,M
2021-07-16,HOUR15.0,39.71658,-105.19116,3.0,Clear,21.0,M
2021-07-17,HOUR1.0,39.71528,-105.19561,1.0,Clear,,
2021-07-17,HOUR13.0,39.73379,-105.16678,2.0,Clear,37.0,F
2021-07-17,HOUR19.0,39.73924,-104.53564,1.0,Clear,26.0,M
2021-07-18,HOUR13.0,39.72109,-105.40837,2.0,Clear,28.0,F
2021-07-18,HOUR14.0,39.72152,-105.40998,2.0,Clear,37.0,F
2021-07-21,HOUR18.0,39.73259,-105.16833,2.0,Rain,56.0,M
2021-07-22,HOUR16.0,39.7202,-105.1874,2.0,Clear,42.0,M
2021-07-26,HOUR9.0,39.73952,-104.569,1.0,Clear,40.0,M
2021-07-26,HOUR16.0,39.72282,-105.18284,2.0,Clear,35.0,F
2021-07-26,HOUR21.0,39.72367,-105.18447,1.0,Clear,34.0,M
2021-07-27,HOUR11.0,39.74514,-105.44034,2.0,Clear,20.0,F
2021-07-28,HOUR23.0,39.71221,-105.19411,1.0,Clear,72.0,M
2021-07-29,HOUR3.0,39.74527,-105.47014,1.0,Clear,31.0,M
2021-07-30,HOUR7.0,39.73042,-105.17144,2.0,Clear,22.0,M
2021-07-31,HOUR17.0,39.71279,-105.30419,2.0,Rain,48.0,F
2021-07-31,HOUR19.0,39.7394,-104.5511,2.0,Rain,20.0,M
2021-07-31,HOUR19.0,39.739193,-104.55224,3.0,Rain,,
2021-08-02,HOUR3.0,39.71666,-105.39783,1.0,Clear,44.0,M
2021-08-04,HOUR16.0,39.740125,-104.719879,2.0,Clear,21.0,M
2021-08-05,HOUR22.0,39.74,-105.53,3.0,Clear,25.0,M
2021-08-07,HOUR18.0,39.72996,-104.29302,1.0,Clear,42.0,M
2021-08-09,HOUR14.0,39.74447,-105.53624,3.0,Clear,63.0,F
2021-08-10,HOUR0.0,39.738171,-104.460734,2.0,Clear,,
2021-08-10,HOUR16.0,39.74024,-105.16023,2.0,Clear,32.0,F
2021-08-11,HOUR17.0,39.740125,-104.719879,2.0,Clear,29.0,M
2021-08-14,HOUR16.0,39.72492,-105.179715,2.0,Clear,23.0,M
2021-08-15,HOUR3.0,39.73844,-104.64111,1.0,Clear,16.0,M
2021-08-15,HOUR11.0,39.71433,-105.19242,1.0,Clear,30.0,M
2021-08-17,HOUR16.0,39.74493,-105.46814,2.0,Rain,70.0,F
2021-08-17,HOUR17.0,39.71227,-105.69706,2.0,Rain,45.0,M
2021-08-18,HOUR9.0,39.72486,-105.17993,1.0,Clear,55.0,M
2021-08-19,HOUR14.0,39.709008,-105.286147,1.0,Rain,26.0,M
2021-08-19,HOUR16.0,39.73844,-104.50714,1.0,Rain,29.0,M
2021-08-21,HOUR8.0,39.74691,-105.4638,2.0,Clear,24.0,F
2021-08-21,HOUR10.0,39.73999,-104.62898,2.0,Clear,35.0,M
2021-08-22,HOUR16.0,39.72321,-105.18467,1.0,Clear,21.0,M
2021-08-22,HOUR18.0,39.74225,-105.52549,2.0,Clear,70.0,F
2021-08-22,HOUR18.0,39.72301,-105.18252,3.0,Clear,31.0,M
2021-08-23,HOUR9.0,39.72565,-105.18235,1.0,Clear,37.0,M
2021-08-24,HOUR16.0,39.73056,-105.17241,2.0,Clear,,U
2021-08-26,HOUR7.0,39.70832,-106.6921,1.0,Cloudy,33.0,F
2021-08-26,HOUR13.0,39.75001,-105.66694,3.0,Cloudy,33.0,M
2021-08-26,HOUR16.0,39.7398,-105.159147,3.0,Clear,32.0,F
2021-08-27,HOUR1.0,39.73951,-104.54256,2.0,Clear,19.0,F
2021-08-28,HOUR10.0,39.73834,-104.52752,1.0,Clear,68.0,M
2021-08-29,HOUR22.0,39.74,-105.48,1.0,Clear,24.0,F
2021-08-31,HOUR17.0,39.73519,-105.68871,3.0,Clear,,
2021-09-02,HOUR7.0,39.74315,-104.73697,2.0,Clear,50.0,M
2021-09-03,HOUR11.0,39.72532,-105.41971,2.0,Rain,32.0,M
2021-09-03,HOUR21.0,39.73287,-104.366477,2.0,Clear,33.0,M
2021-09-04,HOUR16.0,39.743847,-105.48102,4.0,Clear,23.0,M
2021-09-06,HOUR8.0,39.7384,-104.51479,2.0,Clear,63.0,M
2021-09-07,HOUR7.0,39.73438,-105.16657,2.0,Clear,49.0,F
2021-09-08,HOUR16.0,39.71992,-105.40376,3.0,Clear,45.0,M
2021-09-09,HOUR7.0,39.74141,-105.15704,1.0,Clear,69.0,F
2021-09-10,HOUR22.0,39.73848,-104.48391,1.0,Clear,21.0,M
2021-09-12,HOUR12.0,39.73717,-105.43058,2.0,Clear,23.0,F
2021-09-13,HOUR8.0,39.73215,-105.16939,1.0,Wind,61.0,M
2021-09-13,HOUR15.0,39.72704,-105.42241,2.0,Cloudy,31.0,F
2021-09-16,HOUR15.0,39.72597,-105.69419,1.0,Clear,30.0,F
2021-09-16,HOUR17.0,39.7379,-104.6379,2.0,Clear,23.0,M
2021-09-17,HOUR13.0,39.71217,-105.31567,1.0,Wind,31.0,M
2021-09-18,HOUR13.0,39.73451,-105.42853,2.0,Clear,21.0,F
2021-09-19,HOUR3.0,39.72564,-105.1827,1.0,Clear,32.0,M
2021-09-19,HOUR15.0,39.70913,-105.28817,2.0,Clear,27.0,F
2021-09-20,HOUR6.0,39.73471,-105.16589,2.0,Clear,22.0,M
2021-09-20,HOUR13.0,39.73176,-105.42698,2.0,Clear,55.0,F
2021-09-21,HOUR16.0,39.7398,-105.159147,3.0,Clear,20.0,M
2021-09-22,HOUR14.0,39.73828,-105.43139,1.0,Clear,50.0,M
2021-09-22,HOUR15.0,39.73869,-104.51769,2.0,Clear,23.0,M
2021-09-23,HOUR5.0,39.73967,-105.15927,1.0,Clear,,
2021-09-23,HOUR8.0,39.746772,-104.743572,2.0,Clear,,U
2021-09-23,HOUR20.0,39.74195,-105.43298,1.0,Clear,45.0,M
2021-09-24,HOUR8.0,39.74031,-104.66122,1.0,Clear,,
2021-09-24,HOUR8.0,39.74,-105.51,1.0,Clear,36.0,M
2021-09-24,HOUR16.0,39.71844,-105.69624,2.0,Clear,18.0,M
2021-09-25,HOUR13.0,39.71726,-105.69799,1.0,Clear,,
2021-09-25,HOUR17.0,39.72128,-105.18518,2.0,Clear,21.0,F
2021-09-26,HOUR11.0,39.74857,-105.67052,2.0,Clear,27.0,M
2021-09-26,HOUR16.0,39.74049,-105.50578,2.0,Clear,36.0,F
2021-09-26,HOUR20.0,39.74142,-105.5124,2.0,Clear,20.0,M
2021-09-26,HOUR23.0,39.74306,-105.52827,1.0,Clear,,
2021-09-27,HOUR15.0,39.71629,-105.19143,2.0,Clear,28.0,F
2021-09-28,HOUR5.0,39.74367,-105.15479,2.0,Clear,39.0,M
2021-09-28,HOUR12.0,39.73995,-104.61112,2.0,Clear,36.0,M
2021-09-28,HOUR17.0,39.74385,-105.48101,2.0,Clear,38.0,M
2021-09-29,HOUR4.0,39.73853,-104.52453,1.0,Clear,49.0,M
2021-09-29,HOUR5.0,39.740092,-104.699352,2.0,Clear,26.0,M
2021-09-29,HOUR7.0,39.73634,-105.16416,2.0,Cloudy,42.0,F
2021-09-29,HOUR14.0,39.7428,-105.52702,1.0,Rain,30.0,F
2021-09-30,HOUR12.0,39.742704,-104.736734,1.0,Clear,52.0,M
2021-10-01,HOUR0.0,39.7402,-104.71847,1.0,Clear,33.0,M
2021-10-01,HOUR16.0,39.7256,-105.17878,2.0,Clear,45.0,M
2021-10-01,HOUR17.0,39.73464,-105.68925,2.0,Cloudy,23.0,M
2021-10-02,HOUR15.0,39.73989,-105.159032,2.0,Clear,44.0,F
