Date,Time,Vehicles,CONDITION,Latitude,Longitude,Driver Age,Driver Sex
2016-01-02,700.0,2,DRY,39.739074,-105.431989,25,M
2016-01-02,810.0,1,DRY,39.74013,-104.717704,68,M
2016-01-03,750.0,2,DRY W/VIS ICY ROAD TREATMENT,39.728988,-105.42438,18,M
2016-01-03,1756.0,2,DRY,39.739801,-105.159144,24,F
2016-01-04,1230.0,1,DRY,39.715491,-105.389631,21,M
2016-01-04,1520.0,2,DRY,39.749552,-105.548763,23,M
2016-01-04,1730.0,1,WET,39.741308,-105.513778,36,F
2016-01-04,1950.0,2,DRY,39.708999,-104.204016,21,F
2016-01-04,2240.0,2,DRY,39.744582,-105.536443,80,M
2016-01-06,1520.0,2,DRY,39.740114,-104.706189,0,
2016-01-07,658.0,2,DRY,39.730945,-105.170301,42,F
2016-01-07,1752.0,2,DRY,39.719149,-105.18826,65,M
2016-01-08,1950.0,1,DRY,39.724894,-105.179757,17,M
2016-01-09,1055.0,2,DRY,39.712362,-105.697016,26,M
2016-01-10,1810.0,2,DRY,39.734373,-105.165983,65,F
2016-01-10,2203.0,1,DRY,39.713418,-105.367857,24,F
2016-01-12,620.0,1,DRY,39.712957,-105.305904,24,M
2016-01-12,1200.0,2,DRY,39.729498,-105.172306,55,M
2016-01-12,1645.0,2,DRY,39.744474,-105.456571,0,
2016-01-13,137.0,1,DRY,39.744203,-105.434611,31,M
2016-01-13,1400.0,3,DRY,39.741308,-105.513778,67,M
2016-01-14,1330.0,1,DRY,39.740289,-104.61,62,M
2016-01-14,2018.0,2,WET,39.746291,-105.460542,52,M
2016-01-15,1720.0,3,DRY,39.737695,-105.431191,74,M
2016-01-15,1945.0,2,DRY,39.743474,-105.443466,27,F
2016-01-15,2323.0,1,SNOWY,39.734574,-104.388492,27,M
2016-01-16,1115.0,2,DRY,39.734252,-105.689652,25,M
2016-01-16,1415.0,1,DRY,39.712697,-105.366282,74,M
2016-01-17,1700.0,2,DRY,39.744653,-105.487463,49,M
2016-01-17,2000.0,1,DRY,39.745222,-105.47048,23,M
2016-01-18,704.0,5,DRY,39.731256,-105.426689,42,M
2016-01-18,1030.0,3,DRY,39.740481,-105.432702,25,M
2016-01-20,1610.0,1,SNOWY,39.708025,-106.718361,48,F
2016-01-20,1735.0,2,DRY,39.734087,-105.166343,18,M
2016-01-21,1619.0,2,DRY,39.744297,-105.448811,23,M
2016-01-22,1720.0,4,DRY,39.744354,-105.43495,32,M
2016-01-23,914.0,2,DRY,39.709078,-105.319309,0,
2016-01-23,1645.0,2,DRY,39.71335,-105.193172,43,M
2016-01-24,830.0,2,DRY,39.709078,-105.319309,0,
2016-01-25,1545.0,2,DRY,39.710096,-105.350063,25,M
2016-01-27,1415.0,2,DRY,39.73104,-105.170181,23,M
2016-01-27,1626.0,2,DRY,39.720089,-105.187088,47,M
2016-01-29,1750.0,2,DRY,39.737695,-105.431191,28,M
2016-01-29,1955.0,2,DRY,39.715081,-105.370542,22,M
2016-01-30,950.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.733953,-105.428168,31,F
2016-01-30,1220.0,1,DRY,39.739722,-104.685167,33,F
2016-01-30,2232.0,1,SNOWY,39.740037,-104.682376,29,F
2016-01-31,1500.0,2,SNOWY,39.710096,-105.350063,26,M
2016-01-31,1530.0,2,DRY,39.724894,-105.179757,48,M
2016-01-31,1940.0,3,SNOWY,39.708499,-105.196871,55,M
2016-01-31,2125.0,2,SNOWY,39.739801,-105.159144,0,
2016-02-01,750.0,2,ICY,39.739888,-104.627854,70,M
2016-02-01,849.0,1,ICY,39.738526,-104.520528,29,M
2016-02-01,915.0,1,SNOWY,39.714575,-105.192224,24,F
2016-02-01,1139.0,1,SNOWY,39.709078,-105.319309,21,M
2016-02-01,1200.0,1,SNOWY,39.744653,-105.487463,22,M
2016-02-01,1235.0,2,ICY,39.74207,-105.494139,33,F
2016-02-01,1548.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.725976,-105.421097,62,M
2016-02-01,1618.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.744145,-105.478912,33,F
2016-02-01,2128.0,2,SNOWY,39.711777,-106.701514,34,M
2016-02-03,1700.0,1,SNOWY,39.746291,-105.460542,30,M
2016-02-04,1245.0,2,DRY,39.740129,-104.718362,64,M
2016-02-04,1930.0,2,DRY,39.71234,-105.193936,29,F
2016-02-06,1410.0,2,DRY,39.723687,-105.416864,20,M
2016-02-06,2045.0,2,DRY,39.745138,-105.440266,22,M
2016-02-07,1115.0,2,DRY,39.72674,-105.693887,31,M
2016-02-07,1440.0,3,DRY,39.742533,-105.493155,23,F
2016-02-08,1655.0,1,DRY,39.721236,-105.185393,93,F
2016-02-10,1108.0,4,DRY,39.743855,-105.480957,27,M
2016-02-10,1739.0,2,DRY,39.740392,-105.158404,45,F
2016-02-12,1625.0,2,DRY,39.749985,-105.666839,53,M
2016-02-12,2309.0,1,DRY,39.737908,-104.637727,26,M
2016-02-15,1405.0,2,DRY,39.739801,-105.159144,33,M
2016-02-15,1500.0,1,DRY,39.748276,-105.671134,23,M
2016-02-15,1853.0,2,DRY,39.745222,-105.47048,0,
2016-02-16,100.0,1,DRY,39.715081,-105.370542,32,M
2016-02-16,1600.0,2,DRY,39.711888,-105.194267,19,F
2016-02-18,1315.0,2,DRY,39.739801,-105.159144,27,M
2016-02-20,851.0,2,DRY,39.743855,-105.480957,20,M
2016-02-20,900.0,3,DRY,39.719178,-105.402112,0,U
2016-02-20,1042.0,2,DRY,39.718021,-105.18943,20,F
2016-02-20,1500.0,3,DRY,39.743855,-105.480957,27,M
2016-02-23,1.0,1,SLUSHY,39.738944,-105.160224,27,M
2016-02-24,1741.0,1,DRY,39.714008,-104.217086,27,M
2016-02-25,945.0,2,DRY,39.740321,-105.504953,0,
2016-02-27,1540.0,2,DRY,39.741215,-105.495956,50,F
2016-02-28,1610.0,1,DRY,39.749919,-105.667004,52,F
2016-02-28,1805.0,2,DRY,39.749919,-105.667004,19,M
2016-02-29,830.0,2,DRY,39.743543,-105.532325,29,M
2016-02-29,1550.0,2,DRY,39.744016,-104.738917,41,M
2016-03-03,2115.0,2,DRY,39.741308,-105.513778,36,F
2016-03-04,1545.0,2,DRY,39.730629,-105.172304,39,F
2016-03-05,1714.0,1,DRY,39.715445,-105.383667,58,F
2016-03-06,1045.0,1,DRY,39.733874,-104.321313,26,M
2016-03-07,1335.0,2,DRY,39.74785,-105.546198,30,M
2016-03-07,1949.0,1,DRY,39.739985,-104.614153,24,M
2016-03-08,1636.0,1,DRY,39.740676,-104.733128,34,F
2016-03-08,1918.0,2,DRY,39.731516,-105.169581,24,F
2016-03-09,820.0,1,ICY,39.725703,-105.420643,68,F
2016-03-09,915.0,1,ICY,39.725885,-105.420945,28,F
2016-03-09,1645.0,1,DRY,39.745563,-105.439217,28,M
2016-03-11,430.0,1,DRY,39.74012,-104.708021,18,F
2016-03-11,545.0,3,DRY,39.740106,-104.703808,17,M
2016-03-11,740.0,2,DRY,39.740014,-104.679811,83,M
2016-03-11,1735.0,2,DRY,39.746291,-105.460542,26,M
2016-03-14,747.0,2,DRY,39.739718,-104.58886,30,M
2016-03-14,2145.0,1,ICY,39.709494,-105.697829,0,M
2016-03-15,330.0,1,ICY,39.711053,-106.706908,29,M
2016-03-15,2345.0,1,ICY W/VIS ICY ROAD TREATMENT,39.749361,-105.548535,55,M
2016-03-17,1215.0,2,DRY,39.741475,-105.522983,21,M
2016-03-18,35.0,1,SNOWY,39.741308,-105.513778,34,M
2016-03-18,1200.0,4,WET,39.711888,-105.194267,57,M
2016-03-18,1259.0,2,WET,39.714575,-105.192224,61,M
2016-03-18,1341.0,2,ICY,39.743855,-105.480957,54,F
2016-03-18,1455.0,2,ICY,39.743855,-105.480957,29,F
2016-03-18,1500.0,2,ICY,39.743855,-105.480957,18,M
2016-03-18,1530.0,2,ICY,39.743855,-105.480957,51,M
2016-03-18,1540.0,2,ICY,39.745222,-105.47048,36,M
2016-03-19,600.0,1,SNOWY,39.736278,-105.163583,52,F
2016-03-19,1600.0,2,DRY,39.743855,-105.480957,54,F
2016-03-21,2310.0,1,DRY,39.71528,-105.383009,27,M
2016-03-22,902.0,2,DRY,39.738121,-104.436058,27,F
2016-03-22,1850.0,1,DRY,39.74411,-105.441947,19,M
2016-03-23,845.0,1,SLUSHY,39.745138,-105.440266,56,M
2016-03-23,1045.0,2,ICY,39.745222,-105.47048,54,M
2016-03-23,1240.0,2,SNOWY,39.72853,-104.273951,50,M
2016-03-24,1055.0,2,SLUSHY,39.740128,-104.718855,60,M
2016-03-24,1115.0,1,SLUSHY,39.716815,-105.190482,64,F
2016-03-24,1337.0,2,SLUSHY,39.711156,-105.194818,27,M
2016-03-26,5.0,1,DRY,39.745222,-105.47048,18,M
2016-03-26,220.0,1,DRY,39.71234,-105.193936,25,M
2016-03-26,710.0,2,SNOWY,39.730564,-105.170781,28,M
2016-03-26,1810.0,2,WET,39.720049,-105.695828,0,
2016-03-26,2050.0,2,ICY W/VIS ICY ROAD TREATMENT,39.722891,-105.695291,30,M
2016-03-27,715.0,1,ICY,39.730943,-105.692291,22,M
2016-03-27,805.0,2,ICY,39.715408,-105.696539,34,M
2016-03-27,1530.0,2,DRY,39.728019,-105.693402,18,F
2016-03-27,1745.0,1,DRY,39.717864,-104.231175,63,M
2016-04-01,1700.0,2,DRY,39.715032,-105.382022,37,M
2016-04-06,1420.0,3,DRY,39.747158,-105.544661,81,M
2016-04-08,2008.0,1,DRY,39.713419,-105.307683,24,M
2016-04-09,1418.0,3,DRY,39.714575,-105.192224,36,F
2016-04-10,1337.0,2,DRY,39.741308,-105.513778,39,M
2016-04-11,745.0,1,DRY,39.740284,-104.660363,23,M
2016-04-11,855.0,2,DRY,39.742936,-105.528472,48,F
2016-04-13,1400.0,2,DRY,39.741308,-105.513778,22,M
2016-04-14,1310.0,2,DRY,39.742105,-105.156266,30,M
2016-04-14,1935.0,2,DRY,39.741215,-105.495956,0,
2016-04-14,2106.0,2,DRY,39.740073,-104.693367,40,F
2016-04-15,1824.0,1,DRY,39.716056,-105.374183,69,M
2016-04-16,345.0,1,ICY,39.739718,-104.58886,22,M
2016-04-16,710.0,2,SNOWY W/VIS ICY ROAD TREATMENT,39.709111,-105.287974,20,M
2016-04-16,955.0,1,ICY,39.736584,-104.401361,34,M
2016-04-16,1740.0,2,SNOWY W/VIS ICY ROAD TREATMENT,39.731256,-105.426689,31,M
2016-04-16,1742.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.716419,-105.397543,31,M
2016-04-16,2030.0,1,ICY,39.721619,-105.411392,55,M
2016-04-16,2158.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.743474,-105.443466,20,M
2016-04-17,200.0,2,ICY,39.723687,-105.416864,35,M
2016-04-17,737.0,1,SLUSHY,39.725645,-105.178598,53,F
2016-04-19,2330.0,1,DRY,39.728914,-104.275522,48,M
2016-04-22,827.0,1,DRY,39.742761,-104.736804,28,M
2016-04-22,1540.0,2,DRY,39.723954,-105.181205,40,M
2016-04-24,1324.0,2,DRY,39.739801,-105.159144,52,M
2016-04-26,630.0,1,DRY,39.716247,-105.190931,18,M
2016-04-26,1118.0,2,DRY,39.744354,-105.43495,0,
2016-04-26,1730.0,3,WET,39.746626,-105.54303,27,M
2016-04-27,1810.0,2,DRY,39.71005,-105.2947,28,F
2016-04-28,1707.0,2,WET,39.739801,-105.159144,18,F
2016-04-30,745.0,3,SNOWY,39.730575,-105.692431,46,M
2016-04-30,2015.0,1,ICY W/VIS ICY ROAD TREATMENT,39.718626,-105.401033,44,M
2016-04-30,2020.0,1,SNOWY W/VIS ICY ROAD TREATMENT,39.713505,-105.367986,39,M
2016-05-03,1730.0,2,DRY,39.74657,-105.151274,23,M
2016-05-04,746.0,1,DRY,39.742306,-105.156015,29,F
2016-05-04,1808.0,2,DRY,39.740135,-104.715894,56,M
2016-05-05,1224.0,2,DRY,39.71234,-105.193936,34,F
2016-05-05,1600.0,2,DRY,39.740135,-104.715894,54,F
2016-05-05,1830.0,2,DRY,39.743855,-105.480957,47,F
2016-05-06,705.0,2,DRY,39.737751,-105.686402,22,M
2016-05-08,1002.0,1,DRY,39.740881,-104.733566,49,M
2016-05-08,1400.0,1,DRY,39.740772,-104.733333,16,F
2016-05-09,804.0,2,DRY,39.743855,-105.480957,36,M
2016-05-11,744.0,2,DRY,39.712453,-105.193853,40,F
2016-05-11,1827.0,1,DRY,39.734287,-104.386653,25,M
2016-05-12,1329.0,3,DRY,39.733421,-105.167182,22,M
2016-05-12,1510.0,2,DRY,39.743543,-105.532325,26,F
2016-05-13,1040.0,1,DRY,39.74912,-104.74751,0,
