Date,Time,Latitude,Longitude,Vehicles,Condition,Driver Age,Driver Sex
2022-10-02,HOUR2,39.73916,-104.55224,2.0,Clear,,
2022-10-05,HOUR8,39.73739,-105.16265,2.0,Clear,30.0,M
2022-10-05,HOUR8,39.73739,-105.16265,2.0,Clear,53.0,M
2022-10-05,HOUR12,39.74558,-105.43837,1.0,Clear,,
2022-10-06,HOUR18,39.71804,-105.69633,2.0,Clear,32.0,M
2022-10-06,HOUR19,39.74021,-105.50291,2.0,Clear,31.0,M
2022-10-08,HOUR17,39.745558,-105.439233,2.0,Clear,35.0,F
2022-10-09,HOUR0,39.71032,-105.35034,2.0,Clear,42.0,M
2022-10-10,HOUR10,39.74228,-105.68374,2.0,Clear,26.0,F
2022-10-11,HOUR16,39.74101,-105.4328,2.0,Clear,44.0,M
2022-10-12,HOUR8,39.74151,-105.51128,1.0,Clear,49.0,M
2022-10-13,HOUR6,39.74025,-104.709,2.0,Clear,33.0,M
2022-10-14,HOUR4,39.73989,-105.15901,1.0,Clear,40.0,M
2022-10-14,HOUR12,39.73544,-105.16454,2.0,Clear,,
2022-10-14,HOUR16,39.71813,-105.18917,2.0,Clear,44.0,M
2022-10-19,HOUR6,39.745974,-105.540676,2.0,Clear,59.0,M
2022-10-21,HOUR23,39.74027,-105.40474,1.0,Clear,52.0,M
2022-10-22,HOUR3,39.7402,-104.73043,2.0,Clear,,
2022-10-22,HOUR23,39.71917,-105.18831,1.0,Clear,33.0,F
2022-10-24,HOUR7,39.73766,-104.43375,2.0,Clear,39.0,F
2022-10-27,HOUR7,39.7273,-105.69399,2.0,Snow,26.0,M
2022-10-27,HOUR15,39.73969,-105.15843,2.0,Clear,32.0,F
2022-10-28,HOUR3,39.7402,-104.73043,1.0,Clear,26.0,F
2022-10-31,HOUR10,39.74,-105.46,2.0,Clear,61.0,M
2022-11-01,HOUR2,39.738119,-104.440144,2.0,Clear,30.0,F
2022-11-01,HOUR13,39.7398,-105.159147,2.0,Clear,59.0,M
2022-11-04,HOUR9,39.74471,-105.43496,2.0,Clear,46.0,M
2022-11-05,HOUR4,39.74,-105.5,1.0,Clear,23.0,M
2022-11-05,HOUR8,39.71094,-106.7084,1.0,Freezing Rain or Freezing Drizzle,16.0,M
2022-11-05,HOUR8,39.71095,-106.70828,3.0,Cloudy,34.0,F
2022-11-05,HOUR8,39.7108,-106.70991,2.0,Rain,30.0,M
2022-11-06,HOUR16,39.71315,-105.36696,1.0,Clear,22.0,F
2022-11-07,HOUR20,39.71436,-105.19275,1.0,Clear,58.0,M
2022-11-07,HOUR20,39.71775,-105.1901,1.0,Clear,41.0,M
2022-11-09,HOUR13,39.74751,-105.54563,2.0,Wind,21.0,M
2022-11-10,HOUR14,39.74221,-105.49424,3.0,Clear,66.0,M
2022-11-10,HOUR15,39.70792,-105.2802,2.0,Clear,80.0,F
2022-11-13,HOUR14,39.72569,-105.42073,2.0,Clear,,
2022-11-15,HOUR8,39.73834,-104.4239,2.0,Snow,,
2022-11-16,HOUR7,39.73848,-104.4813,1.0,Clear,65.0,F
2022-11-17,HOUR16,39.73997,-104.68238,2.0,Snow,71.0,M
2022-11-17,HOUR17,39.7402,-104.6104,2.0,Snow,,
2022-11-17,HOUR21,39.73795,-104.42163,1.0,Snow,42.0,M
2022-11-17,HOUR21,39.7404,-104.66324,1.0,Snow,30.0,M
2022-11-17,HOUR23,39.72953,-105.17182,1.0,Snow,38.0,F
2022-11-18,HOUR5,39.73502,-104.71724,2.0,Clear,,
2022-11-18,HOUR6,39.73911,-104.54309,1.0,Snow,45.0,M
2022-11-18,HOUR7,39.7381,-104.40959,1.0,Snow,30.0,F
2022-11-18,HOUR8,39.73809,-104.40909,1.0,Snow,38.0,M
2022-11-20,HOUR2,39.74583,-105.43806,1.0,Clear,27.0,F
2022-11-21,HOUR0,39.74,-104.66515,1.0,Clear,,
2022-11-21,HOUR19,39.71234,-105.36434,2.0,Clear,23.0,M
2022-11-21,HOUR20,39.71234,-105.36434,2.0,Clear,,
2022-11-22,HOUR11,39.71877,-105.40117,2.0,Cloudy,27.0,F
2022-11-24,HOUR22,39.74135,-105.5105,1.0,Clear,20.0,M
2022-11-26,HOUR15,39.72547,-105.18309,1.0,Clear,31.0,M
2022-11-26,HOUR22,39.7306,-105.69263,1.0,Snow,30.0,M
2022-11-27,HOUR15,39.73418,-104.34175,1.0,Clear,35.0,M
2022-11-29,HOUR1,39.7452,-105.43741,1.0,Snow,39.0,M
2022-11-29,HOUR9,39.73831,-104.43386,1.0,Snow,79.0,M
2022-11-29,HOUR17,39.7402,-104.7199,3.0,Clear,34.0,M
2022-12-01,HOUR10,39.74403,-105.48348,2.0,Clear,47.0,M
2022-12-01,HOUR17,39.7397,-104.5903,2.0,Clear,48.0,M
2022-12-01,HOUR17,39.738,-104.41288,1.0,Clear,53.0,F
2022-12-02,HOUR19,39.74613,-105.46584,1.0,Clear,31.0,M
2022-12-03,HOUR0,39.73803,-104.64111,2.0,Clear,23.0,M
2022-12-03,HOUR6,39.7154,-105.38372,1.0,Clear,27.0,F
2022-12-03,HOUR9,39.71924,-105.4017,2.0,Clear,33.0,F
2022-12-03,HOUR21,39.74014,-104.70945,3.0,Clear,62.0,M
2022-12-04,HOUR7,39.73816,-104.63868,1.0,Clear,22.0,F
2022-12-07,HOUR7,39.74134,-105.51299,1.0,Clear,68.0,M
2022-12-07,HOUR14,39.7376,-105.43107,2.0,Clear,34.0,M
2022-12-07,HOUR19,39.74034,-104.66217,1.0,Clear,18.0,M
2022-12-08,HOUR11,39.71128,-106.71259,1.0,Cloudy,26.0,F
2022-12-09,HOUR1,39.7436,-105.4428,1.0,Clear,20.0,M
2022-12-09,HOUR7,39.74584,-105.15229,2.0,Clear,23.0,F
2022-12-09,HOUR7,39.74584,-105.15229,2.0,Clear,23.0,F
2022-12-10,HOUR6,39.7334,-105.42757,3.0,Clear,22.0,F
2022-12-10,HOUR7,39.72591,-105.42079,3.0,Clear,25.0,F
2022-12-10,HOUR7,39.72179,-105.41135,2.0,Clear,60.0,M
2022-12-10,HOUR14,39.72295,-105.18264,3.0,Clear,23.0,F
2022-12-11,HOUR12,39.72825,-105.17506,2.0,Clear,35.0,M
2022-12-11,HOUR15,39.73879,-104.52752,2.0,Clear,18.0,M
2022-12-12,HOUR4,39.7157054,-105.1930676,1.0,Clear,43.0,M
2022-12-14,HOUR5,39.745,-105.457,2.0,Clear,44.0,F
2022-12-14,HOUR8,39.72924,-105.42451,3.0,Clear,19.0,M
2022-12-14,HOUR11,39.7400944,-104.7169889,2.0,Clear,32.0,M
2022-12-15,HOUR8,39.71689,-105.69642,1.0,Clear,77.0,M
2022-12-15,HOUR16,39.746,-105.462,2.0,Clear,61.0,M
2022-12-18,HOUR0,39.74013,-104.7266,2.0,Clear,55.0,M
2022-12-18,HOUR11,39.73947,-104.60313,2.0,Clear,24.0,M
2022-12-18,HOUR23,39.74526,-105.46698,1.0,Clear,26.0,M
2022-12-19,HOUR16,39.73805,-104.43636,2.0,Clear,25.0,M
2022-12-20,HOUR8,39.74528,-105.46677,1.0,Clear,26.0,F
2022-12-20,HOUR14,39.72051,-105.40702,5.0,Clear,20.0,M
2022-12-20,HOUR14,39.72051,-105.40702,2.0,Clear,20.0,M
2022-12-20,HOUR17,39.74354,-105.52969,2.0,Clear,17.0,M
2022-12-20,HOUR18,39.74865,-105.54758,2.0,Clear,38.0,M
2022-12-22,HOUR13,39.71978,-105.18743,1.0,Snow,23.0,F
2022-12-22,HOUR14,39.74068,-104.72943,2.0,Clear,60.0,M
2022-12-23,HOUR1,39.74159,-105.52336,1.0,Wind,25.0,F
2022-12-23,HOUR16,39.73775,-104.4344,2.0,Clear,66.0,M
2022-12-23,HOUR17,39.74036,-104.72119,2.0,Clear,26.0,M
2022-12-23,HOUR17,39.73576,-105.16472,2.0,Clear,49.0,M
2022-12-24,HOUR9,39.7433,-105.43344,2.0,Cloudy,79.0,M
2022-12-25,HOUR0,39.74316,-105.52891,1.0,Clear,18.0,F
2022-12-26,HOUR6,39.71012,-104.20614,1.0,Clear,33.0,F
2022-12-26,HOUR14,39.71544,-105.37133,2.0,Cloudy,,
2022-12-26,HOUR14,39.71889,-105.40099,2.0,Clear,66.0,M
2022-12-27,HOUR14,39.712384,-105.193903,2.0,Clear,70.0,M
2022-12-28,HOUR19,39.72329,-105.41615,2.0,Snow,,
2022-12-28,HOUR21,39.74037,-105.50427,3.0,Snow,24.0,M
2022-12-28,HOUR21,39.74001,-104.66615,2.0,Snow,31.0,M
2022-12-28,HOUR21,39.73816,-104.43602,2.0,Freezing Rain or Freezing Drizzle,37.0,M
2022-12-28,HOUR22,39.74023,-105.50015,3.0,Snow,,
2022-12-29,HOUR8,39.74597,-105.43896,2.0,Cloudy,24.0,M
2022-12-29,HOUR16,39.73925,-104.56491,1.0,Clear,62.0,M
2022-12-29,HOUR16,39.73949,-104.56942,2.0,Clear,,
2022-12-29,HOUR20,39.73994,-104.60714,2.0,Clear,26.0,M
2022-12-30,HOUR16,39.711407,-105.316499,2.0,Clear,44.0,M
2022-12-30,HOUR17,39.70902,-105.28615,4.0,Clear,38.0,F
2022-12-31,HOUR13,39.73423,-104.32716,1.0,Clear,41.0,M
