COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000223,20250123,S,14,6,6,6,47,102,122,294,385,385,259,244,249,191,243,381,301,329,248,204,186,113,59,34,01/23/2025
000223,20250124,P,4,6,1,3,8,33,50,76,147,161,205,211,328,529,592,605,487,378,166,77,44,20,31,13,01/24/2025
000223,20250124,S,24,17,14,8,49,79,187,511,682,423,545,524,375,401,411,553,731,758,727,735,414,244,119,54,01/24/2025
000223,20250125,P,4,3,12,1,9,22,40,47,75,133,198,236,332,592,820,942,903,680,260,122,84,48,26,4,01/25/2025
000223,20250125,S,32,15,9,17,25,89,597,712,769,724,415,512,323,282,276,271,260,211,125,119,77,58,40,24,01/25/2025
000223,20250126,P,9,9,11,6,16,32,61,102,159,446,773,978,990,971,998,1006,966,899,852,812,312,111,24,4,01/26/2025
000223,20250126,S,18,15,5,9,10,102,749,830,732,566,433,359,250,215,165,200,134,118,77,71,62,54,21,10,01/26/2025
000223,20250127,P,6,6,4,3,13,33,163,191,189,229,314,276,263,453,545,558,502,329,159,62,42,22,10,7,01/27/2025
000223,20250127,S,14,9,6,10,35,107,134,330,486,487,361,274,192,150,145,150,158,113,113,71,63,54,22,20,01/27/2025
000223,20250128,P,5,3,4,3,4,42,56,107,146,169,202,196,235,334,410,514,479,257,133,59,36,19,12,4,01/28/2025
000223,20250128,S,9,5,3,5,46,122,114,318,426,479,337,250,190,159,167,211,188,152,105,72,52,45,21,14,01/28/2025
000223,20250129,P,0,3,2,8,9,37,80,102,132,160,198,202,286,354,450,526,439,259,162,59,51,26,5,7,01/29/2025
000223,20250129,S,11,7,5,9,50,130,115,296,475,406,403,228,175,181,177,202,206,179,160,104,91,64,42,19,01/29/2025
000223,20250130,P,5,3,4,6,9,47,76,98,140,136,168,170,264,359,448,474,472,291,149,65,50,27,12,4,01/30/2025
000223,20250130,S,12,9,5,8,52,127,126,300,467,446,311,237,210,189,267,293,336,331,225,174,148,112,80,51,01/30/2025
000223,20250131,P,4,4,5,5,11,45,60,99,139,184,240,275,312,448,557,680,679,340,185,96,51,35,15,8,01/31/2025
000223,20250131,S,19,17,7,17,39,101,167,470,646,577,570,349,403,342,460,563,763,819,736,660,451,203,121,70,01/31/2025
