COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000223,20240111,P,8,9,4,10,10,34,57,81,126,154,171,208,253,366,450,566,439,264,145,82,48,34,21,16,01/11/2024
000223,20240111,S,19,4,8,9,36,112,116,318,519,433,283,244,179,195,212,221,267,217,208,151,143,91,68,43,01/11/2024
000223,20240112,P,7,5,6,7,6,30,51,94,123,179,238,279,282,387,407,421,391,247,163,60,36,21,16,7,01/12/2024
000223,20240112,S,24,19,7,7,19,99,154,384,440,323,383,323,335,427,608,676,891,800,548,495,296,226,146,78,01/12/2024
000223,20240113,P,5,2,3,3,3,26,30,97,336,146,121,208,222,266,303,380,363,281,127,80,49,26,14,13,01/13/2024
000223,20240113,S,45,27,13,23,27,84,404,470,186,165,197,311,310,295,371,307,277,180,156,112,95,66,37,30,01/13/2024
000223,20240114,P,4,7,6,8,4,15,12,52,59,66,233,285,234,172,79,55,72,40,8,15,3,4,3,0,01/14/2024
000223,20240114,S,23,7,4,13,19,139,623,805,551,244,246,195,94,70,40,31,22,16,14,18,4,6,4,0,01/14/2024
000223,20240118,P,8,0,4,2,5,27,45,49,59,86,83,114,166,73,452,336,283,219,114,45,31,18,18,14,01/18/2024
000223,20240118,S,10,6,3,26,45,122,107,222,308,327,245,174,143,138,171,183,223,164,149,168,109,115,54,31,01/18/2024
000223,20240119,P,7,6,4,5,6,38,60,63,89,124,190,232,300,520,629,708,734,460,183,87,55,36,22,10,01/19/2024
000223,20240119,S,21,11,6,14,41,112,277,674,747,600,477,476,367,330,381,518,634,682,663,650,359,230,110,45,01/19/2024
000223,20240120,P,9,2,4,5,11,44,52,55,97,154,267,358,473,686,966,615,999,923,625,211,97,48,24,10,01/20/2024
000223,20240120,S,36,11,14,7,20,256,911,762,881,721,626,625,436,350,269,297,263,182,168,96,99,70,45,19,01/20/2024
000223,20240121,P,4,9,12,8,12,16,83,76,156,459,739,936,993,1057,1037,1032,958,934,891,475,274,76,27,15,01/21/2024
000223,20240121,S,13,10,5,5,10,121,818,825,705,546,385,344,237,201,186,168,134,121,95,73,69,38,20,13,01/21/2024
000223,20240122,P,5,0,3,8,13,45,132,184,195,212,264,251,293,353,497,437,435,416,191,86,43,21,15,9,01/22/2024
000223,20240122,S,13,6,5,13,40,112,118,329,450,350,530,261,203,148,185,163,169,113,89,68,56,45,17,10,01/22/2024
000223,20240123,P,3,3,4,6,8,39,76,105,113,140,193,195,257,384,437,490,457,266,139,52,31,19,16,7,01/23/2024
000223,20240123,S,8,6,5,10,47,119,122,357,467,470,334,225,163,159,167,169,202,134,92,77,59,46,25,10,01/23/2024
000223,20240124,P,6,3,1,4,5,42,77,83,160,177,183,198,286,380,456,547,444,250,133,48,42,37,17,7,01/24/2024
000223,20240124,S,13,9,1,8,44,139,116,361,527,493,346,231,169,153,193,228,216,126,156,93,80,64,44,39,01/24/2024
000223,20240125,P,6,8,3,2,11,34,63,83,119,166,184,210,278,395,469,469,405,299,177,75,44,30,34,10,01/25/2024
000223,20240125,S,11,16,4,11,48,119,124,365,546,447,323,302,280,263,290,316,368,318,292,247,197,121,87,45,01/25/2024
000223,20240126,P,6,11,13,3,10,29,49,80,125,123,192,204,285,494,536,691,621,418,171,78,54,33,24,12,01/26/2024
000223,20240126,S,27,32,14,11,46,118,139,501,653,638,530,376,454,349,490,624,762,840,715,592,439,188,142,58,01/26/2024
000223,20240127,P,7,6,5,2,6,38,48,85,134,203,258,320,411,625,750,1015,1033,811,372,187,118,67,24,12,01/27/2024
000223,20240127,S,28,13,7,8,40,232,744,743,805,610,661,469,474,324,318,278,256,207,146,163,111,91,43,23,01/27/2024
000223,20240128,P,12,4,8,9,24,27,73,111,243,599,969,1027,1029,1025,997,992,960,895,781,448,290,107,25,10,01/28/2024
000223,20240128,S,14,13,6,3,18,132,808,790,585,302,326,335,228,214,175,171,143,118,69,59,63,46,26,10,01/28/2024
000223,20240129,P,5,5,4,6,20,46,157,196,199,260,300,337,343,392,425,480,471,249,158,73,33,25,12,12,01/29/2024
000223,20240129,S,11,11,7,10,45,96,113,332,452,402,315,241,197,128,191,179,169,126,85,73,63,40,34,22,01/29/2024
000223,20240130,P,4,2,3,2,11,39,86,103,156,170,164,230,247,308,419,469,417,248,155,53,29,14,22,4,01/30/2024
000223,20240130,S,12,4,4,9,53,134,111,329,447,426,304,225,170,153,179,160,187,151,107,82,61,56,24,14,01/30/2024
000223,20240131,P,4,7,1,4,12,40,71,91,136,215,199,169,249,308,436,461,433,275,167,55,40,23,14,9,01/31/2024
000223,20240131,S,6,7,4,11,56,149,130,314,406,370,304,212,170,167,192,227,204,174,134,98,73,71,38,16,01/31/2024
000223,20240201,P,6,4,2,12,11,42,59,76,171,159,178,195,236,345,413,448,523,288,200,86,34,32,17,7,02/01/2024
000223,20240201,S,10,7,4,10,56,159,96,338,419,407,337,260,220,216,264,321,355,323,269,257,239,138,79,36,02/01/2024
000223,20240202,P,8,4,5,4,14,50,64,92,141,200,254,252,307,435,542,605,530,296,135,73,44,26,15,10,02/02/2024
000223,20240202,S,34,11,7,16,45,108,179,557,729,549,445,434,398,416,529,714,845,922,752,637,429,250,155,66,02/02/2024
000223,20240203,P,5,5,7,6,4,35,34,42,49,90,127,235,245,401,577,685,620,251,346,65,40,28,18,12,02/03/2024
000223,20240203,S,31,21,7,18,23,238,643,699,608,205,270,255,185,149,143,161,154,130,119,126,80,69,18,9,02/03/2024
000223,20240204,P,3,4,2,0,5,8,50,48,113,346,694,956,1020,1001,984,941,934,908,887,894,438,81,43,7,02/04/2024
000223,20240204,S,5,6,3,2,9,156,812,828,643,396,318,374,286,227,209,212,184,100,92,78,47,45,26,10,02/04/2024
000223,20240205,P,12,2,6,13,19,45,155,193,212,245,310,324,361,498,725,763,657,395,198,81,36,18,17,6,02/05/2024
000223,20240205,S,8,7,2,8,30,117,134,481,741,722,461,310,213,156,158,153,169,116,80,69,78,61,25,17,02/05/2024
000223,20240206,P,4,4,6,5,10,48,83,120,118,168,187,231,244,396,506,522,466,289,145,74,30,21,19,5,02/06/2024
000223,20240206,S,14,7,4,9,43,134,108,341,537,528,308,243,172,162,172,163,194,145,127,83,73,56,27,15,02/06/2024
000223,20240207,P,5,3,1,2,21,56,75,111,139,182,188,205,342,376,389,436,466,240,126,41,27,22,18,9,02/07/2024
000223,20240207,S,15,4,4,15,49,134,124,341,484,455,267,216,199,160,187,212,214,151,138,112,101,51,36,14,02/07/2024
000223,20240208,P,6,6,3,4,9,44,49,77,106,108,156,173,208,405,436,528,535,296,131,65,46,25,13,9,02/08/2024
000223,20240208,S,14,7,3,14,51,140,115,369,574,435,315,246,220,219,240,273,302,274,279,222,184,130,86,37,02/08/2024
000223,20240209,P,2,5,2,8,12,31,53,94,137,178,274,241,316,534,655,670,614,370,190,105,56,21,26,9,02/09/2024
000223,20240209,S,31,12,10,16,41,97,210,641,792,623,512,399,347,438,469,532,714,802,621,404,279,237,119,64,02/09/2024
000223,20240210,P,3,4,6,3,17,45,50,71,106,157,275,296,278,485,771,804,717,577,249,172,96,52,30,18,02/10/2024
000223,20240210,S,32,14,13,8,21,115,469,662,762,568,450,392,311,278,301,200,304,165,115,116,89,77,42,32,02/10/2024
000223,20240211,P,10,10,7,5,22,38,66,116,227,517,943,992,835,1025,960,951,905,482,204,181,127,205,63,14,02/11/2024
000223,20240211,S,22,7,3,8,14,111,670,654,515,356,364,368,245,200,221,166,150,124,66,51,53,55,33,19,02/11/2024
000223,20240212,P,3,0,6,16,21,59,171,275,237,297,414,357,374,415,442,532,418,288,142,77,41,20,12,5,02/12/2024
000223,20240212,S,10,5,10,10,46,104,146,334,459,383,341,243,208,197,171,188,179,143,101,87,64,49,24,22,02/12/2024
000223,20240213,P,1,4,1,3,9,43,80,109,182,218,208,192,260,330,436,515,474,289,151,86,51,13,22,8,02/13/2024
000223,20240213,S,11,6,3,9,44,138,122,302,430,469,332,220,200,136,183,166,180,150,86,94,81,52,37,17,02/13/2024
000223,20240214,P,6,5,3,6,8,41,77,121,169,185,195,188,287,351,364,428,416,259,138,47,25,25,10,8,02/14/2024
000223,20240214,S,22,8,4,9,44,145,97,273,367,381,409,191,195,183,185,186,208,179,135,116,89,65,50,29,02/14/2024
000223,20240215,P,4,4,3,3,9,42,61,101,155,195,217,202,290,356,488,459,433,247,129,66,45,33,25,14,02/15/2024
000223,20240215,S,20,15,9,11,47,139,115,325,462,419,368,299,288,273,289,369,425,442,365,301,283,182,110,60,02/15/2024
000223,20240216,P,9,5,8,5,17,38,57,91,107,207,212,302,345,537,712,789,739,599,193,107,61,34,20,19,02/16/2024
000223,20240216,S,41,30,16,14,44,95,294,688,864,704,621,643,614,586,674,640,658,760,430,356,341,251,144,60,02/16/2024
000223,20240217,P,24,12,6,0,15,43,54,74,127,186,250,413,457,572,774,885,844,578,295,169,84,58,32,9,02/17/2024
000223,20240217,S,38,32,22,21,30,213,716,879,637,467,458,634,590,489,375,367,295,215,183,141,133,71,55,33,02/17/2024
000223,20240218,P,7,7,6,5,8,29,61,112,159,359,622,810,783,949,963,1025,868,579,335,207,136,58,37,16,02/18/2024
000223,20240218,S,22,6,15,12,15,143,653,715,488,407,508,396,356,287,261,235,184,153,123,108,82,57,32,15,02/18/2024
000223,20240219,P,4,6,11,14,18,67,130,227,313,554,799,889,742,838,914,922,801,513,331,231,111,43,22,13,02/19/2024
000223,20240219,S,7,12,8,13,45,148,381,594,575,501,404,353,323,225,217,220,240,174,110,84,60,56,36,14,02/19/2024
000223,20240220,P,4,0,12,9,18,62,105,148,229,291,333,332,341,424,549,600,555,306,129,78,31,23,9,14,02/20/2024
000223,20240220,S,9,7,1,5,47,126,125,371,492,513,347,271,169,186,187,227,188,178,116,105,71,51,37,27,02/20/2024
000223,20240221,P,2,4,2,6,15,42,71,113,150,214,214,218,276,390,454,451,409,277,134,65,34,27,12,11,02/21/2024
000223,20240221,S,13,11,5,13,45,131,132,340,442,434,290,255,206,205,225,256,241,258,177,131,113,97,40,26,02/21/2024
000223,20240222,P,6,4,2,6,7,33,51,139,134,184,209,218,255,349,533,557,461,322,166,70,44,33,14,10,02/22/2024
000223,20240222,S,15,10,5,14,43,125,127,413,626,478,372,297,248,243,274,346,367,313,305,247,193,145,89,42,02/22/2024
000223,20240223,P,9,8,5,13,11,33,61,116,135,215,312,272,368,411,565,710,724,515,230,116,81,38,27,8,02/23/2024
000223,20240223,S,37,23,19,10,38,106,203,588,672,631,611,480,408,415,422,512,669,804,742,621,419,201,111,54,02/23/2024
000223,20240224,P,7,7,7,7,14,43,72,115,157,295,381,362,447,563,944,739,869,935,334,210,163,78,59,28,02/24/2024
000223,20240224,S,36,27,11,17,55,238,675,715,623,593,516,551,401,313,343,329,280,247,192,155,134,103,49,34,02/24/2024
000223,20240225,P,20,17,16,12,26,60,110,159,309,615,947,1005,1001,975,990,957,980,890,610,416,187,85,34,14,02/25/2024
000223,20240225,S,10,10,10,11,19,97,599,713,492,356,380,344,289,263,251,239,206,164,142,124,80,54,39,18,02/25/2024
000223,20240226,P,2,4,6,14,21,56,120,202,222,295,331,313,351,442,456,451,405,277,144,62,40,23,19,9,02/26/2024
000223,20240226,S,13,13,4,10,36,103,139,275,346,324,262,219,195,187,174,187,171,164,103,112,71,46,34,26,02/26/2024
000223,20240227,P,9,2,5,6,12,28,58,81,94,109,104,166,165,216,243,296,334,217,121,39,24,22,14,10,02/27/2024
000223,20240227,S,13,3,4,10,38,114,114,292,298,215,169,134,98,110,114,132,160,111,69,59,52,48,28,13,02/27/2024
000223,20240228,P,9,9,6,7,7,34,48,156,267,266,178,240,182,266,398,428,506,261,145,87,43,24,16,11,02/28/2024
000223,20240228,S,15,12,6,21,47,164,151,294,388,296,367,361,230,157,173,184,211,188,130,111,106,64,54,36,02/28/2024
000223,20240229,P,12,3,3,12,16,27,72,114,180,206,229,261,321,438,551,578,547,312,190,77,46,32,15,5,02/29/2024
000223,20240229,S,14,11,7,11,21,108,156,489,629,545,401,303,230,230,277,313,373,352,276,223,220,141,77,50,02/29/2024
000223,20240301,P,7,2,0,0,0,31,74,109,142,223,224,240,336,491,659,714,696,553,204,115,69,43,28,16,03/01/2024
000223,20240301,S,34,16,0,0,0,77,247,638,752,650,568,434,349,359,399,535,644,754,693,507,374,209,109,35,03/01/2024
000223,20240302,P,8,6,6,10,21,41,91,109,181,262,385,368,393,666,780,892,961,565,308,192,126,55,42,13,03/02/2024
000223,20240302,S,29,15,9,7,32,227,720,719,612,396,404,403,344,294,282,350,312,255,219,158,131,79,68,9,03/02/2024
000223,20240303,P,0,0,0,4,3,16,35,66,131,397,593,754,430,1010,1017,970,926,579,332,216,120,38,12,7,03/03/2024
000223,20240303,S,0,0,4,12,14,120,766,640,293,263,296,264,244,195,172,190,141,137,81,84,51,34,24,18,03/03/2024
000223,20240304,P,5,2,6,6,11,33,107,168,175,163,263,300,384,560,661,688,593,380,150,82,37,22,12,8,03/04/2024
000223,20240304,S,12,13,8,15,39,112,197,603,655,501,333,239,181,167,144,164,182,134,103,67,55,45,35,9,03/04/2024
000223,20240305,P,3,3,6,2,11,38,65,100,141,175,189,203,312,408,482,494,481,274,145,73,24,22,14,10,03/05/2024
000223,20240305,S,11,3,2,9,38,124,138,409,517,491,294,229,157,151,163,187,181,133,112,89,80,37,23,21,03/05/2024
000223,20240306,P,5,4,4,3,9,52,65,98,173,173,217,234,283,402,517,528,520,304,175,70,38,29,14,12,03/06/2024
000223,20240306,S,17,7,3,11,41,137,131,427,539,522,348,258,187,183,177,204,253,214,147,115,97,78,40,30,03/06/2024
000223,20240307,P,7,5,2,2,5,51,55,97,156,157,189,219,291,373,377,420,440,289,117,62,42,27,13,11,03/07/2024
000223,20240307,S,18,5,3,13,34,112,119,363,537,414,292,244,225,250,231,293,291,301,209,155,143,100,60,57,03/07/2024
000223,20240308,P,5,8,5,7,12,41,65,62,133,162,192,186,333,381,432,322,743,639,204,104,74,35,28,12,03/08/2024
000223,20240308,S,24,21,10,15,17,91,180,501,605,586,480,379,348,344,421,524,870,830,456,432,305,183,149,70,03/08/2024
000223,20240309,P,3,4,6,7,5,38,47,86,152,265,349,379,407,631,784,969,901,687,292,183,115,45,33,19,03/09/2024
000223,20240309,S,35,23,14,12,32,228,766,700,601,518,599,540,419,429,413,478,391,312,240,200,151,105,73,37,03/09/2024
000223,20240311,P,7,6,5,4,12,41,100,157,206,235,299,310,304,362,445,535,507,363,205,125,75,37,16,14,03/11/2024
000223,20240311,S,15,12,8,6,46,100,129,317,459,423,360,301,285,218,289,293,250,213,151,135,93,58,42,28,03/11/2024
000223,20240312,P,7,7,5,6,10,38,58,137,152,216,266,252,323,380,440,467,488,396,213,118,63,46,24,8,03/12/2024
000223,20240312,S,10,8,6,8,58,119,114,299,403,406,316,252,217,197,268,272,279,233,176,152,139,76,55,23,03/12/2024
000223,20240313,P,7,6,10,8,14,43,79,130,177,260,324,287,306,421,435,493,308,177,143,100,19,25,14,6,03/13/2024
000223,20240313,S,18,12,12,14,52,121,93,366,406,300,287,325,258,280,288,234,377,364,307,278,212,83,62,24,03/13/2024
000223,20240314,P,1,4,3,2,14,9,3,13,14,7,19,10,10,28,80,94,157,179,21,0,0,0,4,2,03/14/2024
000223,20240314,S,15,10,5,13,12,5,3,24,21,10,11,10,31,26,12,10,102,136,26,0,0,1,24,20,03/14/2024
000223,20240315,P,3,0,6,6,5,20,34,50,140,236,215,277,469,575,659,779,762,541,241,125,60,35,26,9,03/15/2024
000223,20240315,S,23,8,8,3,24,69,209,407,667,454,420,460,539,368,586,602,542,444,303,271,183,134,78,53,03/15/2024
000223,20240316,P,7,6,12,8,15,54,93,150,209,307,448,447,415,587,682,683,762,423,289,156,95,52,28,11,03/16/2024
000223,20240316,S,29,11,0,14,18,25,322,713,616,448,390,485,399,348,303,307,304,238,185,126,86,57,49,29,03/16/2024
000223,20240317,P,6,6,2,4,15,35,60,114,188,365,685,712,706,746,899,839,786,557,281,238,116,55,30,15,03/17/2024
000223,20240317,S,14,9,9,4,13,85,553,692,310,322,396,400,312,328,336,286,241,200,164,105,66,57,33,23,03/17/2024
000223,20240319,P,7,4,3,4,9,31,71,98,131,197,210,246,299,333,440,485,502,305,208,95,62,33,17,7,03/19/2024
000223,20240319,S,13,5,0,5,44,93,114,291,467,404,429,255,202,213,187,188,211,204,129,106,87,55,38,18,03/19/2024
000223,20240320,P,9,3,4,4,11,38,64,100,167,218,366,313,413,325,389,450,481,302,179,101,55,34,12,15,03/20/2024
000223,20240320,S,12,10,2,9,56,106,102,285,437,421,356,254,205,191,207,257,228,227,165,141,107,68,53,30,03/20/2024
000223,20240321,P,8,7,5,6,13,38,67,124,163,238,266,279,280,329,429,447,213,617,192,89,65,27,20,16,03/21/2024
000223,20240321,S,16,17,9,17,44,107,110,319,407,430,383,286,211,201,210,265,415,299,224,180,139,110,52,31,03/21/2024
000223,20240322,P,4,4,7,12,24,63,82,125,197,224,333,314,324,411,410,573,534,389,227,136,63,34,15,12,03/22/2024
000223,20240322,S,21,14,4,8,32,78,123,408,557,396,421,331,326,311,420,415,513,521,422,306,229,144,83,46,03/22/2024
000223,20240323,P,10,3,5,6,11,43,55,89,167,246,370,367,408,464,609,712,587,349,222,148,88,54,44,17,03/23/2024
000223,20240323,S,19,12,15,5,28,88,480,484,292,319,430,416,372,321,312,353,331,274,180,132,120,76,53,41,03/23/2024
000223,20240324,P,4,8,6,8,6,23,39,80,160,421,672,747,636,783,797,646,487,351,120,104,55,18,12,5,03/24/2024
000223,20240324,S,14,13,4,9,10,45,351,441,327,302,315,373,290,305,290,289,209,151,82,71,101,34,23,29,03/24/2024
000223,20240325,P,10,2,3,6,9,16,47,88,100,121,142,191,266,356,390,466,460,303,166,92,54,27,23,17,03/25/2024
000223,20240325,S,18,13,4,17,30,66,94,170,299,360,374,271,230,180,194,228,202,127,108,89,66,50,37,28,03/25/2024
000223,20240326,P,12,11,7,6,12,28,64,80,124,177,224,286,302,384,432,485,412,307,183,89,43,34,17,10,03/26/2024
000223,20240326,S,17,9,12,9,48,119,108,342,457,430,301,247,197,168,179,218,222,174,125,126,84,46,49,22,03/26/2024
000223,20240327,P,6,5,2,5,6,39,73,101,166,183,237,263,278,364,431,507,517,303,190,89,56,19,25,7,03/27/2024
000223,20240327,S,14,5,5,15,57,128,131,296,427,383,330,285,193,215,197,240,225,227,148,129,108,60,53,26,03/27/2024
000223,20240328,P,9,3,3,8,5,47,57,102,140,205,279,250,289,360,476,533,522,345,176,98,46,42,26,15,03/28/2024
000223,20240328,S,11,17,5,10,43,130,95,311,415,376,419,271,234,265,249,255,322,285,224,207,164,122,86,37,03/28/2024
000223,20240329,P,7,5,4,9,11,43,74,105,148,266,390,319,330,537,582,660,583,326,161,65,52,36,12,6,03/29/2024
000223,20240329,S,22,23,14,15,38,87,145,390,575,566,406,324,303,298,293,349,379,402,309,263,147,114,71,25,03/29/2024
000223,20240330,P,4,4,9,8,14,38,72,96,160,260,441,405,422,620,682,744,724,556,325,184,112,47,23,15,03/30/2024
000223,20240330,S,19,17,8,14,27,103,505,598,561,409,461,443,299,226,214,233,204,210,150,114,85,52,43,30,03/30/2024
000223,20240331,P,5,3,6,5,19,19,42,85,175,330,593,614,643,616,614,571,546,356,209,149,68,37,17,7,03/31/2024
000223,20240331,S,19,10,8,4,8,26,213,371,322,313,310,252,201,168,185,186,191,157,156,104,80,53,32,18,03/31/2024
000223,20240401,P,3,3,2,3,15,38,75,102,165,200,237,218,236,271,388,348,377,255,142,60,46,23,19,4,04/01/2024
000223,20240401,S,8,12,5,15,38,81,123,270,337,308,245,189,163,164,150,144,184,137,83,52,73,51,23,22,04/01/2024
000223,20240402,P,2,4,3,5,9,41,71,114,143,138,207,197,242,258,360,364,378,244,163,77,44,24,16,11,04/02/2024
000223,20240402,S,17,7,9,6,42,118,101,297,377,393,253,220,155,143,144,146,178,155,98,94,72,59,49,34,04/02/2024
000223,20240403,P,2,5,5,6,14,56,63,116,128,180,163,187,219,282,372,406,387,243,170,69,48,37,10,14,04/03/2024
000223,20240403,S,19,5,9,9,57,130,119,228,336,354,276,189,172,144,173,160,190,158,138,107,77,76,46,38,04/03/2024
000223,20240404,P,3,4,1,6,17,44,58,72,153,169,199,164,206,261,342,400,370,288,159,78,48,28,18,9,04/04/2024
000223,20240404,S,13,10,7,10,44,100,101,225,288,309,247,221,203,153,174,177,199,206,184,151,112,79,55,29,04/04/2024
000223,20240405,P,6,10,11,8,21,43,55,83,151,197,237,197,254,326,401,438,386,300,176,100,46,38,27,11,04/05/2024
000223,20240405,S,24,23,12,11,30,83,124,270,325,391,291,230,221,211,219,336,397,399,334,288,203,117,70,39,04/05/2024
000223,20240406,P,12,0,10,9,7,28,50,63,115,151,223,209,247,271,379,295,257,271,123,61,31,26,33,18,04/06/2024
000223,20240406,S,21,13,9,9,20,46,268,403,268,251,241,206,192,159,130,158,133,137,97,56,43,11,19,41,04/06/2024
000223,20240407,P,6,9,7,7,10,14,33,58,130,177,486,513,470,504,547,555,579,302,159,122,60,43,19,9,04/07/2024
000223,20240407,S,12,7,10,6,6,13,101,229,222,220,181,189,152,141,143,105,150,136,104,82,69,56,21,18,04/07/2024
000223,20240408,P,4,6,5,4,12,33,92,86,150,162,183,203,218,244,346,357,345,215,122,59,32,23,9,5,04/08/2024
000223,20240408,S,11,6,5,10,48,83,118,245,361,305,235,181,132,126,129,123,130,116,82,64,58,36,36,17,04/08/2024
000223,20240409,P,5,0,7,2,13,34,60,97,137,145,165,157,169,224,271,236,402,229,139,63,30,20,13,7,04/09/2024
000223,20240409,S,12,3,4,8,46,113,127,179,285,303,219,189,129,100,136,125,156,129,100,73,70,47,34,22,04/09/2024
000223,20240410,P,4,3,10,5,6,32,64,69,122,137,164,142,171,213,243,274,312,202,121,55,39,27,10,4,04/10/2024
000223,20240410,S,17,11,8,18,42,130,82,177,251,252,200,159,124,126,135,137,160,157,85,75,64,44,34,23,04/10/2024
000223,20240411,P,2,3,4,6,5,38,72,80,130,148,178,190,181,240,270,354,328,225,141,72,51,22,13,15,04/11/2024
000223,20240411,S,12,12,3,12,48,115,111,191,286,272,269,164,170,147,177,153,195,197,153,165,97,65,53,23,04/11/2024
000223,20240412,P,6,4,6,4,19,40,67,83,116,159,178,197,233,290,372,423,392,248,180,96,57,35,21,9,04/12/2024
000223,20240412,S,22,8,7,7,31,90,108,226,357,355,336,260,210,222,282,357,365,397,390,252,228,123,81,34,04/12/2024
000223,20240413,P,3,3,3,4,7,38,53,76,142,186,219,243,318,365,471,528,548,336,252,147,70,50,22,14,04/13/2024
000223,20240413,S,21,15,11,7,12,26,222,465,484,479,384,329,268,240,182,191,211,198,143,122,82,55,28,16,04/13/2024
000223,20240414,P,14,0,7,5,9,18,51,90,156,263,428,513,468,542,606,573,530,363,219,157,102,26,15,8,04/14/2024
000223,20240414,S,14,10,1,6,15,17,103,274,316,354,304,266,214,175,152,146,150,162,123,76,86,54,39,17,04/14/2024
000223,20240415,P,3,3,5,6,14,38,80,85,149,163,204,183,204,247,277,276,284,196,94,38,22,11,8,4,04/15/2024
000223,20240415,S,9,7,6,12,42,104,111,186,210,215,233,137,125,146,150,148,156,149,107,77,75,56,32,15,04/15/2024
000223,20240416,P,2,2,4,3,4,31,45,55,64,88,117,201,277,321,345,299,295,183,105,53,42,19,9,6,04/16/2024
000223,20240416,S,10,5,2,9,43,125,120,308,420,324,171,125,80,69,83,96,134,114,80,70,69,46,15,14,04/16/2024
000223,20240417,P,3,5,1,6,8,43,56,95,144,127,144,171,226,268,282,309,313,204,128,75,37,14,10,12,04/17/2024
000223,20240417,S,16,7,6,4,58,134,100,188,271,254,235,163,125,101,155,132,148,125,97,106,76,56,34,25,04/17/2024
000223,20240418,P,3,3,5,4,11,34,60,86,128,128,143,145,178,199,251,278,268,202,140,51,35,25,13,5,04/18/2024
000223,20240418,S,7,8,4,6,38,116,109,168,213,229,168,165,149,162,184,199,193,182,146,131,95,45,55,33,04/18/2024
000223,20240419,P,7,2,8,10,7,34,40,65,116,124,174,191,180,272,320,185,457,262,32,7,6,50,25,4,04/19/2024
000223,20240419,S,17,14,7,7,32,82,83,209,286,285,257,216,255,249,244,224,204,75,24,11,75,78,60,30,04/19/2024
000223,20240420,P,3,4,11,4,7,23,32,39,90,143,178,285,419,664,687,623,575,333,147,90,44,35,25,7,04/20/2024
000223,20240420,S,37,20,10,6,17,46,226,610,979,688,555,401,308,187,214,163,164,156,107,101,79,60,39,30,04/20/2024
