Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20190323,1,18,1823,0.06,1.2,31.0,1.2,0.0,0.0,0.0,0.0,6
20190323,1,19,1280,0.06,1.2,31.0,1.2,0.0,0.0,0.0,0.0,6
20190323,1,20,966,0.06,1.2,31.0,1.2,0.0,0.0,0.0,0.0,6
20190323,1,21,706,0.06,1.2,31.0,1.2,0.0,0.0,0.0,0.0,6
20190323,1,22,443,0.06,1.2,31.0,1.2,0.0,0.0,0.0,0.0,6
20190323,1,23,291,0.06,1.2,31.0,1.2,0.0,0.0,0.0,0.0,6
20190324,1,0,189,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,1,102,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,2,92,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,3,105,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,4,130,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,5,220,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,6,341,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,7,569,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,8,1026,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,9,1795,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,10,2943,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,11,3617,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,12,3590,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,13,3541,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,14,3890,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,15,3386,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,16,3329,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,17,3339,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,18,1778,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,19,1600,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,20,983,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,21,787,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,22,403,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,1,23,258,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20220102,1,0,112,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,1,80,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,2,68,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,3,101,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,4,141,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,5,255,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,6,622,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,7,951,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,9,1929,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,10,2636,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,11,3822,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,13,3490,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,14,3763,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,15,3664,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,16,3327,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,17,3074,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,18,2761,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,19,2712,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220102,1,20,2017,0.05,0.5,20.0,16.599999999999994,0.0,0.0,0.0,0.0,7
20220202,1,0,75,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,1,69,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,2,46,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,3,59,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,4,60,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,5,98,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,6,183,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,7,278,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,8,345,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,11,969,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,12,943,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,13,1040,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,14,1352,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,15,1437,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,16,1572,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,18,575,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,19,515,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,20,285,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,21,293,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,22,129,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220202,1,23,133,0.19,2.1,32.5,2.099999999999998,0.0,0.0,0.0,0.0,3
20220203,1,0,83,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,1,65,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,2,48,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,3,80,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,4,96,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,5,170,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,6,367,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,7,560,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,9,945,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,11,1315,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,12,1322,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,1,13,1464,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
