Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20150109,0,21,1092,0.0,0.0,,1.4000000000000008,0.0,0.0,0.0,0.0,5
20150109,0,22,596,0.0,0.0,,1.4000000000000008,0.0,0.0,0.0,0.0,5
20150130,0,21,1173,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150130,0,22,771,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150320,0,21,1127,0.0,0.0,,0.2999999999999893,0.0,0.0,0.0,0.0,5
20150320,0,22,662,0.0,0.0,,0.2999999999999893,0.0,0.0,0.0,0.0,5
20150403,0,20,1116,0.02,0.5,,0.4999999999999911,0.0,0.0,0.0,0.0,5
20150403,0,21,816,0.02,0.5,,0.4999999999999911,0.0,0.0,0.0,0.0,5
20150403,0,22,534,0.02,0.5,,0.4999999999999911,0.0,0.0,0.0,0.0,5
20150403,0,23,328,0.02,0.5,,0.4999999999999911,0.0,0.0,0.0,0.0,5
20150410,0,20,1117,0.0,0.0,,0.5000000000000009,0.0,0.0,0.0,0.0,5
20150410,0,21,725,0.0,0.0,,0.5000000000000009,0.0,0.0,0.0,0.0,5
20150501,0,19,1042,0.0,0.0,,0.1999999999999898,0.0,0.0,0.0,0.0,5
20150501,0,20,743,0.0,0.0,,0.1999999999999898,0.0,0.0,0.0,0.0,5
20150501,0,21,551,0.0,0.0,,0.1999999999999898,0.0,0.0,0.0,0.0,5
20150501,0,22,392,0.0,0.0,,0.1999999999999898,0.0,0.0,0.0,0.0,5
20150522,0,20,1127,,,,,0.0,0.0,0.0,0.0,5
20150522,0,21,778,,,,,0.0,0.0,0.0,0.0,5
20150522,0,22,488,,,,,0.0,0.0,0.0,0.0,5
20150529,0,20,898,,,,,0.0,0.0,0.0,0.0,5
20150529,0,21,600,,,,,0.0,0.0,0.0,0.0,5
20150529,0,22,383,,,,,0.0,0.0,0.0,0.0,5
20150605,0,20,922,0.0,0.0,,0.4000000000000009,0.0,0.0,0.0,0.0,5
20150605,0,21,635,0.0,0.0,,0.4000000000000009,0.0,0.0,0.0,0.0,5
20150605,0,22,421,0.0,0.0,,0.4000000000000009,0.0,0.0,0.0,0.0,5
20150612,0,20,1176,,,,,0.0,0.0,0.0,0.0,5
20150612,0,21,770,,,,,0.0,0.0,0.0,0.0,5
20150612,0,22,532,,,,,0.0,0.0,0.0,0.0,5
20150619,0,21,870,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150619,0,22,599,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150626,0,21,818,,,,,0.0,0.0,0.0,0.0,5
20150626,0,22,562,,,,,0.0,0.0,0.0,0.0,5
20150703,0,20,1105,,,,,0.0,0.0,0.0,0.0,5
20150703,0,21,867,,,,,0.0,0.0,0.0,0.0,5
20150703,0,22,606,,,,,0.0,0.0,0.0,0.0,5
20150710,0,22,663,,,,,0.0,0.0,0.0,0.0,5
20150717,0,22,635,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150731,0,21,1052,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150731,0,22,652,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150807,0,21,978,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150807,0,22,563,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150814,0,22,645,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150821,0,21,872,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150821,0,22,555,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150828,0,21,779,,,,,0.0,0.0,0.0,0.0,5
20150828,0,22,510,,,,,0.0,0.0,0.0,0.0,5
20150904,0,22,824,,,,,0.0,0.0,0.0,0.0,5
20150918,0,21,800,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
20150918,0,22,500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5
