Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20160118,0,6,1760,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,11,1701,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,12,1427,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,13,1268,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,14,1167,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,15,1085,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,16,1085,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,17,850,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,18,657,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,19,559,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,20,418,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,21,354,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,22,269,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160118,0,23,165,0.0,0.0,,6.200000000000001,0.0,0.0,0.0,0.0,1
20160321,0,7,2138,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,9,2448,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,10,2053,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,11,1778,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,12,1649,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,13,1563,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,14,1442,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,15,1397,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,16,1337,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,17,1224,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,18,945,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,19,721,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,20,603,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,21,446,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160321,0,22,348,0.0,0.0,,6.700000000000003,0.0,0.0,0.0,0.0,1
20160502,0,8,1305,0.0,0.0,,6.999999999999991,0.0,0.0,0.0,0.0,1
20160502,0,9,1412,0.0,0.0,,6.999999999999991,0.0,0.0,0.0,0.0,1
20160502,0,10,1339,0.0,0.0,,6.999999999999991,0.0,0.0,0.0,0.0,1
20160502,0,11,1179,0.0,0.0,,6.999999999999991,0.0,0.0,0.0,0.0,1
20160502,0,12,1046,0.0,0.0,,6.999999999999991,0.0,0.0,0.0,0.0,1
20160502,0,13,947,0.0,0.0,,6.999999999999991,0.0,0.0,0.0,0.0,1
