Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20140101,1,8,662,0.12,1.9,13.0,1.9,2.0,17.0,7.0,2.0,3
20140101,0,8,2405,0.12,1.9,13.0,1.9,2.0,17.0,7.0,2.0,3
20140101,1,10,1444,0.12,1.9,13.0,1.9,2.0,29.0,7.0,1.0,3
20140101,0,10,1996,0.12,1.9,13.0,1.9,2.0,29.0,7.0,1.0,3
20140101,1,15,2589,0.12,1.9,13.0,1.9,2.0,42.0,4.0,2.0,3
20140101,0,15,1455,0.12,1.9,13.0,1.9,2.0,42.0,4.0,2.0,3
20140101,1,16,2446,0.12,1.9,13.0,1.9,1.0,44.0,4.0,1.0,3
20140101,0,16,1281,0.12,1.9,13.0,1.9,1.0,44.0,4.0,1.0,3
20140101,1,18,2045,0.12,1.9,13.0,1.9,3.0,20.0,4.0,1.0,3
20140101,0,18,608,0.12,1.9,13.0,1.9,3.0,20.0,4.0,1.0,3
20140104,1,6,347,0.24,4.5,16.0,6.9,1.0,18.0,7.0,2.0,6
20140104,0,6,1246,0.24,4.5,16.0,6.9,1.0,18.0,7.0,2.0,6
20140104,1,9,1144,0.24,4.5,16.0,6.9,1.0,18.0,4.0,1.0,6
20140104,0,9,2320,0.24,4.5,16.0,6.9,1.0,18.0,4.0,1.0,6
20140104,1,11,2024,0.24,4.5,16.0,6.9,2.0,55.0,4.0,1.0,6
20140104,0,11,1314,0.24,4.5,16.0,6.9,2.0,55.0,4.0,1.0,6
20140104,1,13,1992,0.24,4.5,16.0,6.9,3.0,37.0,7.0,1.0,6
20140104,1,13,1992,0.24,4.5,16.0,6.9,2.0,28.0,4.0,1.0,6
20140104,0,13,1076,0.24,4.5,16.0,6.9,3.0,37.0,7.0,1.0,6
20140104,0,13,1076,0.24,4.5,16.0,6.9,2.0,28.0,4.0,1.0,6
20140104,1,14,2017,0.24,4.5,16.0,6.9,3.0,38.0,7.0,2.0,6
20140104,0,14,959,0.24,4.5,16.0,6.9,3.0,38.0,7.0,2.0,6
