Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20160112,0,13,1053,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,14,999,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,15,1034,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,17,930,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,18,801,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,19,602,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,20,465,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,21,367,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,22,342,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160112,0,23,171,0.0,0.0,,2.300000000000002,0.0,0.0,0.0,0.0,2
20160126,0,12,1011,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,13,1018,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,14,1015,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,15,1063,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,16,1006,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,17,864,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,18,775,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,19,618,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,20,497,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,21,374,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,22,279,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160126,0,23,174,0.0,0.0,,3.5000000000000018,0.0,0.0,0.0,0.0,2
20160322,0,19,882,0.0,0.0,,5.200000000000003,0.0,0.0,0.0,0.0,2
20160322,0,20,779,0.0,0.0,,5.200000000000003,0.0,0.0,0.0,0.0,2
20160322,0,21,660,0.0,0.0,,5.200000000000003,0.0,0.0,0.0,0.0,2
