Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20140107,0,0,164,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,1,97,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,2,101,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,3,84,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,4,168,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,5,305,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,6,531,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,7,1365,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,8,2089,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,9,1867,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,10,1361,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,11,1088,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,12,1019,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,13,945,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,14,952,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,15,1046,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,16,976,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,17,888,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,18,720,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,19,646,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,20,519,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,21,389,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,22,310,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140107,0,23,161,0.0,0.0,,8.899999999999993,0.0,0.0,0.0,0.0,2
20140115,0,0,103,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,1,82,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,2,78,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,3,71,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,4,193,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,5,310,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,6,695,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,7,1893,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,8,2526,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,9,2022,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,10,1498,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,11,1167,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,12,1008,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,13,988,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,14,1101,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,15,1122,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,16,1066,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,17,911,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,18,765,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,19,710,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
20140115,0,20,521,0.01,0.2,,7.1000000000000005,0.0,0.0,0.0,0.0,3
