,Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
0,20140101,1,0,102,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
1,20140101,0,0,131,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
2,20140101,1,1,91,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
3,20140101,0,1,162,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
4,20140101,1,2,86,0.12,1.9,13.0,1.9,1.0,26.0,0.0,0.0,3
5,20140101,0,2,153,0.12,1.9,13.0,1.9,1.0,26.0,0.0,0.0,3
6,20140101,1,3,50,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
7,20140101,0,3,104,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
8,20140101,1,4,65,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
9,20140101,0,4,108,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
10,20140101,1,5,171,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
11,20140101,0,5,225,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
12,20140101,1,6,247,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
13,20140101,0,6,999,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
14,20140101,1,7,448,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
15,20140101,0,7,2746,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
16,20140101,1,8,662,0.12,1.9,13.0,1.9,2.0,17.0,6.0,1.0,3
17,20140101,0,8,2405,0.12,1.9,13.0,1.9,2.0,17.0,6.0,1.0,3
18,20140101,1,9,1077,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
19,20140101,0,9,2511,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
20,20140101,1,10,1444,0.12,1.9,13.0,1.9,2.0,29.0,6.0,0.0,3
21,20140101,0,10,1996,0.12,1.9,13.0,1.9,2.0,29.0,6.0,0.0,3
22,20140101,1,11,2040,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
23,20140101,0,11,1921,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
24,20140101,1,12,2273,0.12,1.9,13.0,1.9,1.0,18.0,0.0,0.0,3
25,20140101,0,12,1729,0.12,1.9,13.0,1.9,1.0,18.0,0.0,0.0,3
26,20140101,1,13,2563,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
27,20140101,0,13,1704,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
28,20140101,1,14,2606,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
29,20140101,0,14,1617,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
30,20140101,1,15,2589,0.12,1.9,13.0,1.9,2.0,42.0,3.0,1.0,3
31,20140101,0,15,1455,0.12,1.9,13.0,1.9,2.0,42.0,3.0,1.0,3
32,20140101,1,16,2446,0.12,1.9,13.0,1.9,1.0,44.0,3.0,0.0,3
33,20140101,1,16,2446,0.12,1.9,13.0,1.9,6.0,31.0,3.0,0.0,3
34,20140101,0,16,1281,0.12,1.9,13.0,1.9,1.0,44.0,3.0,0.0,3
35,20140101,0,16,1281,0.12,1.9,13.0,1.9,6.0,31.0,3.0,0.0,3
36,20140101,1,17,2320,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
37,20140101,0,17,820,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
38,20140101,1,18,2045,0.12,1.9,13.0,1.9,3.0,20.0,3.0,0.0,3
39,20140101,0,18,608,0.12,1.9,13.0,1.9,3.0,20.0,3.0,0.0,3
40,20140101,1,19,1946,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
41,20140101,0,19,542,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
42,20140101,1,20,1654,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
43,20140101,0,20,426,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
44,20140101,1,21,1907,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
45,20140101,0,21,327,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
46,20140101,1,22,1753,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
47,20140101,0,22,245,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
48,20140101,1,23,312,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
49,20140101,0,23,191,0.12,1.9,13.0,1.9,-1.0,-1.0,-1.0,-1.0,3
50,20140102,1,0,133,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
51,20140102,0,0,143,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
52,20140102,1,1,89,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
53,20140102,0,1,89,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
54,20140102,1,2,94,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
55,20140102,0,2,100,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
56,20140102,1,3,82,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
57,20140102,0,3,92,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
58,20140102,1,4,164,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
59,20140102,0,4,180,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
60,20140102,1,5,352,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
61,20140102,0,5,347,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
62,20140102,1,6,794,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
63,20140102,0,6,931,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
64,20140102,1,7,874,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
65,20140102,0,7,2599,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
66,20140102,1,8,1784,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
67,20140102,0,8,3213,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
68,20140102,1,9,1551,0.01,0.5,12.5,2.4,2.0,42.0,0.0,1.0,4
69,20140102,0,9,3081,0.01,0.5,12.5,2.4,2.0,42.0,0.0,1.0,4
70,20140102,1,10,1885,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
71,20140102,0,10,2460,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
72,20140102,1,11,2047,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
73,20140102,0,11,2102,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
74,20140102,1,12,2189,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
75,20140102,0,12,1732,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
76,20140102,1,13,2255,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
77,20140102,0,13,1630,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
78,20140102,1,14,2833,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
79,20140102,0,14,1584,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
80,20140102,1,15,3169,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
81,20140102,0,15,1593,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
82,20140102,1,16,3033,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
83,20140102,0,16,1438,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
84,20140102,1,17,3074,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
85,20140102,0,17,1169,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
86,20140102,1,18,2972,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
87,20140102,0,18,977,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
88,20140102,1,19,1268,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
89,20140102,0,19,786,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
90,20140102,1,20,820,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
91,20140102,0,20,587,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
92,20140102,1,21,540,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
93,20140102,0,21,468,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
94,20140102,1,22,331,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
95,20140102,0,22,363,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
96,20140102,1,23,225,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
97,20140102,0,23,258,0.01,0.5,12.5,2.4,-1.0,-1.0,-1.0,-1.0,4
98,20140103,1,0,122,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
99,20140103,0,0,163,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
100,20140103,1,1,80,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
101,20140103,0,1,108,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
102,20140103,1,2,68,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
103,20140103,0,2,108,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
104,20140103,1,3,102,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
105,20140103,0,3,113,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
106,20140103,1,4,142,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
107,20140103,0,4,203,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
108,20140103,1,5,264,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
109,20140103,0,5,330,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
110,20140103,1,6,555,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
111,20140103,0,6,947,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
112,20140103,1,7,875,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
113,20140103,0,7,2898,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
114,20140103,1,8,1106,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
115,20140103,0,8,3213,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
116,20140103,1,9,1537,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
117,20140103,0,9,3096,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
118,20140103,1,10,1958,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
119,20140103,0,10,2787,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
120,20140103,1,11,2176,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
121,20140103,0,11,2113,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
122,20140103,1,12,2254,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
123,20140103,0,12,1761,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
124,20140103,1,13,2524,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
125,20140103,0,13,1856,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
126,20140103,1,14,2946,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
127,20140103,0,14,2054,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
128,20140103,1,15,3165,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
129,20140103,0,15,2155,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
130,20140103,1,16,3285,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
131,20140103,0,16,2339,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
132,20140103,1,17,3152,0.0,0.0,12.0,2.4,2.0,27.0,0.0,1.0,5
133,20140103,0,17,2278,0.0,0.0,12.0,2.4,2.0,27.0,0.0,1.0,5
134,20140103,1,18,2975,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
135,20140103,0,18,2096,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
136,20140103,1,19,2493,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
137,20140103,0,19,2061,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
138,20140103,1,20,1127,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
139,20140103,0,20,1384,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
140,20140103,1,21,679,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
141,20140103,0,21,910,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
142,20140103,1,22,427,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
143,20140103,0,22,563,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
144,20140103,1,23,251,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
145,20140103,0,23,330,0.0,0.0,12.0,2.4,-1.0,-1.0,-1.0,-1.0,5
146,20140104,1,0,171,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
147,20140104,0,0,223,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
148,20140104,1,1,101,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
149,20140104,0,1,134,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
150,20140104,1,2,72,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
151,20140104,0,2,99,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
152,20140104,1,3,86,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
153,20140104,0,3,108,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
154,20140104,1,4,102,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
155,20140104,0,4,126,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
156,20140104,1,5,135,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
157,20140104,0,5,297,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
158,20140104,1,6,347,0.24,4.5,16.0,6.9,1.0,18.0,6.0,1.0,6
159,20140104,0,6,1246,0.24,4.5,16.0,6.9,1.0,18.0,6.0,1.0,6
160,20140104,1,7,488,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
161,20140104,0,7,2023,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
162,20140104,1,8,705,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
163,20140104,0,8,2383,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
164,20140104,1,9,1144,0.24,4.5,16.0,6.9,1.0,18.0,3.0,0.0,6
165,20140104,0,9,2320,0.24,4.5,16.0,6.9,1.0,18.0,3.0,0.0,6
166,20140104,1,10,1463,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
167,20140104,0,10,2362,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
168,20140104,1,11,2024,0.24,4.5,16.0,6.9,2.0,55.0,3.0,0.0,6
169,20140104,0,11,1314,0.24,4.5,16.0,6.9,2.0,55.0,3.0,0.0,6
170,20140104,1,12,2110,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
171,20140104,0,12,1156,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
172,20140104,1,13,1992,0.24,4.5,16.0,6.9,3.0,37.0,6.0,0.0,6
173,20140104,1,13,1992,0.24,4.5,16.0,6.9,2.0,28.0,3.0,0.0,6
174,20140104,0,13,1076,0.24,4.5,16.0,6.9,3.0,37.0,6.0,0.0,6
175,20140104,0,13,1076,0.24,4.5,16.0,6.9,2.0,28.0,3.0,0.0,6
176,20140104,1,14,2017,0.24,4.5,16.0,6.9,3.0,38.0,6.0,1.0,6
177,20140104,0,14,959,0.24,4.5,16.0,6.9,3.0,38.0,6.0,1.0,6
178,20140104,1,15,2556,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
179,20140104,0,15,1298,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
180,20140104,1,16,2364,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
181,20140104,0,16,990,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
182,20140104,1,17,1954,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
183,20140104,0,17,855,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
184,20140104,1,18,1973,0.24,4.5,16.0,6.9,2.0,18.0,3.0,0.0,6
185,20140104,0,18,558,0.24,4.5,16.0,6.9,2.0,18.0,3.0,0.0,6
186,20140104,1,19,1304,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
187,20140104,0,19,634,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
188,20140104,1,20,859,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
189,20140104,0,20,418,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
190,20140104,1,21,533,0.24,4.5,16.0,6.9,1.0,25.0,3.0,1.0,6
191,20140104,0,21,297,0.24,4.5,16.0,6.9,1.0,25.0,3.0,1.0,6
192,20140104,1,22,278,0.24,4.5,16.0,6.9,1.0,30.0,6.0,0.0,6
193,20140104,0,22,240,0.24,4.5,16.0,6.9,1.0,30.0,6.0,0.0,6
194,20140104,1,23,186,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
195,20140104,0,23,165,0.24,4.5,16.0,6.9,-1.0,-1.0,-1.0,-1.0,6
196,20140105,1,0,102,0.06,1.1,15.5,8.0,1.0,21.0,3.0,0.0,7
197,20140105,0,0,125,0.06,1.1,15.5,8.0,1.0,21.0,3.0,0.0,7
198,20140105,1,1,75,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
199,20140105,0,1,100,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
200,20140105,1,2,63,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
201,20140105,0,2,68,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
202,20140105,1,3,68,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
203,20140105,0,3,41,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
204,20140105,1,4,96,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
205,20140105,0,4,84,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
206,20140105,1,5,170,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
207,20140105,0,5,196,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
208,20140105,1,6,310,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
209,20140105,0,6,1297,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
210,20140105,1,7,554,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
211,20140105,0,7,2632,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
212,20140105,1,8,921,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
213,20140105,0,8,1839,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
214,20140105,1,9,1547,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
215,20140105,0,9,1362,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
216,20140105,1,10,2377,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
217,20140105,0,10,1220,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
218,20140105,1,11,2745,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
219,20140105,0,11,1291,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
220,20140105,1,12,2802,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
221,20140105,0,12,1180,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
222,20140105,1,13,2961,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
223,20140105,0,13,1165,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
224,20140105,1,14,2805,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
225,20140105,0,14,1236,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
226,20140105,1,15,2695,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
227,20140105,0,15,1084,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
228,20140105,1,16,2317,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
229,20140105,0,16,941,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
230,20140105,1,17,1868,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
231,20140105,0,17,778,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
232,20140105,1,18,1722,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
233,20140105,0,18,594,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
234,20140105,1,19,1815,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
235,20140105,0,19,464,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
236,20140105,1,20,1810,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
237,20140105,0,20,351,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
238,20140105,1,21,1064,0.06,1.1,15.5,8.0,1.0,36.0,0.0,0.0,7
239,20140105,0,21,242,0.06,1.1,15.5,8.0,1.0,36.0,0.0,0.0,7
240,20140105,1,22,377,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
241,20140105,0,22,228,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
242,20140105,1,23,174,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
243,20140105,0,23,149,0.06,1.1,15.5,8.0,-1.0,-1.0,-1.0,-1.0,7
244,20140106,1,0,102,0.01,0.4,15.0,8.4,1.0,18.0,6.0,1.0,1
245,20140106,0,0,112,0.01,0.4,15.0,8.4,1.0,18.0,6.0,1.0,1
246,20140106,1,1,77,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
247,20140106,0,1,82,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
248,20140106,1,2,61,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
249,20140106,0,2,91,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
250,20140106,1,3,73,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
251,20140106,0,3,83,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
252,20140106,1,4,107,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
253,20140106,0,4,154,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
254,20140106,1,5,301,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
255,20140106,0,5,285,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
256,20140106,1,6,688,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
257,20140106,0,6,526,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
258,20140106,1,7,1063,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
259,20140106,0,7,1289,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
260,20140106,1,8,1150,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
261,20140106,0,8,1959,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
262,20140106,1,9,1126,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
263,20140106,0,9,1899,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
264,20140106,1,10,1491,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
265,20140106,0,10,1565,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
266,20140106,1,11,1507,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
267,20140106,0,11,1312,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
268,20140106,1,12,1579,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
269,20140106,0,12,1102,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
270,20140106,1,13,1709,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
271,20140106,0,13,1016,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
272,20140106,1,14,1860,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
273,20140106,0,14,1027,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
274,20140106,1,15,2142,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
275,20140106,0,15,1110,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
276,20140106,1,16,2577,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
277,20140106,0,16,1057,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
278,20140106,1,17,1766,0.01,0.4,15.0,8.4,-1.0,-1.0,-1.0,-1.0,1
