Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20190324,0,6,2238,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,7,2376,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,8,1916,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,9,2171,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,10,2549,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,11,2597,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,12,2449,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,13,2301,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,14,2288,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,15,2033,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,16,1603,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,17,1312,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,18,993,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,19,729,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,20,590,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,21,373,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,22,286,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20190324,0,23,210,0.0,0.0,30.5,1.2,0.0,0.0,0.0,0.0,7
20220203,0,7,1625,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,9,1776,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,11,1606,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,12,1573,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,13,1594,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,14,1717,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,15,1805,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,17,1767,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,18,1662,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,19,1214,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,20,928,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,21,698,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,22,439,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,23,308,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220204,0,6,1411,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,9,3223,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,10,2657,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,11,2380,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,12,2118,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,13,2228,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,15,3019,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,16,3124,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,17,3208,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,18,3095,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,19,2535,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,20,1630,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,21,1009,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,22,601,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,23,375,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220205,0,5,1574,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,6,3488,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,7,3598,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,8,3446,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,9,2785,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,10,2457,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,11,2613,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,12,2282,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,13,2104,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
