Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
20190326,0,0,173,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20190326,0,1,123,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20190326,0,2,91,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20190326,0,3,113,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20190326,0,4,202,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20190326,0,5,437,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20190326,0,6,926,0.0,0.0,30.0,2.4,0.0,0.0,0.0,0.0,2
20220201,0,1,133,0.0,0.0,30.5,0.7999999999999978,0.0,0.0,0.0,0.0,2
20220201,0,2,90,0.0,0.0,30.5,0.7999999999999978,0.0,0.0,0.0,0.0,2
20220201,0,3,97,0.0,0.0,30.5,0.7999999999999978,0.0,0.0,0.0,0.0,2
20220201,0,4,202,0.0,0.0,30.5,0.7999999999999978,0.0,0.0,0.0,0.0,2
20220201,0,5,373,0.0,0.0,30.5,0.7999999999999978,0.0,0.0,0.0,0.0,2
20220201,0,6,753,0.0,0.0,30.5,0.7999999999999978,0.0,0.0,0.0,0.0,2
20220203,0,0,161,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,1,164,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,2,112,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,3,97,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,4,154,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,5,305,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220203,0,6,679,0.02,0.2,32.0,2.299999999999998,0.0,0.0,0.0,0.0,4
20220204,0,0,247,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,1,197,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,2,106,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,3,118,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,4,178,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220204,0,5,404,0.0,0.0,31.5,2.299999999999998,0.0,0.0,0.0,0.0,5
20220205,0,0,297,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,1,172,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,2,111,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,3,83,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220205,0,4,210,0.0,0.0,31.0,2.299999999999998,0.0,0.0,0.0,0.0,6
20220206,0,0,155,0.02,0.9,31.5,3.199999999999998,0.0,0.0,0.0,0.0,7
20220206,0,1,81,0.02,0.9,31.5,3.199999999999998,0.0,0.0,0.0,0.0,7
20220206,0,2,88,0.02,0.9,31.5,3.199999999999998,0.0,0.0,0.0,0.0,7
20220206,0,3,76,0.02,0.9,31.5,3.199999999999998,0.0,0.0,0.0,0.0,7
20220206,0,4,124,0.02,0.9,31.5,3.199999999999998,0.0,0.0,0.0,0.0,7
20220206,0,5,625,0.02,0.9,31.5,3.199999999999998,0.0,0.0,0.0,0.0,7
