Statistics for cluster_558.csv:
               Date  Direction        Time      TRAFFIC        PRCP        SNOW        SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code   MorF   DayOfWeek
count  6.120000e+02      612.0  612.000000   612.000000  600.000000  600.000000  153.000000    600.000000     612.0       612.0           612.0  612.0  612.000000
mean   2.022882e+07        1.0   13.065359   868.199346    0.109183    1.361500    4.339869      3.333000       0.0         0.0             0.0    0.0    5.223856
std    8.099956e+03        0.0    7.581028   940.432165    0.060806    0.754863    2.512242      2.421525       0.0         0.0             0.0    0.0    1.403953
min    2.022012e+07        1.0    0.000000    25.000000    0.000000    0.000000    1.500000      0.000000       0.0         0.0             0.0    0.0    3.000000
25%    2.022110e+07        1.0    6.000000   176.000000    0.080000    1.100000    2.000000      1.500000       0.0         0.0             0.0    0.0    4.000000
50%    2.023043e+07        1.0   14.000000   455.500000    0.110000    1.500000    5.000000      3.000000       0.0         0.0             0.0    0.0    6.000000
75%    2.023123e+07        1.0   20.000000  1273.750000    0.150000    1.500000    6.000000      4.600000       0.0         0.0             0.0    0.0    6.000000
max    2.024122e+07        1.0   23.000000  3798.000000    0.280000    3.800000   10.500000     11.700000       0.0         0.0             0.0    0.0    7.000000

