Statistics for cluster_107.csv:
               Date  Direction         Time      TRAFFIC         PRCP        SNOW   SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code    MorF    DayOfWeek
count  1.311000e+03     1311.0  1311.000000  1311.000000  1153.000000  1153.00000  108.0   1153.000000    1311.0      1311.0          1311.0  1311.0  1311.000000
mean   2.023214e+07        0.0    14.243326  1094.896262     0.022611     0.11752    0.0      0.607285       0.0         0.0             0.0     0.0     2.212052
std    1.835601e+04        0.0     5.500547   571.433765     0.091355     0.29593    0.0      0.892940       0.0         0.0             0.0     0.0     0.932472
min    2.015011e+07        0.0     0.000000    24.000000     0.000000     0.00000    0.0      0.000000       0.0         0.0             0.0     0.0     1.000000
25%    2.023081e+07        0.0    10.000000   638.500000     0.000000     0.00000    0.0      0.000000       0.0         0.0             0.0     0.0     2.000000
50%    2.024013e+07        0.0    14.000000  1085.000000     0.000000     0.00000    0.0      0.000000       0.0         0.0             0.0     0.0     2.000000
75%    2.024081e+07        0.0    19.000000  1450.500000     0.000000     0.00000    0.0      1.400000       0.0         0.0             0.0     0.0     2.000000
max    2.024122e+07        0.0    23.000000  3443.000000     0.630000     1.50000    0.0      3.300000       0.0         0.0             0.0     0.0     7.000000

