Statistics for cluster_11.csv:
               Date  Direction          Time       TRAFFIC          PRCP          SNOW         SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code     MorF     DayOfWeek
count  2.187000e+04    21870.0  21870.000000  21870.000000  19400.000000  19422.000000  1134.000000  19422.000000   21870.0     21870.0         21870.0  21870.0  21870.000000
mean   2.016782e+07        1.0     12.542250   1242.112254      0.005697      0.062573     0.784832      2.814123       0.0         0.0             0.0      0.0      4.382807
std    1.531278e+04        0.0      6.388616    964.980064      0.018493      0.222000     1.314888      4.019809       0.0         0.0             0.0      0.0      2.027872
min    2.014011e+07        1.0      0.000000      0.000000      0.000000      0.000000     0.000000      0.000000       0.0         0.0             0.0      0.0      1.000000
25%    2.016011e+07        1.0      8.000000    414.000000      0.000000      0.000000     0.000000      0.000000       0.0         0.0             0.0      0.0      2.000000
50%    2.017050e+07        1.0     13.000000   1101.000000      0.000000      0.000000     0.000000      1.000000       0.0         0.0             0.0      0.0      5.000000
75%    2.018062e+07        1.0     18.000000   1821.000000      0.000000      0.000000     1.300000      4.500000       0.0         0.0             0.0      0.0      6.000000
max    2.022102e+07        1.0     23.000000   4567.000000      0.140000      2.200000     5.500000     22.100000       0.0         0.0             0.0      0.0      7.000000

