Statistics for cluster_552.csv:
               Date  Direction        Time      TRAFFIC        PRCP   SNOW  SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code   MorF  DayOfWeek
count  6.800000e+02      680.0  680.000000   680.000000  600.000000  613.0  42.0    613.000000     680.0       680.0           680.0  680.0      680.0
mean   2.023488e+07        0.0   11.800000  1537.522059    0.000400    0.0   0.0      0.569005       0.0         0.0             0.0    0.0        1.0
std    5.002809e+03        0.0    3.663456   456.515953    0.002802    0.0   0.0      0.897683       0.0         0.0             0.0    0.0        0.0
min    2.022012e+07        0.0    6.000000   680.000000    0.000000    0.0   0.0      0.000000       0.0         0.0             0.0    0.0        1.0
25%    2.023063e+07        0.0    9.000000  1201.250000    0.000000    0.0   0.0      0.000000       0.0         0.0             0.0    0.0        1.0
50%    2.023111e+07        0.0   12.000000  1463.500000    0.000000    0.0   0.0      0.000000       0.0         0.0             0.0    0.0        1.0
75%    2.024062e+07        0.0   15.000000  1799.500000    0.000000    0.0   0.0      0.900000       0.0         0.0             0.0    0.0        1.0
max    2.024122e+07        0.0   19.000000  3624.000000    0.020000    0.0   0.0      3.300000       0.0         0.0             0.0    0.0        1.0

