Statistics for cluster_432.csv:
               Date  Direction        Time      TRAFFIC        PRCP        SNOW        SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code   MorF   DayOfWeek
count  6.470000e+02      647.0  647.000000   647.000000  647.000000  647.000000  647.000000    647.000000     647.0       647.0           647.0  647.0  647.000000
mean   2.022863e+07        0.0   14.635240  1813.123648    0.011484    0.228284   32.404173      4.389645       0.0         0.0             0.0    0.0    5.646059
std    1.045814e+04        0.0    5.243294   922.636582    0.017382    0.294775    2.560736      3.447281       0.0         0.0             0.0    0.0    1.078891
min    2.019032e+07        0.0    5.000000   141.000000    0.000000    0.000000   29.000000      0.700000       0.0         0.0             0.0    0.0    3.000000
25%    2.022022e+07        0.0   10.000000  1023.000000    0.000000    0.000000   30.000000      2.100000       0.0         0.0             0.0    0.0    5.000000
50%    2.023030e+07        0.0   15.000000  1919.000000    0.000000    0.100000   32.000000      2.600000       0.0         0.0             0.0    0.0    6.000000
75%    2.024022e+07        0.0   19.000000  2438.000000    0.020000    0.400000   34.000000      6.900000       0.0         0.0             0.0    0.0    7.000000
max    2.024032e+07        0.0   23.000000  3845.000000    0.070000    1.000000   42.500000     14.100000       0.0         0.0             0.0    0.0    7.000000

