Statistics for cluster_40.csv:
               Date  Direction        Time      TRAFFIC        PRCP   SNOW  SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code   MorF  DayOfWeek
count  8.620000e+02      862.0  862.000000   862.000000  716.000000  716.0   0.0    716.000000     862.0       862.0           862.0  862.0      862.0
mean   2.014639e+07        1.0   15.564965  1603.416473    0.000978    0.0   NaN      0.237849       0.0         0.0             0.0    0.0        6.0
std    4.912054e+03        0.0    4.701281   782.878192    0.006928    0.0   NaN      0.510840       0.0         0.0             0.0    0.0        0.0
min    2.014012e+07        1.0    7.000000   156.000000    0.000000    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        6.0
25%    2.014082e+07        1.0   12.000000   951.500000    0.000000    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        6.0
50%    2.015031e+07        1.0   16.000000  1631.000000    0.000000    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        6.0
75%    2.015072e+07        1.0   20.000000  2206.750000    0.000000    0.0   NaN      0.100000       0.0         0.0             0.0    0.0        6.0
max    2.015103e+07        1.0   23.000000  3351.000000    0.050000    0.0   NaN      2.100000       0.0         0.0             0.0    0.0        6.0

