Statistics for cluster_431.csv:
               Date  Direction         Time      TRAFFIC         PRCP         SNOW         SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code    MorF    DayOfWeek
count  1.477000e+03     1477.0  1477.000000  1477.000000  1477.000000  1477.000000  1477.000000   1477.000000    1477.0      1477.0          1477.0  1477.0  1477.000000
mean   2.022941e+07        1.0    11.492214  1188.902505     0.035782     0.661273    32.649966      4.270548       0.0         0.0             0.0     0.0     4.547732
std    9.269257e+03        0.0     7.027297  1145.604270     0.041179     0.767066     3.083090      3.249814       0.0         0.0             0.0     0.0     1.805195
min    2.019032e+07        1.0     0.000000     6.000000     0.000000     0.000000    20.000000      0.700000       0.0         0.0             0.0     0.0     1.000000
25%    2.022022e+07        1.0     5.000000   187.000000     0.000000     0.000000    31.000000      2.200000       0.0         0.0             0.0     0.0     3.000000
50%    2.023030e+07        1.0    12.000000   792.000000     0.020000     0.300000    32.500000      3.100000       0.0         0.0             0.0     0.0     5.000000
75%    2.024021e+07        1.0    18.000000  1879.000000     0.060000     1.000000    34.500000      5.800000       0.0         0.0             0.0     0.0     6.000000
max    2.024032e+07        1.0    23.000000  4332.000000     0.190000     3.000000    42.500000     16.600000       0.0         0.0             0.0     0.0     7.000000

