Statistics for cluster_48.csv:
               Date  Direction         Time      TRAFFIC         PRCP         SNOW        SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code    MorF    DayOfWeek
count  2.047000e+03     2047.0  2047.000000  2047.000000  1854.000000  1863.000000  114.000000   1863.000000    2047.0      2047.0          2047.0  2047.0  2047.000000
mean   2.016493e+07        0.0     3.640938   316.305325     0.014838     0.227214    0.559649      4.540955       0.0         0.0             0.0     0.0     6.072789
std    1.423725e+04        0.0     3.357422   349.233567     0.036033     0.626085    0.960339      6.379745       0.0         0.0             0.0     0.0     1.164428
min    2.014013e+07        0.0     0.000000     9.000000     0.000000     0.000000    0.000000      0.000000       0.0         0.0             0.0     0.0     2.000000
25%    2.015102e+07        0.0     1.000000   124.000000     0.000000     0.000000    0.000000      0.000000       0.0         0.0             0.0     0.0     6.000000
50%    2.017011e+07        0.0     3.000000   186.000000     0.000000     0.000000    0.000000      1.700000       0.0         0.0             0.0     0.0     6.000000
75%    2.018010e+07        0.0     5.000000   363.000000     0.000000     0.000000    0.900000      6.900000       0.0         0.0             0.0     0.0     7.000000
max    2.019120e+07        0.0    23.000000  3041.000000     0.200000     3.400000    3.500000     25.500000       0.0         0.0             0.0     0.0     7.000000

