Statistics for cluster_161.csv:
               Date  Direction         Time      TRAFFIC         PRCP         SNOW        SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code    MorF    DayOfWeek
count  1.620000e+03     1620.0  1620.000000  1620.000000  1431.000000  1431.000000  127.000000   1431.000000    1620.0      1620.0          1620.0  1620.0  1620.000000
mean   2.017847e+07        0.0    13.621605  1254.114815     0.007652     0.016771    0.740157      0.766038       0.0         0.0             0.0     0.0     2.925309
std    8.524802e+03        0.0     5.086226   600.791095     0.023110     0.086248    1.584712      1.175439       0.0         0.0             0.0     0.0     0.312359
min    2.015022e+07        0.0     0.000000    81.000000     0.000000     0.000000    0.000000      0.000000       0.0         0.0             0.0     0.0     1.000000
25%    2.017082e+07        0.0     9.000000   890.000000     0.000000     0.000000    0.000000      0.000000       0.0         0.0             0.0     0.0     3.000000
50%    2.018050e+07        0.0    13.000000  1250.500000     0.000000     0.000000    0.000000      0.000000       0.0         0.0             0.0     0.0     3.000000
75%    2.018102e+07        0.0    17.000000  1588.000000     0.000000     0.000000    0.000000      1.400000       0.0         0.0             0.0     0.0     3.000000
max    2.019112e+07        0.0    23.000000  3443.000000     0.100000     0.600000    5.000000      6.700000       0.0         0.0             0.0     0.0     4.000000

