Statistics for cluster_23.csv:
               Date  Direction        Time      TRAFFIC   PRCP   SNOW  SNWD  SNOW_DAY_SUM  Vehicles  Driver Age  Condition_Code   MorF  DayOfWeek
count  5.650000e+02      565.0  565.000000   565.000000  365.0  365.0   0.0    365.000000     565.0       565.0           565.0  565.0      565.0
mean   2.014078e+07        0.0   11.212389   818.201770    0.0    0.0   NaN      0.218904       0.0         0.0             0.0    0.0        4.0
std    2.336425e+02        0.0    7.038712   589.297738    0.0    0.0   NaN      0.422836       0.0         0.0             0.0    0.0        0.0
min    2.014012e+07        0.0    0.000000     9.000000    0.0    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        4.0
25%    2.014062e+07        0.0    5.000000   242.000000    0.0    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        4.0
50%    2.014081e+07        0.0   11.000000   727.000000    0.0    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        4.0
75%    2.014092e+07        0.0   17.000000  1296.000000    0.0    0.0   NaN      0.000000       0.0         0.0             0.0    0.0        4.0
max    2.014121e+07        0.0   23.000000  2137.000000    0.0    0.0   NaN      1.400000       0.0         0.0             0.0    0.0        4.0

