,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
count,1373.0,1373.0,1373.0,1234.0,1234.0,93.0,1234.0,1373.0,1373.0,1373.0,1373.0,1373.0
mean,0.0,12.370721048798252,939.0080116533139,0.008192868719611019,0.1384927066450567,9.940860215053764,0.8863857374392222,0.0,0.0,0.0,0.0,1.1216314639475602
std,0.0,6.686454639484997,622.4770002377433,0.042471020578816694,0.8204609688996308,14.75945707555093,1.3702703897808939,0.0,0.0,0.0,0.0,0.7874227925134301
min,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25%,0.0,7.0,364.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
50%,0.0,13.0,969.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0
75%,0.0,18.0,1362.0,0.0,0.0,2.5,1.5000000000000018,0.0,0.0,0.0,0.0,1.0
max,0.0,23.0,3373.0,0.31,6.0,35.5,7.899999999999997,0.0,0.0,0.0,0.0,7.0
