,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
count,3544.0,3544.0,3544.0,3115.0,3115.0,71.0,3115.0,3544.0,3544.0,3544.0,3544.0,3544.0
mean,0.0,13.838318284424378,1062.8575056433408,0.0022279293739967897,0.030561797752808983,0.1619718309859155,1.4790690208667734,0.0,0.0,0.0,0.0,4.3623024830699775
std,0.0,6.2186238992098275,600.0764926874099,0.009026795374243961,0.12070563893094585,0.235654830621337,2.0812830219344476,0.0,0.0,0.0,0.0,0.7703955774005201
min,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
25%,0.0,9.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
50%,0.0,15.0,1090.0,0.0,0.0,0.0,0.2000000000000018,0.0,0.0,0.0,0.0,4.0
75%,0.0,19.0,1482.0,0.0,0.0,0.5,2.200000000000002,0.0,0.0,0.0,0.0,4.0
max,0.0,23.0,2759.0,0.08,0.8,0.5,8.100000000000001,0.0,0.0,0.0,0.0,6.0
