,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
count,2265.0,2265.0,2265.0,2093.0,2097.0,880.0,2097.0,2265.0,2265.0,2265.0,2265.0,2265.0
mean,0.5002207505518764,12.636644591611478,1056.0309050772628,0.12115623506927854,1.5186456843109204,17.492727272727272,5.659847401049118,1.5434878587196468,36.63487858719647,5.3532008830022075,1.2794701986754966,3.970860927152318
std,0.5001103630959253,5.9496547431860884,775.5538138167631,0.1606145611157814,2.0943194883189165,11.1835728636277,6.136704393760311,0.6822997013569492,15.272568375498624,1.6043557227617042,0.4488379992550427,1.9864911290581893
min,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0
25%,0.0,8.0,453.0,0.0,0.0,10.0,1.2999999999999965,1.0,25.0,4.0,1.0,2.0
50%,1.0,13.0,881.0,0.06,0.7,16.5,3.599999999999988,1.0,32.0,4.0,1.0,4.0
75%,1.0,17.0,1507.0,0.18,2.4,25.125,8.0,2.0,47.0,7.0,2.0,6.0
max,1.0,23.0,4190.0,1.01,14.8,42.5,37.7,5.0,94.0,9.0,2.0,7.0
