,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
count,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0,2545.0
mean,1.0,11.455402750491158,1018.7233791748527,0.09995284872298625,1.6570530451866403,16.94581532416503,7.355442043222004,0.0,0.0,0.0,0.0,4.174066797642436
std,0.0,7.03163304581173,998.5106065097535,0.081464085012675,1.1464183865740463,4.951140120795982,4.527145896873738,0.0,0.0,0.0,0.0,1.9379007405250446
min,1.0,0.0,0.0,0.0,0.0,8.0,0.6999999999999893,0.0,0.0,0.0,0.0,1.0
25%,1.0,5.0,158.0,0.03,0.7,13.0,3.600000000000002,0.0,0.0,0.0,0.0,3.0
50%,1.0,11.0,687.0,0.09,1.6,16.5,6.6,0.0,0.0,0.0,0.0,4.0
75%,1.0,18.0,1597.0,0.14,2.5,19.5,9.9,0.0,0.0,0.0,0.0,6.0
max,1.0,23.0,4940.0,0.42,4.5,31.5,24.0,0.0,0.0,0.0,0.0,7.0
