,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
count,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0
mean,0.0,14.635239567233384,1813.1236476043277,0.011483771251931995,0.22828438948995367,32.404173106646056,4.389644513137554,0.0,0.0,0.0,0.0,5.6460587326120555
std,0.0,5.243293894449493,922.6365824772906,0.01738186929483959,0.2947749198333296,2.5607355308879107,3.447281115176968,0.0,0.0,0.0,0.0,1.0788907915995907
min,0.0,5.0,141.0,0.0,0.0,29.0,0.6999999999999964,0.0,0.0,0.0,0.0,3.0
25%,0.0,10.0,1023.0,0.0,0.0,30.0,2.099999999999998,0.0,0.0,0.0,0.0,5.0
50%,0.0,15.0,1919.0,0.0,0.1,32.0,2.599999999999996,0.0,0.0,0.0,0.0,6.0
75%,0.0,19.0,2438.0,0.02,0.4,34.0,6.899999999999997,0.0,0.0,0.0,0.0,7.0
max,0.0,23.0,3845.0,0.07,1.0,42.5,14.099999999999998,0.0,0.0,0.0,0.0,7.0
