,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
count,6587.0,6587.0,6587.0,6248.0,6272.0,1017.0,6272.0,6587.0,6587.0,6587.0,6587.0,6587.0
mean,1.0,12.422954303931988,1246.391528768787,0.06839628681177977,0.05317283163265306,0.37177974434611605,1.3872608418367331,0.0,0.0,0.0,0.0,3.3382419918020343
std,0.0,6.504030021088541,960.4208462071351,0.12641700807954562,0.18058219276784454,1.2504330268308275,2.4489302055901496,0.0,0.0,0.0,0.0,2.1876859373413495
min,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25%,1.0,7.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50%,1.0,13.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
75%,1.0,18.0,1951.0,0.1,0.0,0.0,1.4999999999999971,0.0,0.0,0.0,0.0,5.0
max,1.0,23.0,4361.0,0.63,1.5,6.0,10.799999999999995,0.0,0.0,0.0,0.0,7.0
