Date,Time,Vehicles,CONDITION,Latitude,Longitude,Driver Age,Driver Sex
2017-11-02,HOUR9,2,DRY,39.739801,-105.159144,20,M
2017-11-02,HOUR11,2,DRY,39.740176,-104.664077,0,
2017-11-03,HOUR20,1,DRY,39.743855,-105.480957,30,M
2017-11-04,HOUR6,2,DRY,39.71234,-105.193936,25,M
2017-11-06,HOUR6,1,DRY,39.717195,-105.398869,37,F
2017-11-06,HOUR14,2,DRY,39.730945,-105.170301,25,M
2017-11-07,HOUR6,1,ICY,39.741308,-105.513778,51,F
2017-11-07,HOUR7,1,WET W/VIS ICY ROAD TREATMENT,39.741308,-105.513778,49,M
2017-11-07,HOUR18,3,ICY,39.746602,-105.462679,28,M
2017-11-07,HOUR19,2,SNOWY,39.741308,-105.513778,0,
2017-11-08,HOUR17,2,DRY,39.725833,-105.178308,67,M
2017-11-08,HOUR18,2,DRY,39.725833,-105.178308,36,M
2017-11-08,HOUR18,3,DRY,39.735325,-105.164783,40,M
2017-11-13,HOUR18,1,DRY,39.712238,-105.358867,59,M
2017-11-15,HOUR4,2,DRY,39.715337,-105.393546,55,M
2017-11-15,HOUR17,2,DRY,39.74019,-105.158656,25,F
2017-11-16,HOUR19,1,DRY,39.72047,-105.186528,0,
2017-11-18,HOUR12,1,WET,39.749919,-105.667004,21,M
2017-11-19,HOUR12,3,DRY,39.726021,-105.178019,69,M
2017-11-20,HOUR15,2,DRY,39.740135,-104.716059,62,M
2017-11-20,HOUR16,2,DRY,39.739801,-105.159144,38,F
2017-11-21,HOUR5,1,WET,39.738062,-104.414106,63,F
2017-11-22,HOUR10,2,DRY,39.746291,-105.460542,45,M
2017-11-22,HOUR16,2,DRY,39.725175,-105.179322,20,M
2017-11-22,HOUR21,1,DRY,39.735205,-105.429167,37,M
2017-11-25,HOUR15,3,DRY,39.749552,-105.548763,0,
2017-11-25,HOUR23,1,DRY,39.710187,-105.295232,18,F
2017-11-26,HOUR10,2,DRY,39.730575,-105.692431,21,F
2017-11-28,HOUR18,2,DRY,39.728618,-104.274299,53,M
2017-11-29,HOUR2,1,DRY,39.741215,-105.495956,19,F
2017-11-29,HOUR17,2,DRY,39.747756,-105.150361,25,M
