Date,Time,Vehicles,CONDITION,Latitude,Longitude,Driver Age,Driver Sex
2015-02-15,HOUR16,3,ICY,39.735209,-105.429165,34,M
2015-02-15,HOUR16,2,ICY,39.735209,-105.429165,42,M
2015-02-15,HOUR16,3,ICY,39.735209,-105.429165,52,F
2015-02-15,HOUR16,2,ICY,39.737692,-105.431195,47,M
2015-02-15,HOUR16,2,ICY W/VIS ICY ROAD TREATMENT,39.745627,-105.438458,22,M
2015-02-15,HOUR19,1,ICY W/VIS ICY ROAD TREATMENT,39.717314,-104.228987,25,M
2015-02-15,HOUR19,1,ICY,39.72492,-105.179715,41,F
2015-02-15,HOUR21,2,SNOWY,39.72492,-105.179715,56,M
2015-02-15,HOUR22,2,SNOWY,39.74476,-105.474737,18,M
2015-02-16,HOUR6,1,SNOWY W/VIS ICY ROAD TREATMENT,39.740118,-104.722211,49,F
2015-02-16,HOUR17,2,ICY,39.742095,-105.156278,43,M
2015-02-17,HOUR5,1,WET W/VIS ICY ROAD TREATMENT,39.740121,-104.71988,33,M
2015-02-17,HOUR6,1,ICY W/VIS ICY ROAD TREATMENT,39.708501,-105.196869,35,F
2015-02-17,HOUR7,2,ICY,39.7089,-105.284318,54,F
2015-02-19,HOUR4,2,DRY,39.714292,-105.369168,26,M
2015-02-20,HOUR11,2,DRY,39.7421,-104.735721,20,F
2015-02-21,HOUR14,1,SNOWY,39.744939,-105.468351,65,F
2015-02-21,HOUR17,2,SNOWY W/VIS ICY ROAD TREATMENT,39.740309,-105.504954,21,M
2015-02-21,HOUR19,2,ICY,39.711541,-106.703319,26,F
2015-02-21,HOUR19,1,ICY,39.711283,-106.705121,57,M
2015-02-21,HOUR19,1,ICY,39.711283,-106.705121,33,F
2015-02-21,HOUR19,2,SNOWY W/VIS ICY ROAD TREATMENT,39.741474,-105.52298,41,F
2015-02-22,HOUR7,1,ICY W/VIS ICY ROAD TREATMENT,39.739931,-104.607227,65,M
2015-02-22,HOUR8,1,DRY,39.736506,-104.400821,30,M
2015-02-22,HOUR10,2,ICY,39.737065,-104.404398,44,M
2015-02-22,HOUR12,2,SLUSHY,39.721551,-105.41114,18,M
2015-02-22,HOUR17,1,SNOWY,39.714292,-105.369168,36,M
2015-02-23,HOUR8,2,ICY W/VIS ICY ROAD TREATMENT,39.745104,-105.436654,21,F
2015-02-23,HOUR10,2,DRY,39.73989,-104.602442,19,M
2015-02-23,HOUR18,2,SNOWY,39.739791,-105.159158,49,M
2015-02-24,HOUR10,1,DRY,39.734259,-105.689664,56,F
2015-02-24,HOUR12,2,DRY,39.737692,-105.431195,38,M
2015-02-24,HOUR17,3,DRY,39.733747,-105.166764,43,M
2015-02-25,HOUR17,1,SNOWY,39.738261,-104.50673,46,M
2015-02-25,HOUR20,2,SNOWY,39.73256,-105.168261,22,M
2015-02-26,HOUR9,2,ICY,39.744549,-105.680085,78,M
2015-02-26,HOUR16,1,ICY,39.73754,-105.162007,18,M
2015-02-27,HOUR0,2,SNOWY,39.711954,-105.194215,18,M
2015-02-27,HOUR7,2,WET W/VIS ICY ROAD TREATMENT,39.71381,-105.696783,0,
2015-02-27,HOUR11,1,SNOWY,39.741091,-105.157531,50,F
2015-02-27,HOUR11,8,SLUSHY,39.712381,-105.193904,32,M
2015-02-27,HOUR17,2,ICY,39.723556,-105.181817,46,M
2015-02-27,HOUR17,3,ICY,39.723556,-105.181817,29,F
2015-03-02,HOUR5,1,ICY,39.710538,-106.713253,57,M
2015-03-02,HOUR7,1,DRY,39.71422,-104.217639,0,M
2015-03-02,HOUR8,2,DRY,39.72492,-105.179715,61,F
2015-03-03,HOUR22,1,SNOWY,39.738204,-104.476695,21,F
2015-03-03,HOUR23,2,SNOWY,39.721725,-104.246805,40,M
2015-03-04,HOUR0,1,ICY,39.733129,-104.379245,25,M
2015-03-05,HOUR18,2,DRY,39.740116,-104.723995,57,F
2015-03-06,HOUR16,3,DRY,39.724178,-105.694861,23,M
2015-03-06,HOUR20,2,DRY,39.742029,-105.494211,29,M
2015-03-07,HOUR10,2,DRY,39.741361,-105.512107,66,F
2015-03-07,HOUR14,2,DRY,39.734671,-105.165609,48,M
2015-03-07,HOUR15,3,DRY,39.720265,-105.695789,60,M
2015-03-07,HOUR15,2,DRY,39.744354,-105.434957,82,M
2015-03-07,HOUR17,2,DRY,39.715248,-105.696558,20,M
2015-03-07,HOUR21,2,DRY,39.746644,-105.464854,0,
2015-03-07,HOUR21,1,DRY,39.745626,-105.466445,18,M
2015-03-08,HOUR13,2,DRY,39.713422,-105.30771,63,M
2015-03-08,HOUR14,2,DRY,39.716698,-105.696332,37,F
2015-03-08,HOUR17,2,DRY,39.741474,-105.52298,73,F
2015-03-09,HOUR6,1,DRY,39.738205,-104.477461,38,M
2015-03-09,HOUR8,2,DRY,39.736285,-105.16359,32,F
2015-03-09,HOUR9,2,DRY,39.734671,-105.165609,22,F
2015-03-13,HOUR13,2,DRY,39.733787,-104.349956,15,F
2015-03-13,HOUR14,2,DRY,39.743398,-105.433483,36,F
2015-03-14,HOUR0,1,ICY,39.741309,-105.513813,26,M
2015-03-14,HOUR0,1,ICY,39.741309,-105.513813,32,F
2015-03-14,HOUR8,2,DRY,39.7412,-105.495991,26,M
2015-03-16,HOUR22,1,DRY,39.739931,-104.681042,49,M
2015-03-24,HOUR7,2,DRY,39.731071,-105.17014,25,F
2015-03-25,HOUR14,2,DRY,39.739791,-105.159158,37,M
2015-03-25,HOUR15,1,WET,39.731258,-105.4267,46,M
2015-03-28,HOUR8,3,DRY,39.740309,-105.504954,57,M
2015-03-28,HOUR13,1,DRY,39.744356,-105.446985,25,F
2015-03-29,HOUR15,1,DRY,39.709743,-105.293454,57,M
2015-03-29,HOUR20,1,DRY,39.741039,-105.515322,21,M
2015-03-30,HOUR12,2,DRY,39.743529,-105.532264,72,M
2015-03-30,HOUR16,1,DRY,39.743529,-105.532264,36,M
2015-04-01,HOUR17,2,DRY,39.74476,-105.474737,24,F
2015-04-02,HOUR18,2,SNOWY W/VIS ICY ROAD TREATMENT,39.725705,-105.420646,23,F
2015-04-02,HOUR19,1,ICY W/VIS ICY ROAD TREATMENT,39.744939,-105.468351,23,M
2015-04-02,HOUR22,2,ICY,39.71819,-105.400354,0,
2015-04-02,HOUR23,1,ICY,39.738087,-104.422265,23,F
2015-04-03,HOUR16,1,DRY,39.738118,-104.43406,46,M
2015-04-04,HOUR13,2,DRY,39.740611,-105.497658,25,M
2015-04-04,HOUR16,2,DRY,39.741309,-105.513813,55,M
2015-04-06,HOUR20,1,DRY,39.708501,-105.196869,60,M
2015-04-07,HOUR15,2,DRY,39.710188,-105.295234,45,M
2015-04-07,HOUR16,2,DRY,39.731071,-105.17014,40,F
2015-04-08,HOUR19,1,DRY,39.715998,-105.396575,26,F
2015-04-08,HOUR19,1,DRY,39.715998,-105.396575,25,M
2015-04-09,HOUR12,2,DRY,39.743193,-105.530377,19,M
2015-04-10,HOUR13,2,DRY,39.732659,-105.168136,40,M
2015-04-10,HOUR22,2,DRY,39.743412,-105.154635,48,F
2015-04-12,HOUR6,1,DRY,39.733101,-104.36244,55,M
2015-04-14,HOUR7,1,DRY,39.740125,-104.728948,16,F
2015-04-16,HOUR8,4,SNOWY,39.708276,-105.698875,37,M
2015-04-16,HOUR8,7,SNOWY,39.729987,-105.425772,37,M
2015-04-16,HOUR9,2,SLUSHY W/VIS ICY ROAD TREATMENT,39.721552,-105.411134,24,M
2015-04-16,HOUR9,2,SNOWY,39.70908,-105.319307,50,M
2015-04-16,HOUR14,2,WET,39.74013,-104.716046,29,F
2015-04-16,HOUR19,1,ICY,39.740211,-104.662923,45,M
2015-04-16,HOUR19,1,SLUSHY W/VIS ICY ROAD TREATMENT,39.709018,-105.28633,27,M
2015-04-16,HOUR19,2,SNOWY,39.740121,-104.71988,25,M
2015-04-17,HOUR8,4,WET,39.741975,-104.73551,43,M
2015-04-17,HOUR8,3,WET,39.740137,-104.713531,41,M
2015-04-17,HOUR9,2,WET,39.739968,-104.656228,45,M
2015-04-17,HOUR21,1,ICY,39.712359,-105.697017,34,F
2015-04-18,HOUR0,1,SNOWY,39.739718,-104.588825,32,M
2015-04-18,HOUR11,2,DRY,39.739791,-105.159158,59,F
2015-04-18,HOUR12,1,WET,39.719182,-105.402122,0,
2015-04-18,HOUR21,1,ICY,39.714292,-105.369168,54,F
2015-04-18,HOUR22,1,ICY,39.71269,-105.36629,27,F
2015-04-18,HOUR23,1,ICY,39.741039,-105.515322,48,M
2015-04-23,HOUR17,2,DRY,39.711525,-105.353338,80,F
2015-04-24,HOUR16,2,WET,39.725314,-105.179109,23,F
2015-04-25,HOUR0,2,DRY,39.741309,-105.513813,57,F
2015-04-26,HOUR3,1,WET,39.738131,-104.440155,33,M
2015-04-26,HOUR5,2,SLUSHY,39.708875,-104.203692,25,M
2015-04-26,HOUR5,1,SLUSHY,39.708875,-104.203692,39,M
2015-04-26,HOUR7,1,WET,39.725705,-105.420646,31,M
2015-04-26,HOUR7,1,SLUSHY,39.725705,-105.420646,26,F
2015-04-28,HOUR9,1,DRY,39.710874,-106.709195,21,M
2015-04-28,HOUR10,1,DRY,39.745004,-105.538119,29,F
2015-04-29,HOUR5,2,DRY,39.742704,-104.736734,25,M
2015-04-29,HOUR8,2,DRY,39.74013,-104.716046,37,M
2015-04-29,HOUR11,2,DRY,39.731129,-105.169122,58,M
2015-04-30,HOUR13,1,DRY,39.738067,-104.414511,51,M
2015-04-30,HOUR16,2,DRY,39.739791,-105.159158,54,F
2015-04-30,HOUR20,1,WET,39.709008,-105.286147,75,F
2015-05-02,HOUR18,2,DRY,39.739791,-105.159158,59,M
2015-05-05,HOUR13,2,WET,39.746644,-105.464854,40,F
2015-05-05,HOUR17,2,WET,39.739791,-105.159158,0,
2015-05-08,HOUR4,1,WET,39.740309,-105.504954,21,M
2015-05-08,HOUR12,2,WET,39.735836,-105.164151,19,M
2015-05-09,HOUR6,1,WET,39.737407,-104.406595,30,F
2015-05-09,HOUR21,1,SLUSHY,39.714288,-104.217817,33,M
2015-05-10,HOUR7,1,SLUSHY W/VIS ICY ROAD TREATMENT,39.740061,-104.623969,24,F
2015-05-13,HOUR1,3,DRY,39.72885,-104.273625,0,
2015-05-15,HOUR12,1,DRY,39.712274,-105.193982,69,M
2015-05-15,HOUR13,2,SLUSHY,39.740262,-104.659423,67,M
2015-05-17,HOUR19,2,WET,39.714292,-105.369168,38,M
2015-05-18,HOUR17,1,WET,39.735209,-105.429165,34,M
2015-05-19,HOUR9,2,WET,39.712991,-105.193447,0,
2015-05-22,HOUR13,2,DRY,39.738164,-104.456102,45,M
2015-05-22,HOUR18,1,WET,39.738129,-104.439157,25,M
2015-05-23,HOUR18,1,WET,39.715404,-105.375448,49,M
2015-05-24,HOUR9,1,SLUSHY W/VIS ICY ROAD TREATMENT,39.739931,-104.607227,27,F
2015-05-27,HOUR16,2,DRY,39.739791,-105.159158,57,F
2015-05-27,HOUR21,1,WET,39.712964,-105.305961,29,M
2015-05-29,HOUR4,1,DRY,39.72492,-105.179715,62,F
2015-05-29,HOUR16,2,DRY,39.726777,-105.176854,0,
2015-06-01,HOUR4,1,DRY,39.734248,-104.328627,34,M
2015-06-01,HOUR14,2,DRY,39.74635,-105.460842,62,M
2015-06-01,HOUR16,2,DRY,39.739791,-105.159158,61,M
2015-06-02,HOUR2,1,DRY,39.731258,-105.4267,38,F
2015-06-03,HOUR11,2,DRY,39.745221,-105.470474,38,M
2015-06-03,HOUR17,2,DRY,39.720183,-105.186957,32,F
2015-06-03,HOUR20,2,WET,39.74013,-104.716046,57,M
2015-06-04,HOUR5,1,DRY,39.712381,-105.193904,50,M
2015-06-04,HOUR16,2,DRY,39.734131,-104.325986,67,M
2015-06-06,HOUR8,1,DRY,39.740002,-104.677101,0,
2015-06-06,HOUR17,2,WET,39.727878,-105.423152,57,M
2015-06-07,HOUR19,1,WET,39.717967,-104.231587,22,F
2015-06-07,HOUR20,2,WET,39.740119,-104.707748,23,M
2015-06-08,HOUR6,2,DRY,39.72914,-104.289282,31,M
2015-06-08,HOUR6,2,DRY,39.72914,-104.289282,56,M
2015-06-08,HOUR12,4,DRY,39.74562,-105.539712,62,F
2015-06-09,HOUR16,2,DRY,39.734671,-105.165609,22,F
2015-06-12,HOUR12,2,DRY,39.739791,-105.159158,46,U
2015-06-12,HOUR18,2,DRY,39.738801,-105.160412,39,M
2015-06-15,HOUR4,1,DRY,39.743454,-105.444217,36,M
2015-06-15,HOUR12,1,DRY,39.738212,-104.481192,23,M
2015-06-16,HOUR16,2,DRY,39.743529,-105.532264,56,M
2015-06-16,HOUR17,2,DRY,39.741309,-105.513813,23,M
2015-06-16,HOUR23,1,DRY,39.738258,-104.63503,55,M
2015-06-17,HOUR14,2,DRY,39.730957,-105.170285,18,F
2015-06-18,HOUR6,1,DRY,39.740067,-104.691617,19,M
2015-06-20,HOUR17,2,DRY,39.709206,-105.289807,27,M
2015-06-22,HOUR20,1,DRY,39.739711,-104.588274,66,M
2015-06-23,HOUR3,1,DRY,39.742095,-105.156278,25,M
2015-06-23,HOUR5,1,DRY,39.734671,-105.165609,67,M
2015-06-24,HOUR19,1,WET,39.744354,-105.434957,41,M
2015-06-25,HOUR8,2,DRY,39.74013,-104.716046,31,M
2015-06-25,HOUR9,2,DRY,39.743529,-105.532264,42,M
2015-06-26,HOUR20,1,DRY,39.719182,-105.402122,52,M
2015-06-27,HOUR0,2,DRY,39.708501,-105.196869,26,M
2015-06-27,HOUR0,2,DRY,39.728311,-104.273074,28,M
2015-06-27,HOUR2,1,DRY,39.740133,-104.714785,63,M
2015-06-27,HOUR10,2,DRY,39.738191,-104.469844,25,M
2015-06-27,HOUR10,2,DRY,39.731258,-105.4267,52,M
2015-06-27,HOUR13,2,DRY,39.739251,-105.159842,32,F
2015-06-28,HOUR2,2,DRY,39.741474,-105.52298,20,F
2015-06-28,HOUR13,2,DRY,39.740132,-104.715858,20,M
2015-06-29,HOUR19,1,DRY,39.743736,-105.681597,45,M
2015-06-30,HOUR12,3,DRY,39.739791,-105.159158,27,M
2015-07-02,HOUR14,2,DRY,39.744067,-105.455807,24,M
2015-07-02,HOUR16,2,DRY,39.739791,-105.159158,26,F
2015-07-02,HOUR23,1,DRY,39.740474,-105.432701,36,M
2015-07-04,HOUR13,2,DRY,39.74013,-104.716046,45,M
2015-07-04,HOUR14,2,DRY,39.74635,-105.460842,38,M
2015-07-05,HOUR13,2,WET,39.741474,-105.52298,64,M
2015-07-06,HOUR18,1,WET,39.731258,-105.4267,22,M
2015-07-06,HOUR18,1,WET,39.731258,-105.4267,27,M
2015-07-07,HOUR21,1,DRY,39.738085,-104.421545,40,F
2015-07-08,HOUR6,1,WET,39.743289,-105.491531,19,F
2015-07-08,HOUR8,1,DRY,39.71269,-105.36629,73,M
2015-07-08,HOUR14,2,WET,39.712381,-105.193904,0,
2015-07-08,HOUR15,2,WET,39.744412,-105.488961,23,M
2015-07-08,HOUR15,2,WET,39.749013,-105.149395,29,M
2015-07-08,HOUR15,2,WET,39.739791,-105.159158,0,U
2015-07-08,HOUR17,1,WET,39.739069,-105.431988,25,M
2015-07-08,HOUR22,1,DRY,39.739718,-104.588825,35,M
2015-07-09,HOUR14,2,DRY,39.743847,-105.48102,0,
2015-07-09,HOUR16,2,WET,39.741713,-105.494888,46,F
2015-07-09,HOUR23,1,WET,39.716075,-105.191061,57,M
2015-07-10,HOUR21,1,WET,39.745627,-105.438458,47,M
2015-07-14,HOUR16,3,DRY,39.717548,-105.189868,18,F
2015-07-14,HOUR16,2,DRY,39.720853,-105.185972,41,M
2015-07-15,HOUR7,1,DRY,39.711525,-105.353338,69,F
2015-07-15,HOUR9,2,DRY,39.721171,-105.409726,0,
2015-07-15,HOUR14,2,DRY,39.748256,-105.671171,39,M
2015-07-16,HOUR11,2,DRY,39.736822,-105.162916,40,F
2015-07-16,HOUR21,2,DRY,39.709008,-105.286147,0,
2015-07-17,HOUR11,2,DRY,39.726676,-105.422064,45,M
2015-07-17,HOUR12,2,DRY,39.726676,-105.422064,55,M
2015-07-17,HOUR15,2,DRY,39.747832,-105.150303,28,M
2015-07-17,HOUR17,2,DRY,39.744412,-105.488961,54,M
2015-07-18,HOUR11,2,DRY,39.731258,-105.4267,75,M
2015-07-18,HOUR16,2,WET,39.737692,-105.431195,42,M
2015-07-20,HOUR6,1,DRY,39.715674,-105.385188,53,M
2015-07-20,HOUR6,1,DRY,39.715436,-105.383612,69,M
2015-07-22,HOUR10,2,DRY,39.721551,-105.41114,59,F
2015-07-23,HOUR5,2,DRY,39.716196,-105.397071,30,F
2015-07-23,HOUR21,1,DRY,39.720223,-105.405908,66,F
2015-07-24,HOUR15,1,DRY,39.740132,-104.711918,50,F
2015-07-24,HOUR15,2,DRY,39.719753,-105.40399,28,M
2015-07-25,HOUR14,2,DRY,39.721551,-105.41114,22,M
2015-07-25,HOUR15,2,DRY,39.744356,-105.446985,30,M
2015-07-26,HOUR12,2,DRY,39.730957,-105.170285,20,M
2015-07-26,HOUR16,2,DRY,39.720529,-105.69575,25,F
2015-07-27,HOUR22,1,DRY,39.710995,-105.31696,51,M
2015-07-30,HOUR10,2,DRY,39.734671,-105.165609,65,M
2015-07-30,HOUR17,2,DRY,39.713793,-105.192816,70,F
2015-07-30,HOUR23,2,DRY,39.739251,-105.159842,0,
2015-07-31,HOUR13,2,DRY,39.743847,-105.48102,58,F
2015-08-01,HOUR4,2,DRY,39.715392,-105.696536,29,M
2015-08-01,HOUR16,2,DRY,39.742778,-105.433144,46,M
2015-08-02,HOUR17,2,DRY,39.735403,-105.688537,37,F
2015-08-03,HOUR6,1,DRY,39.725183,-105.179311,28,F
2015-08-03,HOUR12,2,DRY,39.714665,-105.380376,26,F
2015-08-04,HOUR16,2,DRY,39.739403,-104.630789,22,M
2015-08-04,HOUR16,2,DRY,39.739403,-104.630789,22,M
2015-08-05,HOUR17,2,DRY,39.744124,-105.153748,48,M
2015-08-07,HOUR13,2,DRY,39.719504,-105.403037,0,
2015-08-08,HOUR15,2,DRY,39.721551,-105.41114,49,F
2015-08-08,HOUR15,2,DRY,39.732638,-105.427347,69,F
2015-08-08,HOUR17,1,WET,39.713422,-105.30771,34,M
2015-08-08,HOUR18,1,DRY,39.712381,-105.193904,23,F
2015-08-10,HOUR7,2,DRY,39.740037,-104.682386,26,F
2015-08-10,HOUR16,2,DRY,39.742704,-104.736734,63,M
2015-08-12,HOUR7,1,DRY,39.712484,-105.193829,44,M
2015-08-13,HOUR15,2,DRY,39.743847,-105.48102,70,F
2015-08-14,HOUR17,2,DRY,39.743847,-105.48102,40,F
2015-08-14,HOUR21,1,DRY,39.721171,-105.409726,28,M
2015-08-14,HOUR23,1,DRY,39.715436,-105.383612,52,F
2015-08-15,HOUR3,1,DRY,39.74013,-104.716046,0,
2015-08-16,HOUR10,2,DRY,39.735567,-105.164488,36,F
2015-08-16,HOUR10,2,DRY,39.744124,-105.153748,56,M
2015-08-17,HOUR1,1,WET,39.735029,-105.165161,44,M
2015-08-17,HOUR14,1,WET,39.729987,-105.425772,17,F
2015-08-17,HOUR20,1,DRY,39.737692,-105.431195,27,F
2015-08-18,HOUR13,1,DRY,39.744583,-105.536492,53,M
2015-08-18,HOUR16,2,DRY,39.739791,-105.159158,17,M
2015-08-18,HOUR17,1,DRY,39.739589,-104.62993,71,M
2015-08-18,HOUR21,1,DRY,39.744436,-105.485949,21,F
2015-08-21,HOUR13,2,DRY,39.712991,-105.193447,57,M
2015-08-21,HOUR13,2,DRY,39.720028,-104.239827,22,M
2015-08-22,HOUR15,1,DRY,39.719753,-105.40399,31,M
2015-08-23,HOUR17,1,DRY,39.739438,-104.566927,47,F
2015-08-23,HOUR17,1,DRY,39.738838,-104.535315,18,M
2015-08-25,HOUR7,2,DRY,39.713493,-105.193053,44,M
2015-08-25,HOUR7,2,DRY,39.725858,-105.178271,50,M
2015-08-27,HOUR1,2,DRY,39.745073,-105.472614,16,M
2015-08-27,HOUR20,2,DRY,39.717905,-105.189549,43,M
2015-08-28,HOUR0,1,DRY,39.709206,-105.289807,23,M
2015-08-28,HOUR9,2,DRY,39.738236,-104.494995,31,F
2015-08-29,HOUR22,1,DRY,39.709101,-105.287977,29,M
2015-08-30,HOUR13,3,DRY,39.71381,-105.696783,20,M
2015-08-30,HOUR17,2,DRY,39.739931,-104.607227,0,U
2015-08-30,HOUR23,2,DRY,39.708501,-105.196869,21,M
2015-08-31,HOUR10,1,DRY,39.713879,-105.309459,24,F
2015-08-31,HOUR17,2,WET,39.72492,-105.179715,30,M
2015-09-01,HOUR11,1,DRY,39.744354,-105.434957,43,M
2015-09-01,HOUR20,2,DRY,39.738069,-104.415168,0,U
2015-09-02,HOUR18,2,DRY,39.746602,-105.462678,27,M
2015-09-03,HOUR19,2,DRY,39.739931,-104.607227,0,U
2015-09-05,HOUR17,2,DRY,39.722073,-105.412836,50,M
2015-09-06,HOUR16,2,DRY,39.739791,-105.159158,19,M
2015-09-07,HOUR14,1,WET,39.731258,-105.4267,33,F
2015-09-08,HOUR13,2,DRY,39.730604,-105.17073,28,M
2015-09-08,HOUR16,2,DRY,39.730957,-105.170285,46,F
2015-09-08,HOUR16,2,DRY,39.733747,-105.166764,35,M
2015-09-11,HOUR13,2,DRY,39.708501,-105.196869,27,F
2015-09-12,HOUR23,1,DRY,39.714325,-105.192405,41,M
2015-09-14,HOUR14,2,DRY,39.739791,-105.159158,31,F
2015-09-14,HOUR15,3,DRY,39.721881,-105.1844,70,M
2015-09-16,HOUR16,2,DRY,39.744655,-105.487461,29,M
2015-09-17,HOUR7,2,DRY,39.739791,-105.159158,32,F
2015-09-18,HOUR6,2,DRY,39.749898,-105.667087,45,M
