System Code,Rd_Number,Rd_Section,Crash Date,Crash Time,Latitude,Longitude,Crash Type,Total Vehicles,Weather Condition,TU-1 Age,TU-1 Sex 
Interstate Highway,070A,313.000,1/18/2023,13:18:00,39.7289,-104.27387,Sideswipe Same Direction,3.0,Snow,47.0,M
Interstate Highway,070A,313.000,1/18/2023,13:18:00,39.7289,-104.27387,Rear-End,4.0,Snow,29.0,M
Interstate Highway,070A,313.045,1/18/2023,13:30:00,39.72849,-104.27212,Sideswipe Same Direction,2.0,Blowing Snow,69.0,M
Interstate Highway,070A,313.045,1/18/2023,13:30:00,39.72864,-104.27207,Sideswipe Same Direction,4.0,Blowing Snow,43.0,M
Interstate Highway,070A,313.045,1/18/2023,13:30:00,39.72848,-104.2722,Sideswipe Same Direction,2.0,Blowing Snow,44.0,M
Interstate Highway,070A,313.045,1/18/2023,13:30:00,39.72874,-104.27258,Sideswipe Same Direction,3.0,Blowing Snow,56.0,M
Interstate Highway,070A,313.045,1/18/2023,13:30:00,39.72825,-104.27174,Sideswipe Same Direction,2.0,Blowing Snow,24.0,M
Interstate Highway,070A,313.016,1/18/2023,13:30:00,39.72848,-104.27271,Sideswipe Same Direction,2.0,Blowing Snow,35.0,M
Interstate Highway,070A,291.235,1/18/2023,14:30:00,39.74014,-104.67804,Overturning/Rollover,1.0,Snow,29.0,F
Interstate Highway,070A,313.376,1/18/2023,15:30:00,39.72685,-104.26646,Overturning/Rollover,1.0,Blowing Snow,38.0,M
Interstate Highway,070A,260.609,1/18/2023,17:18:00,39.72023,-105.18765,Sideswipe Same Direction,2.0,Clear,27.0,M
Interstate Highway,070A,290.000,1/18/2023,18:03:00,39.7400909,-104.6993598,Parked Motor Vehicle,2.0,Snow,29.0,F
Interstate Highway,070A,288.000,1/19/2023,07:15:00,39.7428829,-104.7365494,Rear-End,2.0,Clear,26.0,M
Interstate Highway,070A,245.619,1/19/2023,11:30:00,39.72981,-105.42545,Concrete Highway Barrier,2.0,Cloudy,32.0,M
Interstate Highway,070A,293.900,1/19/2023,16:00:00,39.7399493,-104.6293092,Vehicle Debris or Cargo,1.0,Clear,49.0,M
Interstate Highway,070A,316.732,1/21/2023,10:10:00,39.71111,-104.20954,Tree,1.0,Snow,37.0,M
Interstate Highway,070A,243.25,1/22/2023,10:10:00,39.74614,-105.46581,Sideswipe Same Direction,2.0,Clear,29.0,F
Interstate Highway,070A,241.21,1/23/2023,07:55:00,39.74271,-105.49279,Concrete Highway Barrier,1.0,Cloudy,29.0,M
Interstate Highway,070A,261.03,1/24/2023,15:00:00,39.72567,-105.18252,Ground,1.0,Clear,54.0,F
Interstate Highway,070A,315.389,1/25/2023,09:00:00,39.71801,-104.23073,Rear-End,3.0,Blowing Snow,62.0,M
Interstate Highway,070A,315.996,1/25/2023,09:25:00,39.71521,-104.22056,Guardrail Face,1.0,Snow,30.0,M
Interstate Highway,070A,240.465,1/26/2023,20:00:00,39.74029,-105.5056,Concrete Highway Barrier,1.0,Clear,39.0,M
Interstate Highway,070A,245.57,1/27/2023,07:05:00,39.73039,-105.42597,Rear-End,2.0,Clear,20.0,M
Interstate Highway,070A,260.631,1/27/2023,16:38:00,39.72137,-105.18505,Rear-End,3.0,Clear,,
Interstate Highway,070A,260.558,1/27/2023,16:55:00,39.72071,-105.18614,Rear-End,2.0,Clear,23.0,M
Interstate Highway,070A,228.00,1/28/2023,14:50:00,39.71536,-105.6965,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,228.00,1/29/2023,13:43:00,39.71548,-105.69658,Rear-End,2.0,Clear,17.0,F
Interstate Highway,070A,244.625,1/30/2023,16:15:00,39.74306,-105.43322,Other Non-Collision,1.0,Snow,31.0,M
Interstate Highway,070A,298.000,1/30/2023,23:27:00,39.73927,-104.5552,Embankment,1.0,Snow,41.0,M
Interstate Highway,070A,313.000,1/31/2023,04:45:00,39.72807,-104.27204,Embankment,1.0,Blowing Snow,23.0,F
Interstate Highway,070A,303.000,1/31/2023,08:20:00,39.73835,-104.45437,Overturning/Rollover,1.0,Blowing Snow,23.0,M
Interstate Highway,070A,247.00,1/31/2023,13:50:00,39.72291,-105.4151,Rear-End,2.0,Clear,41.0,M
Interstate Highway,070A,245.20,2/3/2023,07:21:00,39.7351,-105.42894,Rear-End,2.0,Clear,52.0,M
Interstate Highway,070A,260.75,2/3/2023,17:27:00,39.7225,-105.18329,Rear-End,2.0,Clear,50.0,M
Interstate Highway,070A,230.82,2/4/2023,09:50:00,39.74887,-105.67013,Rear-End,2.0,Clear,39.0,M
Interstate Highway,070A,240.25,2/4/2023,14:17:00,39.74043,-105.49849,Sideswipe Same Direction,2.0,Clear,27.0,M
Interstate Highway,070A,240.853,2/4/2023,14:17:00,39.74043,-105.49849,Sideswipe Same Direction,2.0,Clear,27.0,M
Interstate Highway,070A,154.200,2/4/2023,17:00:00,39.71102,-106.70707,Rear-End,2.0,Clear,20.0,M
Interstate Highway,070A,261.03,2/5/2023,02:08:00,39.725314,-105.179109,Concrete Highway Barrier,1.0,Clear,26.0,M
Frontage Road,070A,289.300,2/8/2023,07:00:00,39.73921,-104.71329,Rear-End,2.0,Clear,20.0,F
Interstate Highway,070A,304.000,2/8/2023,09:50:00,39.73839,-104.42536,Rear-End,2.0,Clear,63.0,M
Interstate Highway,070A,263.239,2/8/2023,17:53:00,39.7471,-105.1508,Rear-End,3.0,Clear,76.0,M
Interstate Highway,070A,238.500,2/10/2023,06:40:00,39.747,-105.544,Sideswipe Same Direction,2.0,Clear,56.0,M
Interstate Highway,070A,317.000,2/11/2023,11:00:00,39.70887,-104.20369,Wild Animal,1.0,Clear,64.0,M
Interstate Highway,070A,288.300,2/11/2023,16:06:00,39.74038,-104.72618,Overturning/Rollover,1.0,Clear,54.0,F
Frontage Road,070A,310.312,2/11/2023,20:35:00,39.73311,-104.32133,Embankment,1.0,Clear,19.0,F
Interstate Highway,070A,240.176,2/12/2023,23:51:00,39.74129,-105.51072,Concrete Highway Barrier,1.0,Clear,36.0,M
Interstate Highway,070A,262.571,2/13/2023,14:32:00,39.74359,-105.15501,Overtaking Turn,3.0,Clear,33.0,M
Interstate Highway,070A,305.200,2/15/2023,11:45:00,39.73835,-104.41877,Rear-End,4.0,Blowing Snow,,
Interstate Highway,070A,255.00,2/15/2023,15:50:00,39.70846,-105.28242,Sideswipe Same Direction,2.0,Snow,39.0,F
Interstate Highway,070A,300.900,2/15/2023,15:51:00,39.73827,-104.497913,Overturning/Rollover,1.0,Snow,45.0,M
Interstate Highway,070A,312.000,2/15/2023,21:20:00,39.72936,-104.28888,Delineator/Milepost,1.0,Blowing Snow,35.0,M
Interstate Highway,070A,290.000,2/15/2023,23:11:00,39.74022,-104.69933,Concrete Highway Barrier,1.0,Blowing Snow,41.0,M
Interstate Highway,070A,245.160,2/16/2023,12:30:00,39.73565,-105.42962,Sideswipe Same Direction,2.0,Clear,55.0,M
Frontage Road,070A,291.222,2/17/2023,13:40:00,39.73954,-104.67827,Broadside,2.0,Clear,36.0,M
Interstate Highway,070A,289.164,2/17/2023,23:10:00,39.73954,-104.71594,Approach Turn,2.0,Clear,29.0,M
Interstate Highway,070A,289.500,2/19/2023,18:58:00,39.74013,-104.70984,Vehicle Debris or Cargo,2.0,Clear,,
Interstate Highway,070A,352.349,2/20/2023,04:30:00,39.73842,-104.41453,Guardrail Face,1.0,Clear,45.0,M
Interstate Highway,070A,252.927,2/20/2023,05:55:00,39.7129,-105.30547,Concrete Highway Barrier,2.0,Blowing Snow,29.0,M
Interstate Highway,070A,242.204,2/20/2023,13:00:00,39.74492,-105.47353,Rear-End,2.0,Clear,43.0,M
Interstate Highway,070A,253.05,2/20/2023,15:17:00,39.71233,-105.30335,Rear-End,4.0,Clear,42.0,M
Interstate Highway,070A,242.398,2/20/2023,16:59:00,39.74503,-105.47265,Rear-End,2.0,Cloudy,29.0,F
Interstate Highway,070A,262.151,2/21/2023,09:15:00,39.73612,-105.16426,Rear-End,3.0,Clear,66.0,M
Interstate Highway,070A,262.571,2/21/2023,15:35:00,39.7396,-105.1586,Broadside,2.0,Clear,18.0,M
Interstate Highway,070A,259.602,2/21/2023,19:51:00,39.7098,-105.1957,Concrete Highway Barrier,1.0,Clear,63.0,M
Interstate Highway,070A,240.500,2/22/2023,04:03:00,39.74025,-105.50448,Concrete Highway Barrier,1.0,Snow,31.0,M
Interstate Highway,070A,242.177,2/22/2023,09:55:00,39.74452,-105.47734,Guardrail Face,1.0,Blowing Snow,64.0,M
Interstate Highway,070A,241.500,2/22/2023,11:58:00,39.744,-105.483,Rear-End,2.0,Blowing Snow,36.0,M
Interstate Highway,070A,228.401,2/23/2023,08:15:00,39.72292,-105.6954,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,312.000,2/23/2023,21:31:00,39.72969,-104.2922,Guardrail Face,3.0,Snow,46.0,M
Interstate Highway,070A,245.114,2/24/2023,07:55:00,39.73631,-105.42994,Rear-End,2.0,Clear,65.0,M
Interstate Highway,070A,245.288,2/24/2023,08:00:00,39.73416,-105.42817,Rear-End,2.0,Clear,31.0,M
Interstate Highway,070A,244.400,2/24/2023,19:14:00,39.7424,-105.4329,Concrete Highway Barrier,1.0,Clear,32.0,M
Interstate Highway,070A,227.995,2/25/2023,13:15:00,39.71663,-105.69637,Rear-End,2.0,Clear,33.0,F
Interstate Highway,070A,288.515,2/25/2023,23:15:00,39.74097,-104.731325,Sideswipe Same Direction,3.0,Clear,25.0,F
Interstate Highway,070A,246.763,2/26/2023,11:00:00,39.72056,-105.40654,Rear-End,2.0,Clear,20.0,F
Interstate Highway,070A,260.97,2/27/2023,14:50:00,39.72486,-105.18042,Rear-End,3.0,Clear,56.0,M
Interstate Highway,070A,260.00,2/27/2023,14:55:00,39.714325,-105.192405,Sideswipe Same Direction,2.0,Clear,39.0,M
Interstate Highway,070A,228.000,2/28/2023,09:37:00,39.7265,-105.6944,Sideswipe Same Direction,3.0,Snow,57.0,M
Interstate Highway,070A,261.841,2/28/2023,10:47:00,39.73318,-105.16756,Sideswipe Same Direction,2.0,Clear,21.0,M
Interstate Highway,070A,261.828,2/28/2023,13:53:00,39.73301,-105.16758,Rear-End,2.0,Cloudy,27.0,M
Interstate Highway,070A,305.300,3/1/2023,01:18:00,39.7381,-104.41564,Sideswipe Same Direction,2.0,Clear,20.0,M
Interstate Highway,070A,244.715,3/1/2023,20:33:00,39.7417,-105.43314,Rear-End,2.0,Snow,70.0,M
Interstate Highway,070A,300.491,3/1/2023,23:00:00,39.73822,-104.50513,Overturning/Rollover,1.0,Clear,37.0,F
Interstate Highway,070A,240.75,3/2/2023,15:37:00,39.74233,-105.49381,Vehicle Debris or Cargo,2.0,Clear,36.0,M
Interstate Highway,070A,289.164,3/3/2023,06:55:00,39.73956,-104.71598,Broadside,2.0,Clear,53.0,M
Interstate Highway,070A,246.600,3/3/2023,08:56:00,39.7214,-105.4098,Rear-End,2.0,Cloudy,37.0,M
Frontage Road,070A,289.284,3/5/2023,10:38:00,39.73792,-104.71386,Approach Turn,3.0,Clear,27.0,M
Interstate Highway,070A,298.00,3/6/2023,07:30:00,39.73948,-104.55238,Sideswipe Same Direction,2.0,Clear,29.0,M
Interstate Highway,070A,253.978,3/6/2023,08:35:00,39.70941,-105.2865,Sideswipe Same Direction,2.0,Clear,38.0,M
Frontage Road,070A,291.222,3/7/2023,17:24:00,39.73939,-104.67837,Broadside,2.0,Clear,43.0,F
Interstate Highway,070A,315.100,3/7/2023,19:20:00,39.71914,-104.23371,Wild Animal,1.0,Clear,53.0,F
Interstate Highway,070A,260.866,3/9/2023,11:41:00,39.72359,-105.1817,Rear-End,2.0,Clear,74.0,F
Interstate Highway,070A,254.197,3/9/2023,14:54:00,39.70856,-105.2826,Guardrail Face,1.0,Clear,27.0,F
Interstate Highway,070A,291.000,3/11/2023,17:00:00,39.74027,-104.68241,Guardrail Face,1.0,Clear,25.0,M
Interstate Highway,070A,229.865,3/14/2023,11:00:00,39.74129,-105.68455,Sideswipe Same Direction,1.0,Clear,71.0,M
Interstate Highway,070A,248.364,3/14/2023,19:47:00,39.7149,-105.37765,Guardrail Face,1.0,Clear,48.0,M
Interstate Highway,070A,289.05,3/15/2023,05:40:00,39.74047,-104.71825,Sideswipe Same Direction,2.0,Clear,65.0,M
Interstate Highway,070A,227.951,3/15/2023,16:40:00,39.71601,-105.69642,Rear-End,5.0,Clear,31.0,M
Interstate Highway,070A,249.23,3/16/2023,06:45:00,39.71249,-105.36392,Sideswipe Same Direction,2.0,Cloudy,27.0,F
Interstate Highway,070A,294.000,3/16/2023,07:15:00,39.74029,-104.62572,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,306.410,3/16/2023,07:30:00,39.7361,-104.39476,Rear-End,2.0,Clear,17.0,F
Interstate Highway,070A,305.990,3/16/2023,07:50:00,39.73805,-104.40259,Fence,1.0,Clear,21.0,M
Interstate Highway,070A,293.000,3/16/2023,08:15:00,39.73884,-104.64487,Sideswipe Same Direction,2.0,Clear,56.0,M
Interstate Highway,070A,304.000,3/16/2023,11:00:00,39.73815,-104.44015,Guardrail End,1.0,Clear,45.0,M
Interstate Highway,070A,289.154,3/17/2023,15:15:00,39.7408,-104.71649,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,262.571,3/18/2023,17:58:00,39.73983,-105.15916,Rear-End,2.0,Clear,61.0,M
Interstate Highway,070A,248.005,3/20/2023,18:50:00,39.71544,-105.38352,Sideswipe Same Direction,2.0,Snow,27.0,F
Interstate Highway,070A,298.15,3/21/2023,15:03:00,39.73896,-104.54946,Rear-End,3.0,Clear,,
Interstate Highway,070A,227.615,3/22/2023,08:45:00,39.71114,-105.69736,Sideswipe Same Direction,3.0,Cloudy,36.0,M
Frontage Road,070A,291.222,3/22/2023,10:35:00,39.73962,-104.67833,Broadside,2.0,Clear,20.0,M
Interstate Highway,070A,227.524,3/22/2023,20:15:00,39.7098,-105.6976,Concrete Highway Barrier,3.0,Snow,33.0,M
Interstate Highway,070A,259.803,3/24/2023,00:34:00,39.71312,-105.19572,Head-On,2.0,Clear,21.0,M
Interstate Highway,070A,296.218,3/24/2023,06:40:00,39.73999,-104.5848,Guardrail Face,1.0,Snow,37.0,M
Interstate Highway,070A,241.000,3/24/2023,14:33:00,39.74057,-105.49767,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,288.094,3/25/2023,04:00:00,39.74203,-104.73577,Guardrail End,1.0,Snow,26.0,F
Interstate Highway,070A,261.000,3/27/2023,03:00:00,39.72492,-105.179715,Guardrail Face,1.0,Blowing Snow,43.0,M
Interstate Highway,070A,293.000,3/27/2023,03:45:00,39.73814,-104.63831,Overturning/Rollover,1.0,Blowing Snow,62.0,M
Interstate Highway,070A,291.000,3/27/2023,07:30:00,39.74021,-104.68227,Cable Rail,1.0,Blowing Snow,26.0,M
Interstate Highway,070A,316.100,3/27/2023,07:50:00,39.71477,-104.21845,Fence,1.0,Snow,41.0,M
Interstate Highway,070A,307.410,3/27/2023,10:50:00,39.73289,-104.37732,Guardrail Face,1.0,Blowing Snow,26.0,M
Interstate Highway,070A,298.000,3/27/2023,11:00:00,39.73913,-104.55051,Other Non-Collision,1.0,Blowing Snow,49.0,M
Interstate Highway,070A,306.000,3/27/2023,11:00:00,39.73683,-104.40298,Rear-End,2.0,Snow,25.0,F
Interstate Highway,070A,246.899,3/27/2023,16:45:00,39.72003,-105.4039,Embankment,1.0,Snow,51.0,M
Interstate Highway,070A,261.650,3/28/2023,15:55:00,39.7309,-105.1719,Sideswipe Same Direction,2.0,Clear,44.0,M
Interstate Highway,070A,240.50,3/28/2023,21:50:00,39.74031,-105.50491,Guardrail Face,2.0,Clear,19.0,M
Interstate Highway,070A,239.990,3/29/2023,,39.74094,-105.51536,Concrete Highway Barrier,1.0,Snow,,
Interstate Highway,070A,289.000,3/31/2023,14:00:00,39.74013,-104.72015,Sideswipe Same Direction,2.0,Clear,49.0,M
Interstate Highway,070A,262.00,3/31/2023,14:57:00,39.73467,-105.16561,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,261.000,4/1/2023,06:20:00,39.72492,-105.17972,Overturning/Rollover,1.0,Clear,34.0,M
Interstate Highway,070A,244.938,4/1/2023,15:40:00,39.73856,-105.43161,Rear-End,2.0,Clear,,
Interstate Highway,070A,291.000,4/4/2023,06:50:00,39.73989,-104.68218,Sideswipe Same Direction,2.0,Blowing Snow,35.0,M
Interstate Highway,070A,289.164,4/4/2023,07:28:00,39.74089,-104.71613,Sideswipe Same Direction,2.0,Snow,,
Interstate Highway,070A,301.100,4/4/2023,07:50:00,39.73848,-104.49434,Sideswipe Same Direction,2.0,Snow,26.0,F
Interstate Highway,070A,241.095,4/4/2023,08:10:00,39.74205,-105.49432,Guardrail Face,1.0,Snow,35.0,M
Interstate Highway,070A,245.072,4/4/2023,09:30:00,39.73677,-105.43049,Other Non-Collision,4.0,Snow,51.0,M
Interstate Highway,070A,228.766,4/4/2023,12:40:00,39.72762,-105.69381,Rear-End,2.0,Snow,59.0,M
Interstate Highway,070A,230.859,4/5/2023,09:25:00,39.74916,-105.6695,Ditch,1.0,Clear,51.0,M
Interstate Highway,070A,247.118,4/5/2023,09:50:00,39.71792,-105.40016,Overturning/Rollover,1.0,Clear,16.0,M
Interstate Highway,070A,244.676,4/6/2023,11:56:00,39.7423,-105.4332,Sideswipe Same Direction,2.0,Clear,35.0,F
Interstate Highway,070A,262.600,4/6/2023,17:18:00,39.7398143,-105.158383,Sideswipe Same Direction,2.0,Clear,24.0,F
Interstate Highway,070A,261.404,4/7/2023,22:53:00,39.72853,-105.17377,Guardrail Face,1.0,Clear,61.0,M
Interstate Highway,070A,240.500,4/8/2023,05:32:00,39.740342,-105.504974,Concrete Highway Barrier,1.0,Clear,42.0,F
Interstate Highway,070A,246.589,4/10/2023,11:30:00,39.72117,-105.40986,Overhead Structure (Bridge),1.0,Clear,51.0,M
Interstate Highway,070A,316.100,4/10/2023,17:30:00,39.71502,-104.21921,Fence,1.0,Clear,37.0,M
Interstate Highway,070A,244.869,4/14/2023,11:40:00,39.73951,-105.4322,Concrete Highway Barrier,1.0,Cloudy,22.0,F
Interstate Highway,070A,254.10,4/14/2023,16:45:00,39.70896,-105.2847,Rear-End,2.0,Snow,62.0,M
Interstate Highway,070A,245.468,4/15/2023,00:49:00,39.7317222,-105.4268083,Concrete Highway Barrier,1.0,Snow,33.0,M
Frontage Road,070A,291.222,4/15/2023,01:28:00,39.73957,-104.67828,Broadside,2.0,Clear,34.0,M
Interstate Highway,070A,307.000,4/15/2023,06:15:00,39.73403,-104.38363,Guardrail Face,1.0,Clear,38.0,M
Interstate Highway,070A,240.906,4/15/2023,12:40:00,39.74063,-105.49754,Sideswipe Same Direction,2.0,Clear,27.0,F
Interstate Highway,070A,296.55,4/16/2023,22:59:00,39.73964,-104.57869,Overtaking Turn,2.0,Clear,24.0,M
Interstate Highway,070A,287.719,4/17/2023,09:12:00,39.74516,-104.740832,Sideswipe Same Direction,2.0,Clear,73.0,M
Interstate Highway,070A,297.219,4/17/2023,10:50:00,39.73976,-104.56638,Parked Motor Vehicle,2.0,Clear,,
Interstate Highway,070A,289.000,4/18/2023,23:49:00,39.74011,-104.7203,Cable Rail,1.0,Clear,33.0,F
Interstate Highway,070A,313.000,4/19/2023,16:38:00,39.72858,-104.27287,Rear-End,4.0,Dust,27.0,F
Frontage Road,070A,291.222,4/19/2023,17:55:00,39.73967,-104.67828,Rear-End,2.0,Clear,50.0,F
Interstate Highway,070A,239.500,4/22/2023,10:30:00,39.742959,-105.52759,Concrete Highway Barrier,1.0,Rain,39.0,M
Interstate Highway,070A,244.644,4/24/2023,22:41:00,39.74277,-105.43331,Concrete Highway Barrier,1.0,Rain,61.0,M
Interstate Highway,070A,228.231,4/25/2023,05:52:00,39.72069,-105.69613,Concrete Highway Barrier,1.0,Clear,48.0,M
Interstate Highway,070A,260.749,4/27/2023,13:39:00,39.72353,-105.1844,Guardrail End,1.0,Clear,31.0,F
Interstate Highway,070A,241.500,4/28/2023,07:00:00,39.744552,-105.48903,Concrete Highway Barrier,1.0,Clear,40.0,M
Interstate Highway,070A,260.599,4/28/2023,14:13:00,39.72031,-105.18742,Sideswipe Same Direction,3.0,Clear,33.0,F
Interstate Highway,070A,252.69,4/28/2023,16:19:00,39.71396,-105.30962,Guardrail Face,1.0,Clear,46.0,M
Interstate Highway,070A,261.60,4/28/2023,23:55:00,39.72839,-105.17436,Overturning/Rollover,1.0,Clear,28.0,M
Interstate Highway,070A,262.591,4/29/2023,18:45:00,39.74079,-105.16024,Curb,1.0,Clear,,
Interstate Highway,070A,262.192,5/1/2023,17:20:00,39.73658,-105.16374,Sideswipe Same Direction,2.0,Clear,49.0,M
Interstate Highway,070A,244.897,5/2/2023,18:46:00,39.739141,-105.431852,Guardrail Face,1.0,Rain,23.0,M
Interstate Highway,070A,288.313,5/3/2023,13:07:00,39.7401679,-104.730749,Overturning/Rollover,1.0,Clear,30.0,F
Interstate Highway,070A,261.927,5/3/2023,15:26:00,39.7342,-105.1667,Rear-End,2.0,Clear,38.0,M
Interstate Highway,070A,261.017,5/4/2023,16:30:00,39.72518,-105.17995,Rear-End,2.0,Rain,62.0,M
Interstate Highway,070A,259.940,5/4/2023,20:01:00,39.71355,-105.19353,Sideswipe Same Direction,2.0,Clear,40.0,F
Interstate Highway,070A,298.000,5/5/2023,15:30:00,39.73916,-104.55139,Rear-End,2.0,Dust,44.0,F
Interstate Highway,070A,298.953,5/5/2023,16:35:00,39.73909,-104.53431,Rear-End,2.0,Dust,69.0,F
Interstate Highway,070A,289.364,5/6/2023,15:27:00,39.74012,-104.71219,Sideswipe Same Direction,2.0,Clear,73.0,F
Interstate Highway,070A,300.00,5/7/2023,02:30:00,39.73838,-104.51477,Sideswipe Same Direction,2.0,Clear,19.0,M
Interstate Highway,070A,260.808,5/9/2023,19:57:00,39.725588,-105.182779,Guardrail Face,1.0,Cloudy,57.0,M
Interstate Highway,070A,244.555,5/10/2023,15:42:00,39.74394,-105.43399,Concrete Highway Barrier,1.0,Rain,27.0,M
Interstate Highway,070A,288.219,5/11/2023,10:30:00,39.74042,-104.73246,Concrete Highway Barrier,1.0,Rain,23.0,F
Interstate Highway,070A,261.400,5/11/2023,11:10:00,39.728567,-105.173887,Cable Rail,1.0,Rain,49.0,M
Interstate Highway,070A,305.519,5/11/2023,15:00:00,39.73811,-104.41245,Sideswipe Same Direction,2.0,Rain,47.0,M
Interstate Highway,070A,261.599,5/11/2023,21:47:00,39.73064,-105.17076,Embankment,1.0,Rain,23.0,M
Frontage Road,070A,288.138,5/11/2023,23:27:00,39.7397,-104.73486,Electrical/Utility Box,1.0,Rain,,
