SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,298.1,3/23/2018,1142.0,INJ,ON,NON-INTERSECTION,6,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739147,-104.550079,66,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,297.0,3/23/2018,1833.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739484,-104.5705,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/24/2018,202.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.743855,-105.480957,24,F,ALCOHOL INVOLVED
INTERSTATE,70,A,246.3,3/24/2018,630.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.722842,-105.414896,38,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,3/24/2018,840.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741215,-105.495956,16,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.29,3/24/2018,1308.0,INJ,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.717907,-105.189544,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.2,3/25/2018,1500.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.720049,-105.695828,57,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,3/26/2018,2010.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,SNOWY,DAYLIGHT,39.741215,-105.495956,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,3/26/2018,2232.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,SNOWY,DARK-UNLIGHTED,39.746291,-105.460542,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.0,3/27/2018,132.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.739718,-104.58886,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,3/27/2018,600.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.743855,-105.480957,38,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.09,3/27/2018,650.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DARK-UNLIGHTED,39.738081,-104.419716,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.36,3/27/2018,829.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,WET,DAYLIGHT,39.74682,-105.543692,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.35,3/27/2018,832.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,WET,DAYLIGHT,39.746871,-105.543854,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.15,3/28/2018,2221.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,ICY,DARK-UNLIGHTED,39.719275,-105.695946,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,315.3,3/29/2018,603.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.718307,-104.232942,48,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,3/29/2018,850.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741308,-105.513778,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.14,3/29/2018,1720.0,PDO,ON,RAMP,3,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.740134,-104.716223,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.01,3/29/2018,1825.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.719099,-105.401926,27,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,307.4,3/30/2018,545.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.732865,-104.377488,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,293.0,3/31/2018,710.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAWN OR DUSK,39.738611,-104.644946,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,302.0,3/31/2018,815.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738212,-104.477099,66,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.5,4/2/2018,0.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.746633,-105.675263,58,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,295.7,4/2/2018,530.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739788,-104.594368,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.1,4/2/2018,550.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.736441,-105.430189,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.81,4/2/2018,712.0,PDO,ON,RAMP,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.712453,-105.193853,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.39,4/2/2018,816.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.740132,-104.711868,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.8,4/4/2018,1528.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.742105,-105.156266,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.6,4/6/2018,2149.0,INJ,ON,RAMP,2,STRAIGHT ON-LEVEL,SNOWY,DARK-UNLIGHTED,39.725462,-105.694373,61,M,ALCOHOL INVOLVED
INTERSTATE,70,A,228.1,4/6/2018,2205.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DARK-LIGHTED,39.718502,-105.696065,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.16,4/10/2018,507.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.740135,-104.715894,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.0,4/13/2018,2010.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.740037,-104.682376,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.75,4/14/2018,2233.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.746248,-105.465723,22,M,ALCOHOL INVOLVED
INTERSTATE,70,A,252.4,4/15/2018,940.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.713081,-105.314528,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.01,4/16/2018,1715.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724988,-105.179612,16,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,293.1,4/18/2018,1440.0,INJ,OFF LEFT,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.738406,-104.643247,31,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.6,4/19/2018,1400.0,PDO,OFF RIGHT,AT INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.715335,-105.391639,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.95,4/20/2018,730.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.714018,-105.192655,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.1,4/20/2018,1350.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.71569,-105.191362,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.3,4/21/2018,334.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET W/VIS ICY ROAD TREATMENT,DARK-UNLIGHTED,39.711111,-105.298789,47,M,RX/MEDICATION/DRUGS
INTERSTATE,70,A,305.0,4/21/2018,430.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SLUSHY,DARK-UNLIGHTED,39.738085,-104.421388,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,297.0,4/21/2018,656.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SLUSHY,DAYLIGHT,39.739484,-104.5705,31,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,4/22/2018,1410.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.9,4/24/2018,445.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAWN OR DUSK,39.733421,-105.167182,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.0,4/24/2018,1626.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.744123,-105.153749,60,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.03,4/24/2018,1744.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.712357,-105.303592,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.03,4/24/2018,1830.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.74013,-104.718033,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.49,4/25/2018,715.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740107,-104.726915,16,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,289.28,4/26/2018,619.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740138,-104.713883,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.6,4/27/2018,435.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.709828,-105.195844,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.25,4/28/2018,22.0,INJ,OFF RIGHT,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.711342,-105.299678,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.52,4/28/2018,1810.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.713993,-105.312705,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.99,4/29/2018,1730.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.709023,-105.286326,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,297.2,4/30/2018,720.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739436,-104.566828,37,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,307.1,5/1/2018,705.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.733712,-104.382976,53,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,5/1/2018,1107.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.734373,-105.165983,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.04,5/2/2018,945.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.737184,-105.430803,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,153.9,5/3/2018,645.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.710715,-106.711504,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.1,5/3/2018,645.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,SLUSHY,DAWN OR DUSK,39.718186,-105.400367,65,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.5,5/3/2018,715.0,PDO,OFF LEFT,RAMP,1,CURVE ON-GRADE,WET,DAYLIGHT,39.740108,-104.72675,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.2,5/3/2018,855.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.744888,-105.457318,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,153.5,5/4/2018,1140.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.708025,-106.718361,46,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.0,5/4/2018,1451.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740176,-104.664077,63,M,RX/MEDICATION/DRUGS
INTERSTATE,70,A,292.0,5/4/2018,1512.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740176,-104.664077,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.75,5/5/2018,330.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740111,-104.705273,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.07,5/7/2018,1545.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.743477,-105.682043,52,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,313.0,5/8/2018,1100.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.728312,-104.273081,74,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.09,5/8/2018,1438.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.745177,-105.152565,40,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.0,5/11/2018,1002.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740128,-104.718526,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.71,5/11/2018,2323.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DARK-LIGHTED,39.711289,-105.194715,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.3,5/13/2018,21.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DARK-UNLIGHTED,39.712303,-105.362614,22,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.9,5/13/2018,734.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.715701,-105.385588,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.71,5/15/2018,328.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.745025,-105.538159,64,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,153.7,5/15/2018,620.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.70995,-106.715141,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,5/17/2018,1326.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741308,-105.513778,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.5,5/17/2018,1520.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.729498,-105.172306,74,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.97,5/20/2018,1816.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.743781,-105.533208,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,290.0,5/22/2018,1000.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740096,-104.700694,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,5/23/2018,215.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.719178,-105.402112,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,5/24/2018,1739.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739896,-105.159024,50,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.0,5/25/2018,1405.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740176,-104.664077,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.09,5/25/2018,1650.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.745177,-105.152565,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.8,5/26/2018,948.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.744034,-105.484384,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.19,5/26/2018,1210.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.735328,-105.429269,72,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,5/26/2018,1340.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.725703,-105.420643,56,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,316.0,5/26/2018,1415.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.715201,-104.22057,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,309.0,5/28/2018,1539.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.733891,-104.348119,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.85,5/30/2018,0.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.711231,-105.352479,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,250.15,5/30/2018,20.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.708528,-105.347932,58,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.5,5/30/2018,600.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.745222,-105.47048,44,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.98,5/30/2018,1440.0,INJ,OFF IN MEDIAN,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712588,-105.304481,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.97,5/30/2018,1442.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712634,-105.304659,25,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.7,5/31/2018,1518.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.711156,-105.194818,68,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,6/1/2018,1252.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.734373,-105.165983,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,314.1,6/1/2018,1930.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.723514,-104.25394,56,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.5,6/1/2018,1941.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.729498,-105.172306,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.2,6/1/2018,2110.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739671,-104.585188,63,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,302.0,6/2/2018,400.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.738212,-104.477099,45,M,ALCOHOL INVOLVED
INTERSTATE,70,A,245.7,6/2/2018,1220.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.728988,-105.42438,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.6,6/3/2018,1055.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.710905,-105.697271,92,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,6/3/2018,1452.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,60,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,288.2,6/4/2018,325.0,FAT,OFF AT TEE,AT INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740222,-104.734861,46,M,RX/MEDICATION/DRUGS
INTERSTATE,70,A,244.6,6/4/2018,1130.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.743377,-105.433465,74,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.88,6/4/2018,1428.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.73323,-105.167422,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.0,6/4/2018,1800.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.714575,-105.192224,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.5,6/5/2018,730.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.739746,-104.654376,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.5,6/6/2018,13.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.708499,-105.196871,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.15,6/6/2018,915.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.716247,-105.190931,44,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,289.28,6/6/2018,1530.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740138,-104.713883,70,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.03,6/6/2018,2345.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.717419,-105.696231,28,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,302.2,6/7/2018,1730.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738204,-104.473384,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.09,6/8/2018,49.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.708918,-105.284498,68,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.0,6/8/2018,550.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAWN OR DUSK,39.713418,-105.367857,50,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,6/8/2018,1143.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,290.0,6/8/2018,1945.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740096,-104.700694,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.7,6/10/2018,1411.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.71554,-105.372108,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.17,6/11/2018,1551.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.734119,-104.325782,53,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.3,6/12/2018,806.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.711287,-106.705126,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.5,6/13/2018,1644.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739746,-104.654376,16,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,6/13/2018,1930.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.0,6/14/2018,1543.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740037,-104.682376,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.1,6/15/2018,1920.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.748676,-105.547626,53,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,6/16/2018,1147.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739896,-105.159024,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,6/16/2018,1610.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.741215,-105.495956,53,M,NO IMPAIRMENT SUSPECTED
