System Code,Rd_Number,Rd_Section,Crash Date,Crash Time,Latitude,Longitude,Crash Type,Total Vehicles,Weather Condition,TU-1 Age,TU-1 Sex 
Interstate Highway,070A,239.674,2/5/2024,16:30:00,39.74047,-105.52013,Guardrail Face,1.0,Clear,21.0,M
Interstate Highway,070A,229.729,2/5/2024,17:12:00,39.73951,-105.68556,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,258.720,2/5/2024,18:28:00,39.73117,-105.16942,Approach Turn,2.0,Clear,20.0,F
Interstate Highway,070A,288.000,2/6/2024,17:09:00,39.74012,-104.71983,Rear-End,2.0,Clear,46.0,F
Frontage Road,070A,311.431,2/7/2024,15:27:00,39.73981,-104.73802,Light Pole/Utility Pole,1.0,Clear,50.0,M
Interstate Highway,070A,260.870,2/8/2024,17:43:00,39.72401,-105.181,Sideswipe Same Direction,2.0,Clear,20.0,M
Interstate Highway,070A,242.746,2/8/2024,22:03:00,39.74618,-105.4658,Guardrail Face,1.0,Clear,33.0,M
Interstate Highway,070A,290.383,2/9/2024,19:26:00,39.74045,-104.69198,Sideswipe Opposite Direction,2.0,Cloudy,24.0,M
Interstate Highway,070A,291.000,2/9/2024,19:30:00,39.74035,-104.68681,Other Non-Fixed Object Describe in Narrative),1.0,Clear,65.0,M
Interstate Highway,070A,308.114,2/10/2024,04:10:00,39.73336,-104.36436,Wild Animal,1.0,Clear,41.0,M
Interstate Highway,070A,261.798,2/10/2024,06:50:00,39.73275,-105.16804,Cable Rail,1.0,Snow,17.0,F
Interstate Highway,070A,308.132,2/10/2024,07:00:00,39.73336,-104.36406,Guardrail Face,1.0,Snow,65.0,M
Interstate Highway,070A,305.000,2/10/2024,07:15:00,39.73847,-104.4222,Guardrail Face,2.0,Snow,35.0,M
Interstate Highway,070A,304.955,2/10/2024,07:15:00,39.73848,-104.4222,Guardrail Face,2.0,Snow,35.0,M
Interstate Highway,070A,242.684,2/10/2024,07:59:00,39.74541,-105.46668,Sideswipe Same Direction,2.0,Snow,19.0,F
Interstate Highway,070A,248.881,2/10/2024,09:36:00,39.71431,-105.36946,Embankment,1.0,Cloudy,19.0,M
Interstate Highway,070A,314.41,2/11/2024,07:20:00,39.72212,-104.24857,Overturning/Rollover,1.0,Clear,43.0,F
Interstate Highway,070A,245.845,2/11/2024,12:15:00,39.72748,-105.4221,Rear-End,3.0,Cloudy,29.0,M
Interstate Highway,070A,246.248,2/12/2024,09:52:00,39.72332,-105.4159,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,288.100,2/13/2024,14:10:00,39.74218,-104.7352,Sideswipe Same Direction,2.0,Clear,26.0,M
Interstate Highway,070A,262.000,2/13/2024,18:04:00,39.73508,-105.1656,Sideswipe Same Direction,2.0,Clear,26.0,F
Interstate Highway,070A,261.871,2/14/2024,16:34:00,39.73345,-105.167128,Rear-End,3.0,Clear,49.0,M
Interstate Highway,070A,260.829,2/14/2024,17:13:00,39.72323,-105.1822,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,270.000,2/15/2024,06:50:00,39.74027,-105.06261,Rear-End,2.0,,,U
Interstate Highway,070A,296.315,2/16/2024,05:30:00,39.73992,-104.583,Guardrail Face,2.0,Snow,59.0,M
Interstate Highway,070A,288.300,2/16/2024,06:00:00,39.74024,-104.73106,Concrete Highway Barrier,2.0,Snow,28.0,M
Interstate Highway,070A,261.364,2/16/2024,18:00:00,39.72838,-105.17456,Cable Rail,1.0,Freezing Rain or Freezing Drizzle,17.0,F
Interstate Highway,070A,305.000,2/17/2024,07:05:00,39.73839,-104.4215,Rear-End,2.0,Clear,70.0,F
Interstate Highway,070A,239.855,2/17/2024,10:11:00,39.74087,-105.51618,Sideswipe Same Direction,2.0,Clear,38.0,M
Interstate Highway,070A,244.076,2/17/2024,10:13:00,39.74424,-105.44249,Parked Motor Vehicle,2.0,Clear,18.0,M
Interstate Highway,070A,230.643,2/17/2024,19:20:00,39.74755,-105.67291,Concrete Highway Barrier,1.0,Clear,22.0,M
Interstate Highway,070A,272.552,2/19/2024,06:30:00,39.71602,-105.39142,Head-On,2.0,Clear,36.0,M
Interstate Highway,070A,293.236,2/19/2024,16:00:00,39.73787,-104.6407,Other Non-Fixed Object Describe in Narrative),1.0,Clear,24.0,M
Interstate Highway,070A,243.567,2/19/2024,22:55:00,39.74353,-105.4511,Concrete Highway Barrier,1.0,Clear,55.0,M
Interstate Highway,070A,154.261,2/21/2024,05:50:00,39.7112,-106.70584,Wild Animal,1.0,Clear,62.0,F
Interstate Highway,070A,241.867,2/21/2024,14:22:00,39.74382,-105.48329,Rear-End,2.0,Clear,34.0,M
Interstate Highway,070A,260.000,2/22/2024,01:53:00,39.72087,-105.18634,Rear-End,2.0,Clear,41.0,M
Interstate Highway,070A,244.661,2/22/2024,10:33:00,39.74253,-105.43326,Concrete Highway Barrier,1.0,Clear,55.0,M
Interstate Highway,070A,294.80,2/23/2024,08:12:00,39.74023,-104.60994,Large Rocks or Boulder,1.0,Clear,49.0,F
Interstate Highway,070A,246.249,2/23/2024,08:15:00,39.72342,-105.4158,Rear-End,2.0,Clear,39.0,M
Interstate Highway,070A,253.439,2/23/2024,14:45:00,39.71072,-105.2962,Guardrail End,1.0,Clear,59.0,M
Interstate Highway,070A,244.835,2/24/2024,07:30:00,39.74002,-105.43235,Rear-End,2.0,Clear,70.0,M
Interstate Highway,070A,311.000,2/24/2024,10:40:00,39.73244,-104.30896,Parked Motor Vehicle,2.0,Clear,43.0,F
Interstate Highway,070A,244.815,2/24/2024,10:41:00,39.71597,-105.38734,Other Non-Fixed Object Describe in Narrative),1.0,Clear,27.0,M
Interstate Highway,070A,260.733,2/24/2024,15:35:00,39.72232,-105.18357,Rear-End,2.0,Clear,,
Interstate Highway,070A,260.732,2/24/2024,15:35:00,39.72232,-105.18357,Rear-End,2.0,Clear,26.0,M
Interstate Highway,070A,230.407,2/27/2024,09:08:00,39.74609,-105.67683,Cable Rail,1.0,Cloudy,27.0,M
Interstate Highway,070A,230.440,2/27/2024,09:15:00,39.74634,-105.67632,Rear-End,4.0,Snow,36.0,M
Interstate Highway,070A,292.907,2/27/2024,09:30:00,39.74023,-104.66451,Overturning/Rollover,1.0,Blowing Snow,20.0,M
Interstate Highway,070A,288.518,2/27/2024,10:15:00,39.74011,-104.72648,Guardrail Face,1.0,Blowing Snow,18.0,M
Interstate Highway,070A,316.000,2/27/2024,11:20:00,39.71744,-104.22814,Sideswipe Same Direction,2.0,Blowing Snow,20.0,M
Interstate Highway,070A,228.000,3/1/2024,17:00:00,39.71671,-105.69666,Rear-End,2.0,Clear,,
Interstate Highway,070A,291.036,3/2/2024,04:02:00,39.74001,-104.68173,Embankment,1.0,Clear,30.0,M
Interstate Highway,070A,261.678,3/2/2024,13:23:00,39.73151,-105.1696,Overturning/Rollover,1.0,Clear,43.0,F
Interstate Highway,070A,241.337,3/2/2024,15:08:00,39.7435,-105.49116,Rear-End,3.0,Clear,21.0,M
Interstate Highway,070A,241.18,3/2/2024,15:11:00,39.74254,-105.49316,Sideswipe Same Direction,2.0,Clear,22.0,M
Interstate Highway,070A,289.164,3/3/2024,15:25:00,39.74087,-104.716,Approach Turn,2.0,Clear,54.0,M
Interstate Highway,070A,261.83,3/4/2024,08:00:00,39.73331,-105.16802,Rear-End,4.0,Clear,23.0,F
Interstate Highway,070A,315.691,3/6/2024,17:19:00,39.71563,-104.22551,Rear-End,2.0,Clear,23.0,M
Interstate Highway,070A,260.397,3/6/2024,21:05:00,39.71935,-105.18862,Sideswipe Same Direction,2.0,Clear,80.0,F
Interstate Highway,070A,262.000,3/7/2024,10:26:00,39.73485,-105.16594,Rear-End,2.0,Clear,19.0,F
Frontage Road,070A,291.222,3/7/2024,15:35:00,39.73963,-104.67832,Broadside,2.0,Clear,60.0,M
Interstate Highway,070A,247.303,3/7/2024,19:27:00,39.71616,-105.397,Sideswipe Same Direction,2.0,Snow,25.0,M
Interstate Highway,070A,315.406,3/8/2024,05:23:00,39.71765,-104.23057,Guardrail Face,1.0,Snow,75.0,M
Interstate Highway,070A,259.76,3/8/2024,17:46:00,39.71209,-105.19449,Rear-End,2.0,Cloudy,33.0,M
Interstate Highway,070A,289.327,3/9/2024,11:53:00,39.74038,-104.71305,Sideswipe Same Direction,2.0,Clear,54.0,M
Interstate Highway,070A,241.164,3/10/2024,10:33:00,39.74244,-105.49337,Rear-End,2.0,Clear,17.0,M
Interstate Highway,070A,241.163,3/10/2024,10:33:00,39.74244,-105.49337,Rear-End,2.0,Clear,17.0,M
Interstate Highway,070A,229.892,3/11/2024,02:59:00,39.74164,-105.68432,Guardrail End,1.0,Clear,42.0,M
Interstate Highway,070A,248.645,3/11/2024,12:45:00,39.71603,-105.37302,Rear-End,2.0,Cloudy,23.0,M
Interstate Highway,070A,246.093,3/11/2024,13:16:00,39.72474,-105.4189,Barricade,1.0,Cloudy,41.0,F
Interstate Highway,070A,302.829,3/12/2024,08:40:00,39.73833,-104.46203,Vehicle Debris or Cargo,2.0,Clear,29.0,M
Interstate Highway,070A,252.587,3/12/2024,16:49:00,39.71418,-105.31154,Sideswipe Same Direction,3.0,Cloudy,20.0,M
Interstate Highway,070A,247.536,3/13/2024,18:00:00,39.71538,-105.39288,Guardrail Face,1.0,Snow,33.0,M
Interstate Highway,070A,246.905,3/13/2024,20:30:00,39.71989,-105.40453,Sideswipe Same Direction,2.0,Snow,40.0,M
Interstate Highway,070A,250.146,3/14/2024,11:38:00,39.70873,-105.34775,Sideswipe Same Direction,2.0,Snow,24.0,M
Interstate Highway,070A,290.441,3/14/2024,20:00:00,39.74016,-104.69074,Cable Rail,1.0,Snow,27.0,F
Interstate Highway,070A,239.815,3/16/2024,00:25:00,39.74072,-105.51693,Other Non-Fixed Object Describe in Narrative),1.0,Clear,53.0,M
Interstate Highway,070A,254.138,3/16/2024,09:10:00,39.70876,-105.28366,Other Non-Fixed Object Describe in Narrative),1.0,Clear,70.0,M
Interstate Highway,070A,262.463,3/16/2024,13:48:00,39.73882,-105.16036,Rear-End,2.0,Clear,,
Interstate Highway,070A,262.463,3/16/2024,13:48:00,39.73882,-105.16036,Rear-End,2.0,Clear,47.0,M
Interstate Highway,070A,228.021,3/16/2024,14:45:00,39.7177,-105.6962,Rear-End,3.0,Clear,66.0,F
Interstate Highway,070A,288.598,3/17/2024,06:53:00,39.74011,-104.72539,Cable Rail,1.0,Clear,,
Interstate Highway,070A,242.689,3/18/2024,05:52:00,39.74551,-105.46663,Concrete Highway Barrier,1.0,Clear,44.0,M
Interstate Highway,070A,239.808,3/18/2024,08:49:00,39.74076,-105.51708,Concrete Highway Barrier,3.0,Clear,25.0,M
Interstate Highway,070A,239.503,3/18/2024,09:29:00,39.74139,-105.52297,Rear-End,2.0,Clear,24.0,M
Interstate Highway,070A,247.459,3/18/2024,16:15:00,39.71571,-105.39425,Embankment,1.0,Clear,25.0,M
Interstate Highway,070A,302.000,3/19/2024,07:30:00,39.738208,-104.477456,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,294.824,3/20/2024,09:15:00,39.74005,-104.61282,Sideswipe Same Direction,2.0,Clear,49.0,M
Interstate Highway,070A,249.037,3/20/2024,22:25:00,39.71331,-105.36714,Guardrail Face,1.0,Clear,19.0,M
Interstate Highway,070A,240.957,3/23/2024,15:40:00,39.74074,-105.49658,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,288.158,3/23/2024,21:11:00,39.74138,-104.73449,Concrete Highway Barrier,2.0,Clear,39.0,M
Interstate Highway,070A,272.247,3/24/2024,18:13:00,39.71667,-105.39755,Rear-End,2.0,Snow,34.0,M
Interstate Highway,070A,244.924,3/24/2024,18:50:00,39.73872,-105.43183,Rear-End,2.0,Snow,24.0,F
Interstate Highway,070A,288.432,3/24/2024,21:16:00,39.74042,-104.72799,Sideswipe Same Direction,2.0,Snow,29.0,M
Interstate Highway,070A,307.359,3/24/2024,23:13:00,39.73326,-104.3782,Overturning/Rollover,1.0,Snow,38.0,M
Interstate Highway,070A,245.274,3/25/2024,06:43:00,39.73433,-105.42834,Sideswipe Same Direction,3.0,Cloudy,19.0,M
Interstate Highway,070A,252.936,3/25/2024,11:56:00,39.71306,-105.30522,Embankment,1.0,Fog,30.0,M
Frontage Road,070A,291.222,3/25/2024,14:30:00,39.73938,-104.67801,Light Pole/Utility Pole,1.0,Cloudy,31.0,M
Interstate Highway,070A,261.043,3/26/2024,15:30:00,39.72565,-105.17923,Rear-End,2.0,Clear,29.0,F
Interstate Highway,070A,313.557,3/27/2024,00:31:00,39.72619,-104.26328,Wild Animal,1.0,Clear,21.0,M
Interstate Highway,070A,245.894,3/28/2024,12:55:00,39.72675,-105.42212,Sideswipe Same Direction,2.0,Clear,26.0,F
Interstate Highway,070A,260.116,3/28/2024,17:18:00,39.71602,-105.19182,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,252.681,3/29/2024,11:45:00,39.71396,-105.30978,Rear-End,2.0,Snow,51.0,F
Interstate Highway,070A,245.706,3/30/2024,06:36:00,39.729,-105.4242,Rear-End,2.0,Cloudy,28.0,M
Interstate Highway,070A,308.000,3/30/2024,18:51:00,39.73289,-104.36646,Vehicle Debris or Cargo,2.0,Clear,,
Interstate Highway,070A,299.308,4/1/2024,08:15:00,39.738302,-104.527346,Rear-End,2.0,Clear,64.0,M
Interstate Highway,070A,261.147,4/1/2024,13:42:00,39.72643,-105.17778,Delineator/Milepost,1.0,Cloudy,40.0,M
Interstate Highway,070A,246.067,4/1/2024,18:00:00,39.725,-105.41939,Concrete Highway Barrier,1.0,Blowing Snow,31.0,M
Interstate Highway,070A,249.082,4/1/2024,18:30:00,39.71288,-105.36668,Guardrail Face,1.0,Snow,25.0,M
Interstate Highway,070A,261.216,4/2/2024,04:50:00,39.72713,-105.17691,Guardrail Face,1.0,Cloudy,28.0,M
Interstate Highway,070A,252.965,4/2/2024,14:59:00,39.71268,-105.30481,Sideswipe Same Direction,2.0,Clear,32.0,M
Interstate Highway,070A,288.636,4/3/2024,07:51:00,39.74007,-104.72487,Rear-End,2.0,Clear,17.0,M
Interstate Highway,070A,261.680,4/3/2024,11:50:00,39.73171,-105.16978,Rear-End,3.0,Clear,91.0,F
Interstate Highway,070A,261.848,4/4/2024,16:50:00,39.73327,-105.16745,Rear-End,2.0,Clear,87.0,M
Interstate Highway,070A,260.250,4/4/2024,17:24:00,39.717429,-105.189978,Rear-End,2.0,Clear,26.0,M
Interstate Highway,070A,229.602,4/6/2024,21:46:00,39.73787,-105.68663,Parked Motor Vehicle,4.0,Blowing Snow,22.0,M
Interstate Highway,070A,262.027,4/6/2024,22:45:00,39.73513,-105.16559,Sideswipe Same Direction,3.0,Wind,,
Interstate Highway,070A,293.126,4/7/2024,03:20:00,39.73861,-104.64264,Parked Motor Vehicle,2.0,Clear,,
Interstate Highway,070A,241.978,4/12/2024,16:34:00,39.74375,-105.48136,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,294.721,4/13/2024,14:52:00,39.73999,-104.61613,Overturning/Rollover,1.0,Wind,38.0,M
Interstate Highway,070A,242.866,4/17/2024,22:40:00,39.74669,-105.46345,Sideswipe Same Direction,2.0,Rain,54.0,M
Interstate Highway,070A,247.984,4/19/2024,17:25:00,39.71547,-105.38392,Guardrail Face,1.0,Snow,19.0,M
Interstate Highway,070A,296.180,4/19/2024,19:55:00,39.74003,-104.58551,Fence,1.0,Snow,19.0,F
Interstate Highway,070A,296.091,4/19/2024,21:29:00,39.74006,-104.58713,Overturning/Rollover,1.0,Freezing Rain or Freezing Drizzle,23.0,M
Interstate Highway,070A,249.398,4/19/2024,22:08:00,39.71225,-105.36079,Rear-End,2.0,Snow,23.0,F
Interstate Highway,070A,245.789,4/19/2024,23:20:00,39.72811,-105.42309,Guardrail Face,1.0,Snow,29.0,M
Interstate Highway,070A,306.977,4/20/2024,01:00:00,39.73414,-104.38484,Other Non-Collision,1.0,Snow,34.0,F
Interstate Highway,070A,293.413,4/20/2024,01:24:00,39.73797,-104.63748,Embankment,1.0,Snow,20.0,F
Interstate Highway,070A,309.995,4/20/2024,05:06:00,39.73457,-104.3287,Sideswipe Same Direction,2.0,Snow,,
Interstate Highway,070A,291.986,4/20/2024,05:35:00,39.74025,-104.66368,Cable Rail,1.0,Snow,29.0,M
Interstate Highway,070A,306.718,4/20/2024,08:46:00,39.73485,-104.38936,Ditch,1.0,Snow,28.0,F
Interstate Highway,070A,252.936,4/20/2024,21:22:00,39.71298,-105.30522,Guardrail Face,1.0,Clear,46.0,M
Interstate Highway,070A,229.994,4/22/2024,22:30:00,39.74277,-105.68309,Other Non-Fixed Object Describe in Narrative),1.0,Clear,38.0,F
Interstate Highway,070A,288.029,4/23/2024,19:17:00,39.74254,-104.73646,Wild Animal,1.0,Clear,61.0,M
Interstate Highway,070A,260.003,4/24/2024,13:50:00,39.71454,-105.19261,Overtaking Turn,2.0,Clear,27.0,M
Interstate Highway,070A,260.007,4/24/2024,13:50:00,39.71454,-105.19261,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,260.000,4/24/2024,13:50:00,39.71454,-105.19261,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,304.348,4/24/2024,14:15:00,39.73761,-104.43376,Rear-End,2.0,Clear,41.0,M
Interstate Highway,070A,242.000,4/24/2024,15:05:00,39.743902,-105.481036,Other Non-Collision,2.0,Clear,69.0,M
Interstate Highway,070A,309.782,4/24/2024,23:35:00,39.73442,-104.33379,Overturning/Rollover,1.0,Clear,43.0,M
Interstate Highway,070A,262.571,4/25/2024,10:45:00,39.74035,-105.15986,Broadside,2.0,Clear,45.0,M
Interstate Highway,070A,261.000,4/27/2024,09:20:00,39.72492,-105.179713,Sideswipe Same Direction,2.0,Freezing Rain or Freezing Drizzle,28.0,F
Interstate Highway,070A,299.208,4/27/2024,11:27:00,39.73876,-104.52932,Head-On,2.0,Snow,19.0,M
Interstate Highway,070A,307.006,4/27/2024,13:12:00,39.73393,-104.38437,Rear-End,2.0,Snow,64.0,F
Interstate Highway,070A,310.658,4/29/2024,21:20:00,39.73347,-104.31506,Guardrail Face,1.0,Clear,61.0,M
Interstate Highway,070A,291.458,5/2/2024,22:45:00,39.740217,-104.674189,Pedestrian,1.0,Clear,,
Interstate Highway,070A,291.360,5/2/2024,22:50:00,39.74024,-104.67587,Cable Rail,1.0,Clear,36.0,M
Interstate Highway,070A,259.820,5/5/2024,18:15:00,39.71356,-105.19492,Light Pole/Utility Pole,1.0,Clear,37.0,M
Interstate Highway,070A,254.275,5/6/2024,13:00:00,39.70806,-105.28132,Guardrail Face,1.0,Wind,58.0,F
Interstate Highway,070A,259.94,5/7/2024,07:59:00,39.70867,-105.19193,Rear-End,4.0,Cloudy,,
Frontage Road,070A,291.222,5/7/2024,23:24:00,39.73957,-104.67828,Broadside,2.0,Cloudy,,
Interstate Highway,070A,312.666,5/7/2024,23:52:00,39.72981,-104.27892,Rear-End,2.0,Clear,,
Interstate Highway,070A,296.846,5/9/2024,10:46:00,39.74032,-104.70257,Sideswipe Same Direction,2.0,Clear,,
