0,1
-0.15463999,0.47767404
1.5782113,1.9909571
-0.1795125,0.4203282
1.5517714,2.0029452
9.064682,2.7012615
8.791304,1.0842795
-0.20883329,0.4204437
1.5144974,2.0192754
-0.19684447,0.39650232
1.5337156,1.9995823
-0.19208196,0.36331326
1.5360074,2.0144918
-0.26530993,0.36313346
1.3340418,2.447399
-0.18639942,0.34079123
-0.0547766,3.7163208
-7.3856373,14.4047785
-7.384604,14.400038
-0.22000076,0.40298638
0.15763526,3.5174081
12.216566,8.7977
12.216756,8.810649
-0.11095284,0.26002833
0.8310569,2.9505825
9.243563,2.8363173
8.777527,1.0476079
-0.083801635,0.29359475
0.9143806,2.8925982
-0.108316794,0.31152096
0.9611821,2.8700325
-7.2745414,13.759119
-7.273139,13.763242
-6.253309,-5.194456
-6.143417,-5.2631025
-6.249404,-5.2252574
-6.128043,-5.2778788
-0.08803401,0.30941334
1.3461636,2.6829627
-6.2624116,-5.1893797
-6.2614408,-5.222254
-0.1296221,0.30490384
1.4951627,2.6206276
-0.13996617,0.29591388
1.4765505,2.6321232
-0.12618087,0.30348513
1.4556739,2.6341527
-0.12896343,0.29311794
1.5476032,2.5837805
-0.287702,-0.35395867
1.6012682,2.5699487
4.4055996,-0.08334896
-5.289006,1.2851801
4.4027405,-0.08403254
-5.2803683,1.260835
4.3892283,-0.082163036
-5.2920194,1.2813121
4.3599157,-0.07053125
-5.306113,1.2760048
4.3104024,-0.05935243
-5.3220644,1.2407938
4.219934,-0.031563103
-5.3565664,1.2595174
3.8707404,0.066344485
-5.9905066,0.9572167
3.8343859,0.045621343
-6.504601,0.55330694
3.2066042,0.18486696
2.7293696,4.724851
-9.826706,2.3741312
-10.625334,2.008586
3.1968129,0.16184773
-6.497116,0.5529386
3.0780666,0.20506783
-6.5844245,0.54941344
3.027956,0.20787351
-6.877406,0.5160424
2.9325147,0.239845
-6.970558,0.4701664
7.056395,-2.029207
-7.0201793,0.45405048
7.050949,-2.0422308
-7.0312285,0.4291373
7.060301,-2.0411644
-7.0966916,0.40469813
7.048495,-2.0394392
-7.2093973,0.31530634
7.039865,-2.0411365
-7.305336,0.22354728
2.7695897,0.47318977
-7.379998,0.15925948
-9.337081,5.196387
-7.4378543,0.09589407
-9.350591,5.1798754
-7.475198,0.07255953
-9.356744,5.1764145
-7.49525,0.044780888
-9.358688,5.17538
-7.4972105,0.04315434
1.3311769,-4.8391604
12.535856,0.71003056
1.3156453,-4.8427925
12.516428,0.7233948
1.284477,-4.8479943
12.509568,0.7347089
1.2338098,-4.845118
12.481153,0.75384027
1.1418651,-4.848101
12.448789,0.7770589
1.0284805,-4.820843
12.438553,0.7922489
0.6746817,-4.6109557
-0.38783762,4.802469
-1.0679939,-1.491694
-0.21284962,5.4352837
-0.9713028,-1.4944392
-0.3248692,5.2885604
-0.8045407,-1.5315515
-0.25207072,5.3230247
-0.74024373,-1.5309471
-0.18798919,5.4891305
-0.6723066,-1.6016898
-0.24690339,5.609023
-0.63886803,-1.620319
-0.20442498,5.5289297
-0.6288808,-1.6375176
-0.18869554,5.5548124
-0.81787103,-1.7350521
-0.21207573,5.5980673
-0.896756,-1.747481
-0.1564504,5.719464
-0.9353318,-1.7406927
-0.1671007,5.8131843
-9.705233,2.472772
-10.740208,2.0407424
-0.8555601,-1.7533371
-0.14517248,5.7359114
-0.664246,-1.6864356
-0.14323574,5.7149267
0.31102023,-1.4115651
-2.3962257,2.9881668
0.57446027,-1.2768658
-2.4970777,2.8071811
0.61490077,-1.2615981
-2.592782,2.7348154
0.617258,-1.3264626
-2.7127786,2.7159114
1.536429,13.307019
-10.593121,0.22673926
1.535807,13.309614
-10.593611,0.22608058
1.5314686,13.312508
-10.59137,0.22694203
1.5333345,13.309036
-10.591143,0.22374113
1.5325865,13.308085
-10.593502,0.226036
1.5291325,13.304675
-10.580702,0.24076757
-7.358504,14.359062
-7.361501,14.356516
1.5301244,13.299641
-10.367577,0.41544437
1.5276033,13.285548
-10.329984,0.43252462
-6.3963857,-5.048179
-6.396908,-5.0569353
-0.09728742,-0.43771154
-10.3437395,0.42866048
-6.304223,-5.1415086
-6.311878,-5.132627
-0.096270315,-0.47111747
-10.432124,0.3798155
12.2315445,8.765596
-6.3715763,-5.072979
12.230739,8.759565
-6.446493,-5.003862
-7.378826,14.3872175
-7.3818445,14.383245
-0.09632093,-0.47313485
-10.434068,0.37967458
-0.10278317,-0.47375113
-10.439309,0.37757087
-0.115250304,-0.489149
-10.443711,0.37574348
-6.383436,-5.062807
-6.3890142,-5.063959
-0.15207231,-0.52066314
-10.443894,0.3826591
-0.18630339,-0.55067456
-10.444297,0.38105306
-7.315473,13.821573
-7.3236055,13.839662
12.290259,8.703435
12.240725,8.763291
-0.22255586,-0.58859795
-10.447585,0.37886557
-6.3228498,-5.145596
-6.3248515,-5.154238
-3.2994492,-0.1494371
0.49664238,3.9090831
-3.2828503,-0.15935546
0.5243691,3.940075
-3.2927825,-0.18196386
0.5285536,3.9454353
-3.2506478,-0.20832953
0.5263319,3.943126
-3.2416716,-0.21942587
0.5227195,3.921949
-3.220715,-0.2645005
0.19547693,3.028974
-3.160701,-0.38014933
0.118275665,3.4482477
-3.0985591,-0.5684672
0.21044466,3.0733519
-3.0065796,-1.0473591
0.2706752,2.9571583
-2.633456,-1.564417
0.29672694,2.939024
-2.5802574,-1.5307891
0.3596301,2.9020402
-2.5813298,-1.5245019
0.3308716,2.8711653
-2.5836365,-1.500897
0.35821444,2.8310006
-2.596364,-1.5214024
0.35736543,2.8360362
-2.5955443,-1.5607132
0.35513872,2.8072543
-2.8097968,-1.7040688
0.37097764,2.771095
-2.8584743,-1.7646223
0.3480498,2.7797015
-2.870453,-1.7816328
0.35081553,2.7455256
-2.8760378,-1.7978086
0.37574044,2.7278464
-2.886709,-1.8345739
0.385277,2.7218623
9.46952,2.717527
8.86471,0.91449636
-2.8741255,-2.3397472
0.36889082,2.7163277
-2.8860915,-2.3517606
0.39512506,2.7089338
-7.372865,14.391461
-7.372607,14.388812
-5.0988855,-1.4349085
6.311163,3.5623522
-5.100472,-1.4339666
6.295199,3.5081244
-5.096469,-1.4328704
6.2874813,3.555053
-5.113883,-1.4097546
6.279297,3.565124
-5.085435,-1.3961123
6.2908435,3.5798147
-4.9753556,-1.2971944
6.2576947,3.5628185
-4.9279,-1.2515966
5.7684226,3.7116587
-4.906902,-1.2382199
4.6688485,2.9479926
-4.898593,-1.2377062
4.6892023,2.9424233
-4.8417873,-1.2094785
5.6746926,3.713288
-4.829989,-1.1891922
5.7216487,3.8181162
-4.813851,-1.1730332
5.7440853,3.8553064
-4.7867813,-1.130774
5.7548537,3.8836024
-4.7640553,-1.1033823
5.769044,3.9041889
-4.7290626,-1.0101525
5.7854652,3.9659848
-4.678336,-0.85297674
5.801592,3.9378014
-4.765736,-1.0915464
5.824386,3.974606
-4.1831822,-2.8857932
5.8892517,4.06671
-4.0710006,-3.1548457
5.902429,4.128298
-4.06203,-3.2545347
5.9311647,4.1427693
-4.0607843,-3.2736948
5.905981,4.1485896
-4.0578294,-3.2860832
5.8858395,4.149365
-4.05562,-3.2909164
5.8806005,4.147492
2.220432,-0.8864057
5.035028,1.5909
2.2271156,-0.8839828
5.033869,1.6034594
2.2141607,-0.8870911
5.0196285,1.5990727
2.2287679,-0.88132876
4.9981256,1.6297407
2.2551167,-0.89060724
4.972416,1.6597749
2.282718,-0.91958594
4.9222164,1.7398791
2.3711495,-0.9587983
4.841354,1.8947375
2.465028,-0.9977332
4.5164223,2.3928018
2.5380566,-1.0283427
4.479741,2.771053
2.5639875,-1.0418788
4.53521,2.710622
2.6088667,-1.099838
4.476236,2.4413693
2.6551297,-1.1091815
4.4306083,2.4362504
2.6896856,-1.1179199
4.377869,2.4300475
2.7300222,-1.0957485
4.349467,2.4418495
2.762224,-1.030754
4.3065505,2.452334
2.7664657,-1.021594
4.2932205,2.4736488
2.7318976,-1.0232497
4.2687173,2.5013316
2.772251,-1.1235826
4.2128787,2.5119665
2.9250152,-1.3232136
4.1463923,2.5507925
2.9815907,-1.4298035
4.1017823,2.5683587
3.035844,-1.4413322
4.05594,2.5891817
3.0243409,-1.4637398
4.0249653,2.6159806
3.0208704,-1.4725126
4.0032663,2.6320133
3.0184617,-1.4727832
4.020678,2.6436718
-0.75912344,0.96921706
-8.451353,11.835953
-0.78104556,0.9549536
-8.452831,11.837578
-0.791964,0.95606714
-8.454272,11.8364105
-0.7769114,0.9619536
-8.452438,11.83657
-0.7723845,0.9330188
-8.453258,11.834922
-0.7621442,0.9123156
-8.450738,11.833587
-0.7145149,0.8626467
-8.443187,11.828214
-0.66489214,0.79862976
1.2042819,3.0296443
-0.67968076,0.7610218
1.0819136,3.074199
-0.67643195,0.70923585
1.1111057,3.0738237
-0.64541256,0.6322499
1.2555202,2.955455
-0.63486063,0.62383527
1.3049759,2.9247074
-0.62730205,0.5690685
1.3112421,2.8977778
-0.601904,0.5916136
1.3208895,2.8933432
-0.61035913,0.58127934
1.3583807,2.8943381
-1.4174894,-1.8757181
1.3963416,2.8892782
-1.4341421,-1.8468775
1.4218469,2.875478
-0.5347534,0.50073165
1.5190086,2.874203
-0.72656876,0.35885945
1.5771768,2.8621988
-0.6796411,0.33812612
2.002053,2.799437
-0.68568814,0.348888
1.9845281,2.8085673
-0.67167544,0.33040246
1.9622724,2.8173134
-0.64912117,0.33383644
1.9719912,2.8269165
-0.6328734,0.34489527
1.9348855,2.8133867
-0.82277596,0.92605263
-8.453618,11.84118
-0.8298505,0.9204313
-8.454052,11.84048
-0.8273752,0.9259442
-8.451623,11.839526
-0.81524825,0.9157377
-8.453516,11.83979
-0.8075185,0.90976006
-8.45124,11.838467
-0.7959289,0.8868621
-8.449558,11.835399
-0.8052769,0.83637726
-8.447292,11.831805
-0.7825291,0.74434936
1.0410868,3.0499012
-0.74376845,0.6986808
0.8265047,3.1565206
-0.7160648,0.6137699
0.8819624,3.1380439
-0.6879253,0.6116478
1.1222117,3.0117047
-0.68680125,0.53741133
1.2289817,2.9668944
-0.689452,0.5632279
1.2500072,2.9465497
-9.9233,2.4834826
-10.577609,2.1959755
-1.3595718,-1.9029588
1.2994277,2.9335244
-1.3586816,-1.8982035
