0,1
0.6096078,11.534811
6.9226604,-10.08437
0.6088795,11.53419
6.921897,-10.083531
1.5950483,-5.9396963
2.1435823,-5.7378926
0.6098035,11.538346
6.921996,-10.083068
0.6067071,11.523558
6.923273,-10.084846
0.60884666,11.540057
6.923624,-10.084883
0.61154795,11.52841
6.9178624,-10.05829
0.60470086,11.531937
6.816805,5.6090837
6.9483514,-3.503238
6.946759,-3.502455
0.5968774,11.532705
6.9238605,-9.97489
0.22390342,-1.2093898
0.26846802,-1.22815
0.53995746,11.485522
6.9233527,-9.997182
1.7409307,-6.054704
2.1448648,-5.729915
0.54386777,11.4818945
6.921002,-10.01057
0.53507864,11.475459
6.9252462,-10.0114155
1.9964117,-8.271282
1.9949,-8.27378
3.5141668,-4.72346
3.1932487,-5.155642
3.5007963,-4.7343063
3.1728845,-5.2008696
0.54030716,11.479212
6.918682,-10.075385
3.486737,-4.713919
3.4983356,-4.7821608
0.5292036,11.469104
6.919889,-10.080932
0.5512842,11.49539
6.9215,-10.082242
0.5379272,11.481552
6.921996,-10.081865
0.54142225,11.485193
6.9231358,-10.082887
0.6096689,11.533859
6.9256935,-10.082863
-4.0957747,3.9539824
6.9123073,5.565269
-4.097853,3.9495802
6.9135404,5.5663223
-4.103868,3.9666767
6.9102716,5.567629
-4.080026,3.9373622
6.9120774,5.566453
-4.120626,3.977763
6.9152813,5.566948
-4.09513,3.9516697
6.9345617,5.572365
-4.088049,3.9434617
6.8867197,5.5815783
-4.07687,3.925321
6.7758565,5.648319
-3.985596,3.8200405
6.6426663,5.7280803
-3.9622993,-3.4041798
-3.94176,-3.957206
-3.9663754,3.8039336
6.8041863,5.6348195
-3.9626346,3.8005161
6.7886195,5.645378
-3.955247,3.815363
6.8699408,5.621172
-3.954867,3.8208394
6.8556995,5.6051254
-3.8399065,3.7907038
6.83944,5.6147876
-3.8642652,3.822281
6.875189,5.588011
-3.865829,3.82484
6.862151,5.5993485
-3.863581,3.823221
6.8710403,5.5901995
-3.8474963,3.8021913
6.8897424,5.579126
-4.0381875,3.8877137
6.8990965,5.573252
-4.0945425,3.9330697
6.8998184,5.5780187
-4.0931506,3.948494
6.9030113,5.5723433
